segmentnr	original	analyzed	translated
['SA_MB_kalpavrksaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_kalpavrksaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be distributed or sold in any form, including email, without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalog Number:
['SA_MB_kalpavrksaHK-2']	Uniform title / kalpavṛkṣa	uniform title kalpavṛkṣa 	Uniform Title: Kalpavrksa
['SA_MB_kalpavrksaHK-3']	Author /sāhib kaul	authoḥ sāhip kaul 	Author: Sahib Kaul
['SA_MB_kalpavrksaHK-4']	Alternate name /sāhiba kaula	alternate name sāhiba kaula 	Alternate Name: Sahib Kaul
['SA_MB_kalpavrksaHK-5']	Manuscript / manuscript no / of the Oriental Research Library / University campus / Hazaratbal / Srinagar /	manuscript manuscript no of the oriental research library university campus hazaratbal srinagar 	Manuscript. Manuscript No. of the Oriental Research Library. University Campus. Hazratbal.
['SA_MB_kalpavrksaHK-6']	Description / From manuscript no / of oriental research library university campus / hazaratbal / no / of folios pages / 	description from manuscript no or oriental research library university campus hazaratbal no of folios pages 	Description. From Manuscript No. of Oriental Research Library University Campus. Hazratbal. No. of folios pages.
['SA_MB_kalpavrksaHK-7']	size of ms x / cm / paper	size or ms xc cm paper 	Size of Ms x cm. Paper
['SA_MB_kalpavrksaHK-8']	language/script/conditionsaMskrit/zarada/bad	language script condition samskrit 	Language. Script. Condition Sanskrit. Zarada. Bad
['SA_MB_kalpavrksaHK-9']	Notes / Transcribed by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski from an unpublished saiva manuscript by sāhib kaul who lived in Kashmir in the century /	notes transcribed by the staff of muktabodha under the supervision of mark s g dyczkowski from an unpublished saiva manuscript by sāhib kaul who lived in kashmir in the century 	Notes. Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski from an unpublished Saivite manuscript by Sahib Kaul who lived in Kashmir in the century.
['SA_MB_kalpavrksaHK-10']	Revision / Dec / /	revision dec 	Revision. Dec.
['SA_MB_kalpavrksaHK-11', 'SA_MB_kalpavrksaHK-12', 'SA_MB_kalpavrksaHK-13']	Publication country / India🔽śrīgurave śivāyo namaḥ /🔽śrīśrīśrīsevitāyai namaḥ /	publication country india  śrī gurave śivāyaḥ namaḥ  śrī śrī śrī sevitāyai namaḥ 	Publication country. India🔽Salutations to the auspicious Guru Shiva.
['SA_MB_kalpavrksaHK-14', 'SA_MB_kalpavrksaHK-15']	śrīgaṇanāthāyo namaḥ /🔽oṃ śrīmacchrīsvasvatantrānāśritanibhāga /	śrī gaṇanāthāya namaḥ  om 	Salutations to the one served by the glorious and auspicious ones.🔽Salutations to the Lord of the Ganas.🔽Om. Salutations to the glorious and auspicious one, who is independent and undivided.
['SA_MB_kalpavrksaHK-16']	paramaprakāśavimarśamayapāramaiśvaryānubhāvānubhāvuka	                 	The experiencer of the supreme glory and power consisting of the highest light and discernment,
['SA_MB_kalpavrksaHK-17']	prathitasahitanijasahajaparamānandādvayamattā	                               	The universal vibration, the intoxication of the non-dual supreme bliss inherent in oneself and one's own nature,
