segmentnr	original	analyzed	translated
['SA_GR14_mdhvkmou-0']	kṛṣṇāmṛtamahārṇavaḥ oṃ /	        	The great ocean of nectar of Krishna, Om.
['SA_GR14_mdhvkmou-1']	arcitaḥ saṃsmṛto dhyātaḥ kīrtitaḥ kathitaḥ śrutaḥ	arcitaḥ saṃsmṛtaḥ dhyātaḥ kīrtitaḥ kathitaḥ śrutaḥ 	He who is worshipped, remembered, meditated upon, glorified, described and heard,
['SA_GR14_mdhvkmou-2']	yo dadāty amṛtatvaṃ hi sa māṃ rakṣatu keśavaḥ / // //	yaḥ dadāti amṛta tvam hi sa mām rakṣatu keśavaḥ 	May that Keshava protect me, who grants immortality.
['SA_GR14_mdhvkmou-3']	tāpatrayeṇa saṃtaptaṃ yad etad akhilaṃ jagat	tāpa trayeṇa saṃtaptam yat etat akhilam jagat 	This entire world is tormented by the three kinds of distress,
['SA_GR14_mdhvkmou-4']	vakṣyāmi śāntaye hy asya kṛṣṇāmṛtamahārṇavam / // //	vakṣyāmi śāntaye hi asya kṛṣṇa amṛta mahā arṇavam 	For its peace, I shall narrate the great ocean of nectar of Krishna.
['SA_GR14_mdhvkmou-5']	te narāḥ paśavo loke kiṃ teṣāṃ jīvane phalam	te narāḥ paśavaḥ loke kim teṣām jīvane phalam 	Those men are animals in this world, what is the purpose of their life,
['SA_GR14_mdhvkmou-6']	yair na labdhā harer dīkṣā nārcito vā janārdanaḥ / // //	yaiḥ na labdhā hareḥ dīkṣā na arcitaḥ vā janārdanaḥ 	By whom the initiation of Hari has not been obtained, or Janardana has not been worshipped.
['SA_GR14_mdhvkmou-7']	saṃsāre 'smin mahāghore janmarogabhayākule	saṃsāre smin mahā ghore janma roga bhaya ākule 	In this extremely terrible worldly existence, full of birth, disease and fear,
['SA_GR14_mdhvkmou-8']	ayam eko mahābhāgaḥ pūjyate yad adhokṣajaḥ / // //	ayam ekaḥ mahābhāgaḥ pūjyate yat adhokṣajaḥ 	The only fortunate one who is worshipped is Adhokshaja (Krishna).
['SA_GR14_mdhvkmou-9']	sa nāma sukṛtī loke kulaṃ tena hy alaṃkṛtam	sa nāma su kṛtī loke kulam tena hi alaṃkṛtam 	He is the virtuous one in this world, his family is adorned by him,
['SA_GR14_mdhvkmou-10']	ādhāraḥ sarvabhūtānāṃ yena viṣṇuḥ prasāditaḥ / // //	ādhāraḥ sarva bhūtānām yena viṣṇuḥ prasāditaḥ 	The support of all beings, by whom Vishnu is propitiated.
['SA_GR14_mdhvkmou-11', 'SA_GR14_mdhvkmou-12']	yajñānāṃ tapasāṃ caiva śubhānāṃ caiva karmaṇāṃ🔽tadviśiṣṭaphalaṃ nṛṇāṃ sadaivārādhanaṃ hareḥ / // //	yajñānām tapasām ca eva śubhānām ca eva karmaṇām  tad viśiṣṭa phalam nṛṇām sadā eva ārādhanam hareḥ 	Of sacrifices, austerities and auspicious deeds,🔽The worship of Hari always gives superior fruits to men.
['SA_GR14_mdhvkmou-13']	kalau kalimaladhvaṃsisarvapāpaharaṃ harim	kalau kali mala dhvaṃsi sarva pāpa haram harim 	In the Kali age, Hari, the destroyer of the dirt of Kali, the remover of all sins,
['SA_GR14_mdhvkmou-14']	ye 'rcayanti narā nityaṃ te 'pi vandyā yathā hariḥ / // //	ye rcayanti narāḥ nityam te vandyāḥ yathā hariḥ 	Those men who always worship them are also to be revered like Hari.
['SA_GR14_mdhvkmou-15']	nāsti śreyaskaraṃ nṛṇāṃ viṣṇor ārādhanān mune	na asti śreyaskaram nṛṇām viṣṇoḥ ārādhanāt mune 	O sage, there is nothing more beneficial for men than the worship of Vishnu.
['SA_GR14_mdhvkmou-16']	yuge 'smiṃs tāmase loke satataṃ pūjyate nṛbhiḥ / // //	yuge smin tāmase loke satatam pūjyate nṛbhiḥ 	In this Kali age, in the world, he is always worshipped by men.
['SA_GR14_mdhvkmou-17']	arcite sarvadeveśe śaṅkacakragadādhare	arcite sarva deveśe śaṅka cakra gadā dhare 	When the Lord of all gods, the wielder of the conch, discus and mace, is worshipped,
['SA_GR14_mdhvkmou-18']	arcitāḥ sarvadevāḥ syur yataḥ sarvagato hariḥ / // //	arcitāḥ sarva devāḥ syuḥ yatas sarva gataḥ hariḥ 	all the gods are worshipped, since Hari is all-pervading.
['SA_GR14_mdhvkmou-19']	svarcite sarvalokeśe surāsuranamaskṛte	su arcite sarva lokeśe sura asura namaskṛte 	When the Lord of all worlds, worshipped by gods and demons,
['SA_GR14_mdhvkmou-20']	keśave kaṃsakeśighne na yāti narakaṃ naraḥ / // //	keśave kaṃsa keśi ghne na yāti narakam naraḥ 	Keshava, the slayer of Kamsa and Keshi, is worshipped, a man does not go to hell.
['SA_GR14_mdhvkmou-21']	sakṛd abhyarcya govindaṃ bilvapatreṇa mānavaḥ	sakṛt abhyarcya govindam bilva patreṇa mānavaḥ 	A man who worships Govinda even once with a bilva leaf
['SA_GR14_mdhvkmou-22']	muktibhāgī nirātaṅkī viṣṇuloke ciraṃ vaset / // //	mukti bhāgī nirātaṅkī viṣṇu loke ciram vaset 	becomes eligible for liberation, free from anxiety, and dwells in Vishnu's world for a long time.
['SA_GR14_mdhvkmou-23']	sakṛd abhyarcito yena heḷayā 'pi namaskṛtaḥ	sakṛt abhyarcitaḥ yena heḍayā pi namaskṛtaḥ 	He who has worshipped even once, or bowed down with devotion,
['SA_GR14_mdhvkmou-24']	sa yāti paramaṃ sthānaṃ yat surair api durlabham / // //	sa yāti paramam sthānam yat suraiḥ api durlabham 	goes to the highest place, which is difficult to attain even for the gods.
['SA_GR14_mdhvkmou-25', 'SA_GR14_mdhvkmou-26']	Nāradaḥ /🔽samastalokanāthasya devadevasya śārṅgiṇaḥ	nāradaḥ  samasta loka nāthasya devadevasya śārṅgiṇaḥ 	Narada.🔽The worship of Vishnu, the Lord of all worlds, the Lord of gods, the wielder of the Sharnga bow,
