segmentnr	original	analyzed	translated
['MBkulasaraHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBkulasaraHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be distributed or sold in any form, including email, without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['MBkulasaraHK-2']	Uniform title / kulasāra	uniform title kulasāra 	Uniform Title: Kula-sara
['MBkulasaraHK-3']	Manuscript / NGMCP /vi reel number / A /	reel number a 	Manuscript: NGMC-VI Reel Number: A.
['MBkulasaraHK-4']	Description / The manuscript is incomplete / It begins abruptly in the middle of chapter paṭala four and then continues from chapter eight to seventeen where it ends abruptly / The Kulasāra is quoted by nondualist Kashmiri Shaiva authors and so preceeds the century / It belongs to a genre of Kaula Tantras that are focused on the attainment of the direct experience of essential metaphysical principles and yogic powers through the practice of Yoga and insight / Through knowledge of these principles the Kaula Yogi attains liberation in this life jñānāvabhāsena jīvanmuktye vyavasthitaḥ fl / and numerous yogic powers / The text focuses also on the worship of Bhairava and Devī and the host of Yoginīs / The first chapters are concerned with the four principles commonly mentioned in Kaula works / namely / Piṇḍa / Pada / ṛūpa and Rūpātīta / Unfortunately / here the manuscript is incomplete / Chapter nine deals with the attainment of the pervasion of transcendental śiva by the abandonment of śakti / The following chapter teaches the attainment of the supreme reality which is the Inexplicable free of phenomenal qualities / immobile and pervasive like the sky by merger with the space contained in the jar of the psychophysical body / The next chapter deals with transcendent Akula and immanent Kula along with Kaula which is the union of the two / Chapter twelve describes the ascent through the centres of the body from the feet to the head / Corresponding to the spheres of the gross elements / they are the abodes of numerous types of Yoginīs the text describes and the damage they can do / The Yogi should know them and by his devotion to the deity / fire and the guru and practice of Yoga be protected from them / Those who are immoral are consummed by them / The chapter ends with a series of visualizations designed to protect the body of the Yogi / The next chapter continues with similar concerns for protection and the overcoming of disease and death by the use of Bhairava Mantra and visualization of his form which appears to be that of Svacchandabhairava and accompanying forms and their consorts / The next chapter discusses nonduality in the sense of the absence of pure and impure with regards to food and drink and the defects of those who do not follow this path / It goes on to talk about freedom from dualistic thought constructs and the purification of the mind and purification of the sacrificial substances that takes place in this way / It is applied to the sacrificial meat and then wine / Chapter fifteen deals with the observance caryā of the Kaula adept vīra / He should travel to the inner Kaula sacred sites pīṭha / kṣetra in the body following the vital breath rather than the outer ones / There he plays with the Yoginīs and worships them and does so externally also with a pure mind / The manner the pilgrimage is to be performed externally is described next /The last chapter deals with the Three Jewels of Shiva / Shakti and the Self / their attainment and experience /	description the manuscript is incomplete it begins abruptly in the middle of chaptra paṭala four and then continues from chapter eight to seventeen where it ends abruptly the kulasāra is quoted by nondualist kashmiri shaiva authors and so preceeds the century it belongs to a genre of kaula tantras that are focused on the attainment of the direct experience of essential metaphysical principles and yogic powers through the practice of yoga and insight through knowledge of tese principles the kaula yoga an	Description: The manuscript is incomplete. It begins abruptly in the middle of chapter four and then continues from chapter eight to seventeen where it ends abruptly. The Kulāṣa is quoted by nondualist Kashmiri Śaiva authors and so precedes the century. It belongs to a genre of Kaula tantras that are focused on the attainment of the direct experience of essential metaphysical principles and yogic powers through the practice of yoga and insight. Through knowledge of these principles, the Kaula yogi attains liberation in this life (jñānābhāsenajīvanmuktye vyavasthitaḥ) and numerous yogic powers. The text also focuses on the worship of Bhairava and Devī and the host of yogis.
['MBkulasaraHK-5']	Notes / Revision / December /	notes revision december 	Note: Revision: December.
['MBkulasaraHK-6']	Publication country / India	publication country india 	Publication Country: India
['MBkulasaraHK-7']	etadākhyā hi me deva saṃśayaṃ / /	etat ākhyāḥ hi me deva saṃśayam 	This is indeed my doubt, O God.
['MBkulasaraHK-8']	rūpeṇa vyāpyaviśvaṃ vyavasthitā //	rūpeṇa vyāpya viśvam vyavasthitā 	It is established pervading the universe with form.
['MBkulasaraHK-9']	kiṃtu pūrvamayākhyātajadarśananyāsu praśra / yasyānurūpataḥ /	kiṃtu pūrva mayā ākhyāta ja darśana nyāsu yasya anurūpataḥ 	But previously I have asked questions in the Nyaya of the seen and unborn, in accordance with which,
