segmentnr	original	analyzed	translated
['SA_GS41_bijaganu-0']	dhanaṛṇaṣaṣvidham	dhana ṛṇa ṣaṣvidham 	The method of calculating gains and losses
['SA_GS41_bijaganu-1']	utpādakam yad pravadanti buddhes adhiṣṭhitam satpuruṣeṇa sāṃkhyās/	utpādakam yat pravadanti buddheḥ adhiṣṭhitam sat puruṣeṇa sāṃkhyāḥ 	The cause of which the Sāṃkhyas speak as the abode of consciousness, presided over by the Supreme Person,
['SA_GS41_bijaganu-2']	vyaktasya kṛtsnasya tad ekabījam avyaktam īśam gaṇitam ca vande//upajāti	vyaktasya kṛtsnasya tad ekabījam avyaktam īśam gaṇitam ca vandeupajāti 	I pay homage to that unmanifest, the single seed of the entire manifest, the Lord, and the one reckoned in the Sāṃkhya system.
['SA_GS41_bijaganu-3']	pūrvam proktam vyaktam avyaktabījam prāyas praśnās no vinā avyaktayuktyā/	pūrvam proktam vyaktam avyakta bījam prāyas praśnāḥ no vinā avyakta yuktyā 	The unmanifest, which is the seed of the manifest, has been described before. Most questions cannot be understood without the method of the unmanifest,
['SA_GS41_bijaganu-4']	jñātum śakyās mandadhībhis nitāntam yasmāt tasmāt vacmi bījakriyām ca//śālinī	jñātum śakyāḥ manda dhībhis nitāntam yasmāt tasmāt vacmi bījakriyām caśālinī 	by those of slow intellect. Therefore, I shall describe the operation of the seed.
['SA_GS41_bijaganu-5']	yoge yutis syāt kṣayayos svayos vā dhanaṛṇayos antaram eva yogas/	yoge yutiḥ syāt kṣayayoḥ svayoḥ vā dhana ṛṇayoḥ antaram eva yogaḥ 	In yoga, there is addition of gains and losses, or of one's own gains and losses. The sum is simply the difference between gains and losses.
['SA_GS41_bijaganu-6']	rūpatrayam rūpacatuṣṭayam ca kṣayam dhanam vā sahitam vada āśu//upajāti	rūpatrayam rūpacatuṣṭayam ca kṣayam dhanam vā sahitam vada āśuupajāti 	Quickly tell me the sum of the three forms, the four forms, and the loss, gain, or both together.
['SA_GS41_bijaganu-7', 'SA_GS41_bijaganu-8']	svaṛṇam kṣayam svam ca pṛthakpṛthaktve dhanaṛṇayos sṃkalanām avaiṣi//🔽upajātiab / cd	sva ṛṇam kṣayam svam ca pṛthak pṛthaktve dhana ṛṇayoḥ sṃkalanām avaiṣi  upajāti ap 	You know the sum of gains and losses separately, and the total of gains and losses separately.
['SA_GS41_bijaganu-9']	atra rūpāṇām avyaktānām ca ādyaakṣarāṇi upalakṣaṇaartham lekhyāni/	atra rūpāṇām avyaktānām ca ādyaakṣarāṇi upalakṣaṇa artham lekhyāni 	Here, the first letters of the unmanifest forms are to be written for the purpose of indication.
['SA_GS41_bijaganu-10']	tathā yāni ūnagatāni tāni ūrdhvabindūni ca iti//prose	tathā yāni ūna gatāni tāni ūrdhva bindūni ca itiprose 	Similarly, those that are deficient are to be marked with a dot above.
['SA_GS41_bijaganu-11']	evam bhinneṣu api iti//prose	evam bhinneṣu api itiprose 	Thus, even when they are different.
['SA_GS41_bijaganu-12']	saṃśodhyamānam svam ṛṇatvam eti svatvam kṣayas tadyutis uktavat ca//	saṃśodhyamānam svam ṛṇa tvam eti svatvam kṣayaḥ tadyutis uktavat ca 	When one's own debt is being purified, it becomes one's own property, and the loss is as stated.
['SA_GS41_bijaganu-13']	upajāticd / ab	upajāti c 	Upjāti c d. ab
['SA_GS41_bijaganu-14']	trayāt dvayam svāt svam ṛṇāt ṛṇam ca vyastam ca saṃśodhya vada āśu śeṣam//	trayāt dvayam svāt svam ṛṇāt ṛṇam ca vyastam ca saṃśodhya vada āśu śeṣam 	From the three, the two from one's own, one's own from debt and debt, and the reverse, having purified, quickly tell the remainder.
['SA_GS41_bijaganu-15']	upajātiab / cd	upajāti ap 	Upjāti a b. c d
['SA_GS41_bijaganu-16']	svayos asvayos svam vadhas svaṛṇaghāte kṣayas//	svayos asvayos svam vadhas svaṛṇaghāte kṣayas 	In the destruction of one's own debt, one's own death from one's own and not one's own, and the loss.
['SA_GS41_bijaganu-17']	bhujaṅgaprayātaa / b / cd	bhujaṅgaprayātaa 	Bhujaṅgaprayāta a. b. c d
['SA_GS41_bijaganu-18']	dhanam dhanena ṛṇam ṛṇena nighnam dvayam trayeṇa svam ṛṇena kim syāt//	dhanam dhanena ṛṇam ṛṇena nighnam dvayam trayeṇa svam ṛṇena kim syāt 	Multiplying wealth by wealth, debt by debt, what would be one's own debt by three?
['SA_GS41_bijaganu-19']	upajāticd / ab	upajāti c 	Upjāti c d. a b
['SA_GS41_bijaganu-20']	bhāgahāre api ca evam niruktam//	bhāgahāre api ca evam niruktam 	And so is the Nirukta in division also.
['SA_GS41_bijaganu-21']	bhujaṅgaprayātab / a / cd	bhujaṅga prayātap 	Bhujaṅgaprayāta b. a. c d
['SA_GS41_bijaganu-22']	rūpaaṣṭakam rūpacatuṣṭayena dhanam dhanena ṛṇam ṛṇena bhaktam/	rūpa aṣṭakam rūpa catuṣṭayena dhanam dhanena ṛṇam ṛṇena bhaktam 	The form octet is multiplied by the form quartet, wealth by wealth, debt by debt.
['SA_GS41_bijaganu-23']	ṛṇam dhanena svam ṛṇena kim syāt drutam vada idam yadi bobudhīṣi//upajāti	ṛṇam dhanena svam ṛṇena kim syāt drutam vada idam yadi bobudhīṣiupajāti 	What would be one's own debt by one's own debt? Quickly tell this if you wish to understand. Upjāti
['SA_GS41_bijaganu-24']	kṛtis svaṛṇayos svam svamūle dhanaṛṇe na mūlam kṣayasya asti tasya akṛtitvāt//	kṛtis svaṛṇayoḥ svam svamūle dhanaṛṇe na mūlam kṣayasya asti tasya akṛti tvāt 	The creation of one's own debt is one's own at the root. There is no root of loss in wealth and debt, because it is not created.
['SA_GS41_bijaganu-25']	bhujaṅgaprayātacd / a / b	bhujaṅga prayāta c 	Bhujaṅgaprayāta c d. a. b
['SA_GS41_bijaganu-26']	dhanasya rūpatritayasya vargam kṣayasya ca brūhi sakhe mama āśu/	dhanasya rūpa tritayasya vargam kṣayasya ca brūhi sakhe mama āśu 	Tell me quickly, O friend, the square of the three forms of wealth and of loss.
['SA_GS41_bijaganu-27']	dhanaātmakānām adhanaātmakānām mūlam navānām ca pṛthak vada āśu//upajāti	dhanaātmakānām adhanaātmakānām mūlam navānām ca pṛthak vada āśuupajāti 	Quickly tell me the root of the nine kinds of self-nature of those with wealth and those without wealth, separately.🔽Upasampada
['SA_GS41_bijaganu-28']	śūnyaṣaṣvidham	śūnya ṣaṣvidham 	Empty, with six parts
['SA_GS41_bijaganu-29']	khayoge viyoge dhanaṛṇam tathā eva cyutam śūnyatas tadviparyāsam eti//	kha yoge viyoge dhana ṛṇam tathā eva cyutam śūnyatas tad viparyāsam eti 	In the combination of space and non-combination, wealth and debt are likewise lost and come from emptiness in the opposite way.
['SA_GS41_bijaganu-30']	bhujaṅgaprayātaab / cd	bhujaṅga prayāta ap 	Bhujangaprayata
['SA_GS41_bijaganu-31']	rūoatrayam svam kṣayagam ca kham ca kim syāt khayuktam vada khacyutam ca//	rūoatrayam svam kṣaya gam ca kham ca kim syāt kha yuktam vada kha cyutam ca 	What would be one's own, lost, and space combined with space, and lost from space? Tell me.
['SA_GS41_bijaganu-32']	indravajrāab / cd	indra vajrāap 	Indravajra
['SA_GS41_bijaganu-33']	vadhaādau viyat khasya kham khena ghāte khahāras bhavet khena bhaktas ca rāśis//	vadhaādau viyat khasya kham khena ghāte khahāras bhavet khena bhaktas ca rāśis 	In the beginning of killing, space, space of space, by space, the killing of space would be, and the sign divided by space.
['SA_GS41_bijaganu-34']	bhujaṅgaprayātacd / ab	bhujaṅga prayātac 	Bhujangaprayata
['SA_GS41_bijaganu-35']	dvighnam trihṛt kham khahṛtam trayam ca śūnyasya vargam vada me padam ca//	dvighnam trihṛt kham khahṛtam trayam ca śūnyasya vargam vada me padam ca 	The square of zero, multiplied by two, divided by three, and space, and the group of three, tell me the place and the square root.
['SA_GS41_bijaganu-36']	indravajrācd / ab	indra vajra a c 	Indravajra
['SA_GS41_bijaganu-37']	asmin vikāras khahareṇa rāśau api praviṣṭeṣu api niḥsṛteṣu/	asmin vikāras khahareṇa rāśau api praviṣṭeṣu api niḥsṛteṣu 	In this sign, there is change by the subtraction of space, even when entered, even when gone out.
['SA_GS41_bijaganu-38']	bahuṣu api syāt layasṛṣṭikāle anante acyute yadvat//upajāti	bahuṣu api syāt laya sṛṣṭi kāle anante acyute 	Even in many, there would be dissolution at the time of creation, like the endless and unchanging one.🔽Upasampada
['SA_GS41_bijaganu-39']	varṇaṣaṣvidham	varṇa ṣaṣvidham 	With six parts
['SA_GS41_bijaganu-40']	yāvattāvatkālakas nīlakas anyas varṇas pītas lohitas ca etadādyās/	yāvat tāvat kālakaḥ nīlakaḥ anyas varṇas pītas lohitas ca etad ādyāḥ 	As long as that, the time sign, the blue sign, the other sign, the yellow sign, the red sign, and so on.
['SA_GS41_bijaganu-41']	avyaktānām kalpitās mānasaṃjñās tadsaṃkhyānam kartum ācāryavaryais//śālinī	avyaktānām kalpitāḥ māna saṃjñāḥ tad saṃkhyānam kartum 	The imperceptible ones have been given the name of mental (numbers) by the best teachers to count them.
['SA_GS41_bijaganu-42']	yogas antaram teṣu samānajātyos vibhinnajātyos ca pṛthak sthitis ca//	yogaḥ antaram teṣu samāna jātyoḥ vibhinna jātyoḥ ca pṛthak sthitiḥ ca 	Yoga is the difference between them, and the separate existence of those of the same and different species.
['SA_GS41_bijaganu-43']	upajātiab / cd	upajāti ap 	Upasruti
['SA_GS41_bijaganu-44']	svam avyaktam ekam sakhe saekarūpam dhanaavyaktayugmam virūpaaṣṭakam ca/	svam avyaktam ekam sakhe sa eka rūpam dhana avyakta yugmam virūpa aṣṭakam ca 	O friend, your own imperceptible (number) is one, of the same form, the pair of imperceptible wealth (numbers) and the eight dissimilar (numbers),
['SA_GS41_bijaganu-45']	yutau pakṣayos etayos kim dhanaṛṇe viparyasya ca aikye bhavet kim vada āśu//	yutau pakṣayos etayos kim dhanaṛṇe viparyasya ca aikye bhavet kim vada āśu 	when these two pairs are combined, what would be the gain and loss? And what would happen when they are reversed and united? Tell me quickly.
['SA_GS41_bijaganu-46']	bhujaṅgaprayāta	bhujaṅga prayāta 	Bhujangapravit
['SA_GS41_bijaganu-47']	dhanaavyaktavargatrayam satrirūpam kṣayaavyaktayugmena yuktam ca kim syāt//	dhana avyakta varga trayam satrirūpam kṣaya avyakta yugmena yuktam ca kim syāt 	What would be the three groups of imperceptible wealth (numbers) with three forms, and what would be the combination with the pair of imperceptible loss (numbers)?
['SA_GS41_bijaganu-48']	bhujaṅgaprayātaab / cd	bhujaṅga prayāta ap 	Bhujangapravit
['SA_GS41_bijaganu-49']	dhanaavyaktayugmāt ṛṇaavyaktaṣaṭkam sarūpaaṣṭakam projjhya śeṣam vada āśu//	dhana avyakta yugmāt ṛṇa avyakta ṣaṭkam sarūpa aṣṭakam projjhya śeṣam vada āśu 	From the pair of imperceptible wealth (numbers), what would be the six groups of imperceptible loss (numbers), excluding the eight similar (numbers)? Tell me quickly.
['SA_GS41_bijaganu-50']	bhujaṅgaprayātacd / ab	bhujaṅga prayātac 	Bhujangapravit
['SA_GS41_bijaganu-51']	syāt rūpavarṇaabhihatau tu varṇas dvitriādikānām samajātikānām//	syāt rūpa varṇa abhihatau tu varṇaḥ dvi tri ādikānām sama jātikānām 	But when there is a combination of similar (numbers) of two, three, and so on, the color (number) would be the color (number).
['SA_GS41_bijaganu-52']	upajāticd / ab	upajāti c 	Upasruti
['SA_GS41_bijaganu-53']	vadhe tu tadvargaghanaādayas syus tadbhāvitam ca asamajātighāte/	vadhe tu tad varga ghana ādayaḥ syuḥ tad bhāvitam ca asama jāti ghāte 	But in subtraction, the cube and so on of that group would be (obtained), and when dissimilar (numbers) are subtracted, that (result) is multiplied by that (color (number)).
['SA_GS41_bijaganu-54']	bhāgaādikam rūpavat eva śeṣam vyakte yad uktam gaṇite tad atra//upajāti	bhāga ādikam rūpavat eva śeṣam vyakte yat uktam gaṇite tat atra aupajāti 	The remainder, beginning with the parts, is like the form itself. What is said in arithmetic for the manifest, that is here.
['SA_GS41_bijaganu-55']	guṇyas pṛthak guṇakhaṇḍasamas niveśyas tais khaṇḍakais kramahatas sahitas yathāuktyā/	guṇyas pṛthak guṇa khaṇḍa samas niveśyas taiḥ khaṇḍakaiḥ kramahatas sahitas yathāuktyā 	The minuend is to be placed separately as the sum of the parts of the divisor. Multiplied by those parts in order, added as explained,
['SA_GS41_bijaganu-56']	avyaktavargakaraṇīguṇanāsu cintyas vyaktauktakhaṇḍaguṇanāvidhis evam atra//	                                    	The product of the square of the unknown in the operations of the square of the unknown and multiplication, the method of multiplying the known parts is to be considered here in the same way.
['SA_GS41_bijaganu-57']	vasantatilakā	vasantatilakā 	Vasantatilaka
['SA_GS41_bijaganu-58']	yāvattāvatpañcakam viekarūpam yāvattāvadbhis tribhis sadvirūpais/	yāvat tāvat pañcakam vi eka rūpam yāvat tāvadbhiḥ tribhiḥ sa dvi rūpaiḥ 	The five-fold form is as much as, with as many as three forms with two,
['SA_GS41_bijaganu-59']	saṃguṇya drāk brūhi guṇyam guṇam vā vyastam svaṛṇam kalpayitvā ca vidvan//śālinī	saṃguṇya drāk brūhi guṇyam guṇam vā vyastam svaṛṇam kalpayitvā ca vidvanśālinī 	Quickly multiply and tell the minuend or the multiplier, O learned one, having imagined the own debt.
['SA_GS41_bijaganu-60']	bhājyāt chedas śudhyati pracyutas san sveṣu sthānakeṣu krameṇa/	bhājyāt chedas śudhyati pracyutas san sveṣu sthānakeṣu krameṇa 	The dividend is purified by the subtrahend when subtracted, in its own places in order.
