segmentnr	original	analyzed	translated
['SA_MB_siddhilaksmiidevyarcanaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_siddhilaksmiidevyarcanaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be distributed or sold in any form, including email, without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MB_siddhilaksmiidevyarcanaHK-2']	Uniform title / siddhilakṣmīdevyārcana	uniform title siddhi lakṣmī devī arcana 	Uniform Title: Siddhilakṣmīdevyārcana
['SA_MB_siddhilaksmiidevyarcanaHK-3']	Manuscript / NGMCP manuscript Reel No / v /	manuscript 	Manuscript: NGMC Palmleaf Manuscript Reel No. V.
['SA_MB_siddhilaksmiidevyarcanaHK-4']	Notes / Data entered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 	Notes entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.
['SA_MB_siddhilaksmiidevyarcanaHK-5']	Revision / April /	revision april 	Revision: April.
['SA_MB_siddhilaksmiidevyarcanaHK-6']	Publication country / India	publication country india 	Publication country: India🔽Jape...🔽... should then fill it with flowers and incense.
['SA_MB_siddhilaksmiidevyarcanaHK-7', 'SA_MB_siddhilaksmiidevyarcanaHK-8']	jape / / / / / / / / / / / / / / / / puṣpepahāraiśca tatoṣṭalpā prapūrayet //🔽saṃsthāpya cāgneruparijvālaye / / / / / / / / / / / / / / / nane //	jape puṣpa ipahāraiḥ ca prapūrayet  saṃsthāpya ca agneḥ upari jvālaye 	Having installed it, one should light a fire around it...
['SA_MB_siddhilaksmiidevyarcanaHK-9']	rudaṃtaṃ ca mahābhūtindramānaṃ ca palāyete //	rudaṃtam ca mahābhūtindramānam ca palāyete 	And the crying Mahābhūti should flee.
['SA_MB_siddhilaksmiidevyarcanaHK-10', 'SA_MB_siddhilaksmiidevyarcanaHK-11']	tat kṣaṇā vālakomukto deśatpā / / / / / / / / / / / / / / / / / / / / / / / / / / ///🔽ca / la / naṃ / siddhilakṣmī devyarcanaṃ	tat kṣaṇā vālakomuktaḥ  ca la naṃ siddhi lakṣmī devī arcanam 	At that moment, the country will be released from the curse...🔽The worship of Goddess Siddhilakṣmī
['SA_MB_siddhilaksmiidevyarcanaHK-12']	p / tato siddhilakṃī devyārcanaṃ //	devyā arcanam 	Then, the worship of Goddess Siddhilakṣmī.
['SA_MB_siddhilaksmiidevyarcanaHK-13']	athakalasathāpalape //	atha kalasa tha apa lape 	Now, the installation of the water pot.
['SA_MB_siddhilaksmiidevyarcanaHK-14', 'SA_MB_siddhilaksmiidevyarcanaHK-15']	kumbhasa ai kālaganbhayāḍhada vyanathaḍhāvathālape //🔽sagoṇathā palape //	kumbhasa ai kālagan bhaya āḍhada vyanatha ḍhāva tha ālape  palape 	The water pot should be filled with water mixed with the five fragrances.
['SA_MB_siddhilaksmiidevyarcanaHK-16']	ṣaṭkonacoyāva valithāpalape //	valitha apalape 	The water pot should be filled with the six fragrances.
['SA_MB_siddhilaksmiidevyarcanaHK-17']	trikoṇacoyāva arghapātrathāpalape //	arghapātra thāpalape 	The water pot should be filled with the three fragrances.
['SA_MB_siddhilaksmiidevyarcanaHK-18']	dravyathaḍhāvataya //	dravyatha ḍhāvataya 	The substances should be arranged.
['SA_MB_siddhilaksmiidevyarcanaHK-19', 'SA_MB_siddhilaksmiidevyarcanaHK-20']	pañcavalivoya //🔽tavaniva ca niḍhomālakovoya //	pañca valivoya  ca 	The five offerings should be made.🔽The garland of flowers should be offered.
['SA_MB_siddhilaksmiidevyarcanaHK-21']	atha arghapātrasodhanaṃ //	atha arghapātra sodhanam 	Now, the purification of the water pot.
