segmentnr	original	analyzed	translated
['MBratnatrayapariksaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBratnatrayapariksaHK-1', 'MBratnatrayapariksaHK-2']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /🔽Uniform title / āṣṭaprakaraṇa ratnatrayaparīkṣā	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  / uniform title ratnatraya parīkṣā 	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be distributed or sold in whole or in part in any format, nor may any part of this text be copied for any purpose other than private study without the explicit written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalog Number:🔽Uniform Title: Aṣṭaprakaraṇa Ratna-trayapariṣkṣā
['MBratnatrayapariksaHK-3']	Main title / āṣṭaprakaraṇam ratnatrayaparīkṣā	āṣṭa prakaraṇam ratnatraya parīkṣā 	Main Title: Aṣṭaprakaraṇa Ratna-trayapariṣkṣā
['MBratnatrayapariksaHK-4']	Secondary title / ratnatraya bhogakārikā nādakārikā mokṣakārikā paramokṣanirasakārikāḥ	bhoga kārikā nāda kārikā mokṣa kārikā para mokṣa nirasa kārikāḥ 	Secondary title: Ratnatraya, Bhoga-karika, Nada-karika, Moksha-karika, Para-moksha-nirashaka-karika
['MBratnatrayapariksaHK-5']	Author /śrīkaṇṭha	authoḥ śrīkaṇṭha 	Author: Shrikantha
['MBratnatrayapariksaHK-6']	Commentator /aghoraśiva	aghora śiva 	Commentator: Aghora Shiva
['MBratnatrayapariksaHK-7']	Editor /kṛṣṇa śāstrī	e ditoḥ kṛṣṇa śāstrī 	Editor: Krishna Shastri
['MBratnatrayapariksaHK-8']	Description / Etext of the ratnatrayaparīkṣā from the ratnatraya bhogakārikā nādakārikā mokṣakārikā paramokṣanirasakārikāḥ in the devakottai series /	description etext of the ratnatraya parīkṣā from the ratnatraya bhoga kārikā nāda kārikā mokṣa kārikā para mokṣa nirasa kārikāḥ in the devakottai series	Description: Text of the Ratnatraya-pariksha from the Ratnatraya, Bhoga-karika, Nada-karika, Moksha-karika, Para-moksha-nirashaka-karika in the Devakottae series.
['MBratnatrayapariksaHK-9']	Notes / Dataentered by the staff of Muktabodha under the supervision of Mark Dyczkowski / Revision / December / /	notes data entered by the staff muktabodha under the supervision of mark dyczkowski 	Notes: Entered by the staff of Muktabodha under the supervision of Mark Dyczkowski. Revision: December 2008
['MBratnatrayapariksaHK-10']	Publisher / śivāgama siddhānta paripalana saṅgham	publisher śiva āgama siddhānta paripalana saṅgham 	Publisher: Shiva-agama Siddhanta Paripalana Sangham
['MBratnatrayapariksaHK-11']	Publication year /	publication year 	Publication year: 1939
['MBratnatrayapariksaHK-12']	Publication city / devakottai	publication citi 	Publication city: Devakottae
['MBratnatrayapariksaHK-13']	Publication country / India	publication country india 	Publication country: India
['MBratnatrayapariksaHK-14']	ratnatrayaparīkṣā	      	Ratnatraya-pariksha
['MBratnatrayapariksaHK-15']	śrīkaṇṭhasūripraṇītā	śrīkaṇṭha sūri praṇītā 	Composed by Shrikantha Suri
['MBratnatrayapariksaHK-16']	aghoraśivācāryakṛtaratnatrayollekhinyā sametā	aghora śivācārya kṛta ratnatraya ullekhinyā sametā 	Along with the Ratnatraya-ullekhi written by Aghora Shiva Acharya
['MBratnatrayapariksaHK-17']	śivaṃ śivakaraṃ natvā siddhāntārthaprakāśakam /	śivam śiva karam natvā siddhānta artha prakāśakam 	Having bowed to Shiva, the bestower of welfare, the revealer of the meaning of the Siddhant
['MBratnatrayapariksaHK-18']	ratnatrayaparīkṣārthaḥ saṃkṣepeṇa prakāśyate //	ratnatraya parīkṣā arthaḥ saṃkṣepeṇa prakāśyate 	For the examination of the three jewels, it is being revealed in brief.
['MBratnatrayapariksaHK-19']	kaiścid vedadṛśā'paraiḥ kuladhiyā nyāyānuvṛttyetarai	kaiścid veda dṛśā aparaiḥ kula dhiyā nyāya anuvṛttyā itaraiḥ 	By some with the view of the Vedas, by others with the mind of Kula, by still others following logic,
