segmentnr	original	analyzed	translated
['SA_GK16_mamkavpu-0']	Kāvyaprakāśaḥ	kāvyaprakāśaḥ 	The Light on Poetry
['SA_GK16_mamkavpu-1']	prathama ullāsaḥ	prathamaḥ ullāsaḥ 	First Uल्लास
['SA_GK16_mamkavpu-2']	granthārambhe vighnavighātāya samuciteṣṭadevatāṃ granthakṛt parāmṛśati 	grantha ārambhe vighna vighātāya samucita iṣṭadevatām granthakṛt parāmṛśati 	At the beginning of the text, the author refers to the proper chosen deity for the removal of obstacles, saying:
['SA_GK16_mamkavpu-3']	niyatikṛtaniyamarahitāṃ hlādaikamayīmananyaparatantrām /	niyati kṛta niyama rahitām hlāda eka mayīm ananya paratantrām 	Free from the restrictions imposed by fate, consisting solely of bliss, not dependent on anything else,
['SA_GK16_mamkavpu-4']	navarasarucirāṃ nirmitimādadhatī bhāratī kaverjayati // MKpr //	nava rasa rucirām nirmitim ādadhatī bhāratī kaveḥ jayati 	The creation of the poet, full of the nine rasas, triumphs.
['SA_GK16_mamkavpu-5']	niyatiśaktyā niyatarūpā sukhaduḥkhamohasvabhāvā paramāṇvādyupādānakarmādisahakārikāraṇaparatantrā ṣaḍrasā na ca hṛdyaiva taiḥ /	niyati śaktyā niyata rūpā sukha duḥkha moha svabhāvā paramāṇu ādi upādāna karma ādi sahakāri kāraṇa paratantrā ṣaṣ rasā na ca hṛdyā eva taiḥ 	Brahma's creation is of a form restricted by the power of fate, having the nature of pleasure, pain, and delusion, dependent on the cooperative causes such as the material cause (prakriti) and karma, and is not pleasing to all with those.
['SA_GK16_mamkavpu-6']	tādṛśī brahmaṇo nirmitirnirmāṇam /	tādṛśī brahmaṇaḥ nirmitiḥ nirmāṇam 	Such is Brahma's creation, his making.
['SA_GK16_mamkavpu-7']	etadvilakṣaṇā tu kavivāṅnirmitiḥ /	etad vilakṣaṇā tu kavi vāc nirmitiḥ 	But the creation of the poet's speech is different from that.
['SA_GK16_mamkavpu-8']	ata eva jayati /	atas eva jayati 	And for that very reason, it triumphs.
['SA_GK16_mamkavpu-9']	jayatyarthena ca namaskāra ākṣipyate iti tāṃ pratyasmi praṇata iti labhyate ////	jayati arthena ca namaskāraḥ ākṣipyate iti tām prati asmi praṇataḥ iti labhyate 	And by the word triumphs, homage is implied. Thus it is understood that I am bowed to her.
