segmentnr	original	analyzed	translated
['SA_GK19_anvallcu-0']	oṃ namo vighnavināyakāya /	om namaḥ vighna vināyakāya 	Om, salutations to the remover of obstacles.
['SA_GK19_anvallcu-1']	praṇamāmi jagatsṛṣṭisthitisaṃhārakāraṇam /	praṇamāmi jagat sṛṣṭi sthiti saṃhāra kāraṇam 	I bow to the cause of the creation, sustenance and dissolution of the universe.
['SA_GK19_anvallcu-2']	viśveśvaraṃ viśvadharaṃ viśvaṃ ca viśvahetukam // / //	viśveśvaram viśva dharam viśvam ca viśva hetukam 	The lord of the universe, the supporter of the universe, the universe, and the cause of the universe.
['SA_GK19_anvallcu-3']	jagadvījaṃ satyarūpaṃ sarvasākṣiṇamavyayam /	jagat vījam satya rūpam sarva sākṣiṇam avyayam 	The seed of the world, of true form, the witness of all, the imperishable.
['SA_GK19_anvallcu-4']	sarvvajñaṃ sarvabhūtasthaṃ sarvaśaktidharaṃ vibhum // / //	sarvvajñam sarva bhūta stham sarva śakti dharam vibhum 	Omniscient, dwelling in all beings, the bearer of all powers, the all-pervading.
['SA_GK19_anvallcu-5']	brāhmaṇebhyo namaskṛtya navadvīpanṛpājñayā /	brāhmaṇebhyaḥ namaskṛtya navadvīpa nṛpa ājñayā 	Having bowed to the Brahmins, by the order of the king of the nine islands.
['SA_GK19_anvallcu-6']	brāhmaṇānāṃ samutpattitadbhedādisamanvitam /	brāhmaṇānām samutpatti tad bheda ādi samanvitam 	Endowed with the origin of the Brahmins and their divisions, etc.
['SA_GK19_anvallcu-7']	rāḍhīyānāṃ varendrāṇāṃ gotragāñīsamanvitam /	rāḍhīyānām vara indrāṇām gotra gāñī samanvitam 	Endowed with the Gotra and Gāṇī lineages of the excellent kings of Rāḍhī.
['SA_GK19_anvallcu-8']	vallālacaritākhyaṃ tadrājacaritamucyate // / //	vallālacarita ākhyam tat rājacaritam ucyate 	The story of Vīlāla, known as the Rājacarita, is being told.
['SA_GK19_anvallcu-9']	sisṛkṣorbrahmaṇo jātaḥ pulaho vāmakarṇataḥ /	sisṛkṣoḥ brahmaṇaḥ jātaḥ pulahaḥ vāma karṇataḥ 	Pulaha was born from the left ear of Brahmā, who desired to create.
['SA_GK19_anvallcu-10']	aṅgirā nāsikārandhradajāyata mukhādruciḥ // / //	aṅgirāḥ nāsikā randhra dajāyata mukhāt ruciḥ 	Aṅgiras was born from the nostril, and Ruci from the mouth.
['SA_GK19_anvallcu-11']	marīciḥ skandhadeśācca pracetā adharoṣṭhataḥ /	marīciḥ skandha deśāt ca pracetāḥ adhara uṣṭhataḥ 	Marīci was born from the shoulder region, and Pracetas from the lower lip.
['SA_GK19_anvallcu-12']	ekādaśa caiva rudrā lalāṭāt krodhasambhavāḥ // / //	ekādaśa ca eva rudrāḥ lalāṭāt krodha sambhavāḥ 	And the eleven Rudras were born from the forehead, born of anger.
['SA_GK19_anvallcu-13']	pulahasya suto vātsyaḥ śāṇḍilyaśca ruceḥ sutaḥ /	pulahasya sutaḥ vātsyaḥ śāṇḍilyaḥ ca ruceḥ sutaḥ 	Pulaha's son was Vātsya, and Śāṇḍilya was the son of Ruci.
['SA_GK19_anvallcu-14']	bṛhaspaterāṅgiraso bharadvājaḥ sutaḥ smṛtaḥ // / // 	bṛhaspateḥ āṅgirasaḥ bharadvājaḥ sutaḥ smṛtaḥ 	Bṛhaspati's son was Aṅgiras, and Bharadvāja is known as his son.
['SA_GK19_anvallcu-15']	marīcermanaso jātaḥ kaśyapaśca prajāpatiḥ /	marīceḥ manasaḥ jātaḥ kaśyapaḥ ca prajāpatiḥ 	Marichi's son was Kashyapa, the lord of creatures.
['SA_GK19_anvallcu-16']	pracetasopi manaso gautamo bhagavānṛṣiḥ // / //	pracetasaḥ api manasaḥ gautamaḥ bhagavān ṛṣiḥ 	Prachetas' son was the illustrious Rishi Gautama.
['SA_GK19_anvallcu-17']	sāvarṇirgautamājjajñe munipravara eva saḥ /	sāvarṇiḥ gautamāt jajñe muni pravaraḥ eva saḥ 	From Gautama was born Savarni, the foremost of sages.
['SA_GK19_anvallcu-18']	babhūvuḥ pañcagotrāṇi caiteṣāṃ pravarā bhave // / //	babhūvuḥ pañca gotrāṇi ca eteṣām pravarāḥ bhave 	These five families were the most excellent of all.
['SA_GK19_anvallcu-19']	babhūvurbrahmaṇo vaktrādanyā brāhmaṇajātayaḥ /	babhūvuḥ brahmaṇaḥ vaktrāt anyāḥ brāhmaṇa jātayaḥ 	From the mouth of Brahman were born other Brahmana castes.
