segmentnr	original	analyzed	translated
['SA_GK16_andhvc4u-0']	caturtha uddyotaḥ	caturthaḥ uddyotaḥ 	Fourth Chapter🔽Fourth Chapter Thus, having taught the sound along with its elaborations for the purpose of refuting disagreements, in the teaching of that, the eye
['SA_GK16_andhvc4u-1']	caturtha uddyotaḥ evaṃ dhvaniṃ saprapañcaṃ vipratipattinirāsārthaṃ vyutpādya tadvyutpādane locanam caturtha uddyotaḥ kṛtyapañcakanirvāhayoge 	caturthaḥ uddyotaḥ evam dhvanim sa prapañcam vipratipatti nirāsa artham vyutpādya tad vyutpādane locanam caturthaḥ uddyotaḥ kṛtya pañcaka nirvāha yoge 	Even in the case of the performance of the five functions,
['SA_GK16_andhvc4u-2']	'pi parameśvaraḥ /	pi parameśvaraḥ 	the Supreme Lord
['SA_GK16_andhvc4u-3', 'SA_GK16_andhvc4u-4', 'SA_GK16_andhvc4u-5']	nānyopakaraṇāpekṣo yayā tāṃ naumi śāṅkarīm //🔽udyotāntarasaṅgatiṃ viracayituṃ vṛtikāra āhaevamiti /🔽prayojanāntaramiti /	na anya upakaraṇa apekṣaḥ yayā tām naumi śāṅkarīm  udyota antara saṅgatim viracayitum vṛti kāraḥ āha evam iti  prayojana antaram iti 	does not depend on other instruments, by which I pay homage to the Śaṅkarī.🔽In order to establish the connection with another chapter, the author of the commentary says thus.
['SA_GK16_andhvc4u-6', 'SA_GK16_andhvc4u-7']	yadyapi 'sahadayamanaḥprītaya' ityanena prayojanaṃ prāgevoktaṃ /🔽tṛtīyodyotāvadhau ca satkāvyaṃ kartuṃ vā jñātuṃ veti tadeveṣatsphuṭīkṛtaṃ /	yadi api sahadaya manaḥ prītaye iti anena prayojanam prāk eva uktam  tṛtīya udyota avadhau ca sat kāvyam kartum vā jñātum vā iti tat evā īṣat sphuṭīkṛtam 	Another purpose🔽Although the purpose has already been stated by the delight of the heart and mind,
['SA_GK16_andhvc4u-8']	tathāpi sphuṭatarīkartumidānīṃ yatnaḥ /	tathā api sphuṭatarīkartum idānīm yatnaḥ 	and in the third chapter it has been slightly clarified as to compose or know a good poem,🔽nevertheless, an effort is being made now to make it clearer.
['SA_GK16_andhvc4u-9']	yatassuspaṣṭarūpatvena vijñāyate /	yatas su spaṣṭa rūpa tvena vijñāyate 	Because it is known in a very clear form.
['SA_GK16_andhvc4u-10']	ato 'spaṣṭanirūpitātspaṣṭanirūpaṇamanyathaiva pratibhātīti prayojanāntaramityuktam /	atas spaṣṭa nirūpitāt spaṣṭa nirūpaṇam anyathā eva pratibhāti iti prayojana antaram iti uktam 	Therefore, the description of what was not clear is perceived as different from the description of what was clear. Thus, it is said to be another purpose.
['SA_GK16_andhvc4u-11']	athavā pūrvoktayoḥ prayojanayorantaraṃ viśeṣo 'bhidhīyate /	athavā pūrva uktayoḥ prayojanayoḥ antaram viśeṣaḥ abhidhīyate 	Or, the difference between the two purposes stated earlier is being expressed.
['SA_GK16_andhvc4u-12']	kena viśeṣeṇa satkāvyakaraṇamasya prayojanaṃ /	kena viśeṣeṇa sat kāvya karaṇam asya prayojanam 	By what difference is the composition of a good poem its purpose?
['SA_GK16_andhvc4u-13']	kena ca satkāvyabodha iti viśeṣo nirūpyate /	kena ca sat kāvya bodhaḥ iti viśeṣaḥ nirūpyate 	And by what is the distinction of a good poem known?
['SA_GK16_andhvc4u-14']	bālapriyā atha caturthodyotaṭippaṇī prārabhyate arthodyotaṃ caturthe ca locanasya yathāmati /	bālapriyā atha caturthā udyota ṭippaṇī prārabhyate artha udyotam caturthe ca locanasya yathāmati 	Now begins the commentary on the fourth chapter of the Locana, the Illumination of Meaning, according to my understanding.
['SA_GK16_andhvc4u-15']	kimapi vyākariṣyāmi prasīdantvatra me budhāḥ //	kim api vyākariṣyāmi prasīdantu atra me budhāḥ 	I will explain something here. May the wise be pleased with me.
['SA_GK16_andhvc4u-16']	kṛtyeti /	kṛtyā iti 	In the act...
['SA_GK16_andhvc4u-17']	kṛtyapañcakaṃ sṛṣṭyādirūpam /	           	The five acts are creation and so on.
['SA_GK16_andhvc4u-18']	yathoktaṃpañcavidhaṃ tatkṛtyaṃ sṛṣṭisthitisaṃhāratirobhāvaḥ tadvadanugrahakaraṇaṃ proktaṃ satatoditasyāsya iti /	yathā uktam pañcavidham tat kṛtyam sṛṣṭi sthiti saṃhāra tirobhāvaḥ tadvat anugraha karaṇam proktam satata uditasya āsyaḥ iti 	As it is said: That fivefold act is creation, preservation, dissolution, concealment, and grace. It is said to be the constant manifestation of this.
['SA_GK16_andhvc4u-19']	yayā māyārūpayā hetunā /	yayā māyā rūpayā hetunā 	By which means, in the form of illusion.
['SA_GK16_andhvc4u-20']	nānyopakaraṇāpekṣa iti sambandhaḥ /	na anya upakaraṇa apekṣaḥ iti sambandhaḥ 	He does not depend on other instruments. This is the connection.
['SA_GK16_andhvc4u-21']	māyārūpāṃ yāmevāpekṣamāṇaḥ sṛṣṭyādikaṃ nirvahatītyarthaḥ /	māyā rūpām yām eva apekṣamāṇaḥ sṛṣṭi ādikam nirvahati iti arthaḥ 	The meaning is that he accomplishes creation and so on by depending on that very means in the form of illusion.
['SA_GK16_andhvc4u-22']	udyotāntarasaṅgatimiti /	udyota antara saṅgatim iti 	The connection with the other illuminations.
['SA_GK16_andhvc4u-23']	tṛtīyodyotena saha caturthodyotasya saṅgatimityarthaḥ /	tṛtīya udyotena saha caturtha udyotasya saṅgatim iti arthaḥ 	The meaning is the connection of the fourth illumination with the third illumination.
['SA_GK16_andhvc4u-24']	pūrvoktasyaiva prayojanasya vakṣyamāṇatvāt prayojanāntaramityuktirayuktetyāśaṅkya samādhatteyadyapītyādi /	pūrvoktasya eva prayojanasya vakṣyamāṇatvāt prayojana antaram iti uktiḥ ayuktā iti āśaṅkya samādhatte yadi api ityādi 	Since the same purpose mentioned earlier will be stated, the statement of another purpose is inappropriate. Anticipating this, he resolves with Although... and so on.
['SA_GK16_andhvc4u-25']	nanu prītirūpaprayojanasyoktatve 'pi vakṣyamāṇaṃ tadanyadevetyata āhatṛtīyetyādi /	nanu prīti rūpa prayojanasya ukta tve vakṣyamāṇam tad anyat evā iti atas āha tṛtīya ityādi 	But even though the purpose in the form of delight has been stated, what is going to be said is different from that, so he says in the third chapter and so on.
['SA_GK16_andhvc4u-26']	tadeveti /	tat eva iti 	That itself.
['SA_GK16_andhvc4u-27']	prayojanamevetyarthaḥ /	prayojanam eva iti arthaḥ 	The meaning is that it is the purpose itself.
['SA_GK16_andhvc4u-28']	sphuṭatarīkartumiti /	sphuṭatarīkartum iti 	To make it clearer.
['SA_GK16_andhvc4u-29']	tadevetyanuṣajyate /	tat eva iti anuṣajyate 	That itself is to be supplied.
['SA_GK16_andhvc4u-30']	vijñāyata iti /	vijñāyate iti 	Is known.
['SA_GK16_andhvc4u-31']	vakṣyamāṇamiti śeṣaḥ /	vakṣyamāṇam iti śeṣaḥ 	The rest is what is going to be said.
['SA_GK16_andhvc4u-32']	tataḥ kimata āhaata ityādi /	tatas kim atas āha atas ityādi 	What then? He says therefore and so on.
['SA_GK16_andhvc4u-33']	aspaṣṭanirūpitāditi /	aspaṣṭa nirūpitāt iti 	From what is not clearly defined.
['SA_GK16_andhvc4u-34']	prayojanāditi śeṣaḥ /	prayojanāt iti śeṣaḥ 	The rest is from the purpose.
['SA_GK16_andhvc4u-35']	satkāvyaṃ kartuṃ vā jñātuṃ vā samyagabhiyuktaiḥ sadbhiḥ dhvaniḥ prayatnato vivecya	sat kāvyam kartum vā jñātum vā samyak abhiyuktaiḥ sadbhiḥ dhvaniḥ prayatnataḥ vivecya 	In order to compose or know good poetry, the good who are properly engaged, should carefully analyze dhvani.
['SA_GK16_andhvc4u-36', 'SA_GK16_andhvc4u-37']	ityuktyā satkāvyakaraṇajñānayoḥ dhvanivivecanaprayojanatvamarthāllabhyata ityatastatprayojanamaspaṣṭanirūpitamityarthaḥ /🔽spaṣṭanirūpaṇamiti /	iti uktyā sat kāvya karaṇa jñānayoḥ dhvani vivecana prayojana tvam arthāt labhyate iti atas tad prayojanam aspaṣṭa nirūpitam iti arthaḥ  spaṣṭa nirūpaṇam iti 	By this statement, the purpose of analyzing dhvani for composing and knowing good poetry is understood by implication, so that purpose is said to be not clearly defined.🔽Clearly defined.
['SA_GK16_andhvc4u-38', 'SA_GK16_andhvc4u-39']	spaṣṭamuktamityarthaḥ /🔽prakārāntareṇa vyācaṣṭeathavetyādi /	spaṣṭam uktam iti arthaḥ  prakāra antareṇa vyācaṣṭe athavā ityādi 	The meaning is that it is stated clearly.🔽He explains in another way, beginning with or else and so on.
['SA_GK16_andhvc4u-40']	uktasyaiva vivaraṇamkena viśeṣeṇetyādi /	uktasya eva vivaraṇam kena viśeṣeṇa ityādi 	An explanation of what has been said begins with by what distinction and so on.
['SA_GK16_andhvc4u-41']	asyeti /	asya iti 	This.
['SA_GK16_andhvc4u-42']	dhvanivyutpādanasyetyarthaḥ /	dhvani vyutpādanasya iti arthaḥ 	The meaning is that of teaching dhvani.
