segmentnr	original	analyzed	translated
['SA_GR14_ss5_bhku-0']	śrībhaktisandarbhaḥ	        	The Context of Devotion to Sri [Radha Krsna]
['SA_GR14_ss5_bhku-1']	tau santoṣayatā santau śrīlarūpasanātanau /	tau santoṣayatā santau śrī larūpa sanātanau 	Those two saints, Srila Rupa and Sanatana, were pleased by him.
['SA_GR14_ss5_bhku-2']	dākṣiṇātyena bhaṭṭena punar etad vivicyate //o//	dākṣiṇātyena bhaṭṭena punar etat vivicyate 	This is again being analyzed by Bhatta Daksinatya.
['SA_GR14_ss5_bhku-3']	tasyādyaṃ granthanālekhaṃ krāntam utkrāntakhaṇḍitam /	tasya ādyam granthana ālekham krāntam utkrānta khaṇḍitam 	Having examined the first part of his composition, which is traversed, surpassed, and broken,
['SA_GR14_ss5_bhku-4']	paryālocyātha paryāyaṃ kṛtvā likhati jīvakaḥ //o// 	paryālocya atha paryāyam kṛtvā likhati jīvakaḥ 	the living one then composes it after making a rearrangement.
['SA_GR14_ss5_bhku-5']	tatra pūrvasandarbhacatuṣṭayena sambandho vyākhyātaḥ /	tatra pūrva sandarbha catuṣṭayena sambandhaḥ vyākhyātaḥ 	There, the connection with the previous four contexts has been explained.
['SA_GR14_ss5_bhku-6']	tatra pūrṇa	tatra pūrṇa 	There, the complete
['SA_GR14_ss5_bhku-7']	sanātanaparamānandalakṣaṇaparatattvarūpaṃ sambandhi ca brahma	sanātana paramānanda lakṣaṇa para tattva rūpam sambandhi ca brahma 	Brahman, which is the related object in the form of the supreme truth characterized by eternal bliss,
['SA_GR14_ss5_bhku-8']	paramātmā bhagavān iti tridhāvirbhāvatayā śabditam iti nirūpitam / tatra ca	paramātmā bhagavān iti tridhā āvirbhāva tayā śabditam iti nirūpitam tatra ca 	is described in three ways as the supreme self, the Lord. And there,
['SA_GR14_ss5_bhku-9']	bhagavattvenaivāvirbhāvasya paramotkarṣaḥ pratipāditaḥ /	bhagavat tvena eva āvirbhāvasya parama utkarṣaḥ pratipāditaḥ 	the supreme excellence of manifestation is taught only by the state of being the Lord.
['SA_GR14_ss5_bhku-10']	prasaṅgena viṣṇv	prasaṅgena viṣṇu 	By the way, Vishnu
['SA_GR14_ss5_bhku-11']	ādyāś catuḥsanādyāś ca tadavatārā darśitāḥ /	ādyāḥ catuḥsana ādyāḥ ca tad avatārāḥ darśitāḥ 	and his incarnations such as the four-faced Brahma are shown.
['SA_GR14_ss5_bhku-12']	sa ca bhagavān svayaṃ śrī	sa ca bhagavān svayam śrī 	And that Lord is determined to be none other than Sri
['SA_GR14_ss5_bhku-13']	kṛṣṇa eva iti nirdhāritam /	kṛṣṇaḥ eva iti nirdhāritam 	Krishna himself.
['SA_GR14_ss5_bhku-14']	paramātmavaibhavagaṇane ca taṭasthaśaktirūpāṇāṃ cidekarasānām api	paramātma vaibhava gaṇane ca taṭastha śakti rūpāṇām cit ekarasānām api 	And in the enumeration of the glory of the supreme self, even those who are neutral powers, who are of the essence of pure consciousness,🔽are
['SA_GR14_ss5_bhku-15', 'SA_GR14_ss5_bhku-16']	anādiparatattvajñānasaṃsargābhāvamayatadvaimukhyalabdhacchidrayā🔽tanmāyayāvṛtasvarūpajñānānāṃ tayaiva sattvarajastamomaye jaḍe	                                                                                                                tad māyayā āvṛta sva rūpa jñānānām tayā eva sattva rajaḥ tamaḥ maye jaḍe 	The misery of worldly existence of the individual souls, whose knowledge of their own nature is covered by that Maya of Him, which has obtained an opportunity due to the absence of contact with the knowledge of the primordial Supreme Reality,
['SA_GR14_ss5_bhku-17']	pradhāne racitātmabhāvānāṃ jīvānāṃ saṃsāraduḥkhaṃ ca jñāpitam / tathā	pradhāne racita ātma bhāvānām jīvānām saṃsāra duḥkham ca jñāpitam tathā 	and who have been created by that very inert Pradhana consisting of Sattva, Rajas and Tamas, has also been indicated. And thus
['SA_GR14_ss5_bhku-18']	coktam ekādaśe śrībhagavatā 	ca uktam ekādaśe śrī bhagavatā 	it has been said in the eleventh chapter by the Supreme Lord:
['SA_GR14_ss5_bhku-19']	ātmā parijñānamayo vivādo	ātmā parijñāna mayaḥ vivādaḥ 	The dispute regarding the Self, consisting of the knowledge of the individual soul,
['SA_GR14_ss5_bhku-20']	hy astīti nāstīti bhidātmaniṣṭhaḥ /	hi asti iti na asti iti bhidā ātma niṣṭhaḥ 	as to whether it exists or not, is based on the individual soul.
['SA_GR14_ss5_bhku-21']	vyartho'pi naivoparameta puṃsāṃ	vyarthaḥ api na evā uparameta puṃsām 	Even though futile, it would not cease for men
['SA_GR14_ss5_bhku-22']	mattaḥ parāvṛttadhiyāṃ svalokāt // BhP / / iti /	mattaḥ parāvṛtta dhiyām sva lokāt bhp  iti 	who have turned away from Me, from their own abode.
['SA_GR14_ss5_bhku-23', 'SA_GR14_ss5_bhku-24']	atas tadarthaṃ paramakāruṇikaṃ śāstram upadiśati /🔽tatra ye jīvā ye kecit	atas tad artham parama kāruṇikam śāstram upadiśati  tatra ye jīvāḥ ye kecid 	Therefore, for that purpose, the scripture, which is supremely compassionate, teaches.
['SA_GR14_ss5_bhku-25']	janmāntarāvṛttatadarthānubhavasaṃskāravato ye ca tadaiva vā labdha	janma antara āvṛtta tad artha anubhava saṃskāravataḥ ye ca tadā eva vā 	There, those individual souls who have the impressions of having experienced that meaning in previous births, and those who have obtained
['SA_GR14_ss5_bhku-26', 'SA_GR14_ss5_bhku-27']	mahatkṛpātiśayadṛṣṭiprabhṛtayas teṣāṃ tādṛśaparatattvalakṣaṇa🔽vastūpadeśaśravaṇārambhamātreṇaiva tatkālam eva yugapad eva tat	mahat kṛpā atiśaya dṛṣṭi prabhṛtayaḥ teṣām tādṛśa para tattva lakṣaṇa  vastu upadeśa śravaṇa ārambha mātreṇa eva tad kālam eva yugapad eva tat 	the great grace, the supreme vision, etc., for them, by merely hearing the teaching of that kind of Supreme Reality,
['SA_GR14_ss5_bhku-28']	sāmmukhyaṃ tadanubhavo'pi jñāyate /	sāmmukhyam tad anubhavaḥ api jñāyate 	at that very moment, simultaneously, that direct realization of It, that experience of It, is also known.
