segmentnr	original	analyzed	translated
['SA_MBK_ulasaaraHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MBK_ulasaaraHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be modified or distributed in any form without the express written permission of the Muktabodha Research Institute. Entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MBK_ulasaaraHK-2']	Uniform title / kulasāra	uniform title kulasāra 	Uniform Title: Kula-sara
['SA_MBK_ulasaaraHK-3']	Secondary title / kaulasārasaṃgraha	secondara title kaula sāra saṃgraha 	Secondary Title: Kaula-sara-sangraha
['SA_MBK_ulasaaraHK-4']	Secondary title / kulācāranirṇaya	secondara title kula ācāra nirṇaya 	Secondary Title: Kula-acara-nirnaya
['SA_MBK_ulasaaraHK-5']	Manuscript / NGMCP reel number A /	reel number a 	Manuscript: NGMC reel no. A.
['SA_MBK_ulasaaraHK-6']	Description / This manuscript is called Kulasāra / but is in fact a collection of fragment of three Kaula tracts / The first is Kaulsārasaṃgraha which / according to the colophons is a part of the Somabhujavalī / It begins with chapter and extends up to to chapter / It is followed by the Kulaacāranirṇaya which extends from chapter to / The third fragment is chapter eighteen of a work belonging to the śrīvidyā lineage of Subhagānandanātha / It deals with the funerary rites of a Kaula / The texts of which these are fragments in the format of a Tantra / outlining the principles of Kaula ritual and practice / They are typical Kaula work belonging to the latter period / that is / after the century / Indeed such texts can be treated as an independent class of Kaula works of which the Kulārṇavatantra is one of the earliest /	description this manuscript is called kulasāra but is in fact a collection of fragment of three kaula tracts the first is kaulsārasaṃgraha which according to the colophons is a part of the somabhujavalī it begins with chapter and extends up to chapter it is followed by the kulaacāranirṇaya which extends from chapter to the third fragment is chapter eighteen of a work belonging to the śrīvidyā lineage of subhagānandanātha it deals with the funerary rites of a kaula the texts of which the coloph	Description: This manuscript is called Kula-sāra. But is in fact a collection of fragments of three Kaula tracts. The first is Kaula-sāra-saṃgraha which, according to the colophons, is a part of the Soma-bhuja-valī. It begins with chapter 1 and extends up to chapter 10. It is followed by the Kula-ācāra-nirṇaya which extends from chapter 10 to chapter 15. The third fragment is chapter 18 of a work belonging to the Śrīvidyā lineage of Subhagānanda-nātha. It deals with the funeral rites of a Kaula. The texts of which these are fragments are in the form of a tantra, outlining the principles of Kaula ritual and practice. They are typical Kaula works belonging to the later period, that is, after the century
['SA_MBK_ulasaaraHK-7']	Notes / Revision / December /	notes revision december 	Notes. Revision. December.
['SA_MBK_ulasaaraHK-8']	Publication country / India	publication country india 	Publication Country. India
['SA_MBK_ulasaaraHK-9']	oṃ namaḥ śivāyai //	om namaḥ śivāyai 	Om, salutations to Shiva.
['SA_MBK_ulasaaraHK-10']	śrīdevyuvāca //	śrī devī uvāca 	The Goddess said:
['SA_MBK_ulasaaraHK-11']	ḍevadeva jagannātha sarvāṅgamavisārada /	ḍevadeva jagannātha sarva aṅgama visāra da 	O Lord of gods, master of the universe, all-pervading,
['SA_MBK_ulasaaraHK-12']	śrotumicchāmi tatvena kaulikānāṃ mataṃ vibho //	śrotum icchāmi tatvena kaulikānām matam vibho 	I wish to hear the true view of the Kaulas, O Lord.
['SA_MBK_ulasaaraHK-13']	kecid vadanti munayaḥ strīvargaphaladaṃ mataṃ /	kecid vadanti munayaḥ strīvarga phala dam matam 	Some sages say that the view grants the fruits of the group of women,
['SA_MBK_ulasaaraHK-14']	caturvargapradaṃ kecid vadanti muni sattamaḥ //	caturvarga pradam kecid vadanti muni sattamaḥ 	And some say it grants the four goals of life, O best of sages.
['SA_MBK_ulasaaraHK-15']	tasyāśāmavidhiṃ deva śrotumicchāmichāmi tatvata /	tasya āśām avidhim deva śrotum icchām icchāmi tatvata 	I wish to hear about its method and procedure, O Lord, in reality.
['SA_MBK_ulasaaraHK-16']	etanme saṃsayaṃ chindhi kenācin tamidaṃ sataṃ //	etat me saṃsayam chinddhi kenācid tam idam satam 	Please resolve this doubt of mine, by what means this is done.
['SA_MBK_ulasaaraHK-17']	śrī īśvara uvāca //	śrī īśvaraḥ uvāca 	Lord Shiva said:
['SA_MBK_ulasaaraHK-18']	ahaṃ te kathayīṣyāmi kulasāraṃ samāsata /	aham te kathayīṣyāmi kula sāram samāsata 	I will tell you the essence of Kula in brief.
['SA_MBK_ulasaaraHK-19']	etat prasanna mayā devi brahmāgre kathitaṃ purā //	etat prasanna mayā devi brahmā agre kathitam purā 	O Goddess, this was told by me to Brahma in the past, when I was pleased.
['SA_MBK_ulasaaraHK-20']	tato brahmā samāgreṇa nijagnāda yathā śṛṇu /	tatas brahmā samāgreṇa nijagnāda yathā śṛṇu 	Then Brahma, with great devotion, listened to it. Listen to how he did so.
