segmentnr	original	analyzed	translated
['SA_T07_dhrmsk_u-0']	avidyāpratyayāḥ saṃskārāḥ	avidyā pratyayāḥ saṃskārāḥ 	Formations have ignorance as their condition.
['SA_T07_dhrmsk_u-1']	DhskD saṃmohaḥ pramoho mohaṃ mohajam iyam ucyate avidyā /	saṃmohaḥ pramohaḥ moham moha jam iyam ucyate avidyā 	Delusion, confusion, and delusion born from delusion are called ignorance.
['SA_T07_dhrmsk_u-2']	avidyāpratyayāḥ saṃskārāḥ katame /	avidyā pratyayāḥ saṃskārāḥ katame 	What are the formations that have ignorance as their condition?
['SA_T07_dhrmsk_u-3']	evam uktaṃ bhagavatā /	evam uktam bhagavatā 	This was said by the Blessed One:
['SA_T07_dhrmsk_u-4']	avidyā bhikṣavo hetuḥ saṃrāgāya hetuḥ saṃdveṣāya hetuḥ saṃmohāya /	avidyā bhikṣavaḥ hetuḥ saṃrāgāya hetuḥ saṃdveṣāya hetuḥ saṃmohāya 	Monks, ignorance is the cause for passion, the cause for hatred, the cause for delusion.
['SA_T07_dhrmsk_u-5']	iti DhskD yā sā saṃrāgatā saṃmohatā iyam ucyate avidyāpratyayāḥ saṃskārāḥ /	iti dhskd  yā sā saṃrāga tā saṃmoha tā iyam ucyate avidyā pratyayāḥ saṃskārāḥ 	Thus, that which is passion, confusion, is called the formations that have ignorance as their condition.
['SA_T07_dhrmsk_u-6']	api khalv evam uktaṃ bhagavatā /	api khalu evam uktam bhagavatā 	Moreover, this was said by the Blessed One:
['SA_T07_dhrmsk_u-7']	avidyā bhikṣavaḥ pūrvaṃgamaṃ pūrvanimittam anekavidhānāṃ pāpakānām akuśalānāṃ DhskD 	avidyā bhikṣavaḥ pūrvaṃgamam pūrva nimittam anekavidhānām pāpakānām akuśalānām dhskd 	Monks, ignorance is the forerunner in the arising of various kinds of evil, unwholesome states,
['SA_T07_dhrmsk_u-8']	dharmāṇāṃ samutpattaye 'nūtpātiko bhavati yad uta āḥrīkyaṃ cānapatrāpyaṃ ca /	dharmāṇām samutpattaye nūtpātikaḥ bhavati yat uta āḥrīkyam ca an apatrāpyam ca 	namely shamelessness and lack of conscience.
['SA_T07_dhrmsk_u-9']	ahrīmān bhikṣavo bhikṣur anapatrāpī mithyādṛṣṭiko bhavati /	ahrīmān bhikṣavaḥ bhikṣuḥ anapatrāpī mithyādṛṣṭikaḥ bhavati 	Monks, a monk who is shameless and has no conscience has wrong view.
['SA_T07_dhrmsk_u-10']	tatra bhikṣavo mithyā mithyādṛṣṭyā mithyāsaṃkalpo bhavati /	tatra bhikṣavaḥ mithyā mithyā dṛṣṭyā mithyā saṃkalpaḥ bhavati 	There, monks, due to wrong view, there is wrong intention.
['SA_T07_dhrmsk_u-11', 'SA_T07_dhrmsk_u-12']	mithyāsaṃkalpān DhskD 🔽mithyāvācaṃ bhāṣati /	mithyā saṃkalpān dhskd mithyā vācam bhāṣati 	Due to wrong intention,🔽he speaks wrong speech.
['SA_T07_dhrmsk_u-13']	mithyāvāco mithyākarmāntaḥ prabhavati /	mithyā vācaḥ mithyā karmāntaḥ prabhavati 	Due to wrong speech, he engages in wrong action.
['SA_T07_dhrmsk_u-14', 'SA_T07_dhrmsk_u-15']	mithyākarmāntān mithyājīvaḥ prabhavati /🔽mithyājīvān mithyāvyāyāmaḥ prabhavati /	mithyā karmāntāt mithyājīvaḥ prabhavati  mithyājīvāt mithyāvyāyāmaḥ prabhavati 	Wrong livelihood arises from wrong action.🔽Wrong effort arises from wrong livelihood.
