segmentnr	original	analyzed	translated
['SA_XX_bghsic_u-0']	Siddhārthacaritraṃ Kāvyam	siddhārtha caritram kāvyam 	The poem on the life of the Buddha
['SA_XX_bghsic_u-1']	ācāryabuddhaghoṣaviracitaṃ	ācārya buddha ghoṣa viracitam 	Composed by Acharya Buddhaghosa
['SA_XX_bghsic_u-2']	padyacūḍāmaṇimahākāvyam	         	The great poem of poetic gems
['SA_XX_bghsic_u-3']	prathamaḥ sargaḥ	prathamaḥ sargaḥ 	The first creation
['SA_XX_bghsic_u-4']	maṅgalam	maṅgalam 	Auspiciousness
['SA_XX_bghsic_u-5']	kāruṇyakallolitadṛṣṭipātaṃ kandarpadarpānalakālamegham /	kāruṇya kallolita dṛṣṭi pātam kandarpa darpa anala kāla megham 	The one whose gaze is agitated by compassion, the fire-cloud that destroys the pride of Cupid,
['SA_XX_bghsic_u-6']	kaivalyakalpadrumamūlakandaṃ vande mahākandalamarkabandhum // / //	kaivalya kalpadruma mūla kandam vande mahā kandalam arka bandhum 	The root-kanda of the wish-fulfilling tree of liberation, I praise the great kanda-lamp, the friend of the sun.
['SA_XX_bghsic_u-7']	yasyaikadeśaṃ yatayo 'pi vaktuṃ nālaṃ babhūvurnalināsanādyāḥ /	yasya eka deśam yatayaḥ vaktum na alam babhūvuḥ nalināsana ādyāḥ 	Even the ascetics such as Brahma and others were not able to describe even a part of him.
['SA_XX_bghsic_u-8']	śāstustadetaccaritāpadānaṃ vaktuṃ manīṣā mama maugdhyameva // / //	śāstuḥ tat etat carita apadānam vaktum manīṣā mama maugdhyam eva 	My desire to describe the life story of the teacher is itself foolishness.
['SA_XX_bghsic_u-9']	tathāpi tatrāhitabhaktiśaktyā tadetadākhyātumahaṃ pravīṇaḥ /	tathā api tatra ahita bhakti śaktyā tat etat ākhyātum aham pravīṇaḥ 	Nevertheless, by the power of devotion placed there, I am skilled in describing this.
['SA_XX_bghsic_u-10']	tathāhi tatpādasamāśrayeṇa rajo 'pi lakṣmīṃ kurute hi puṃsām // / //	tathā hi tad pāda samāśrayeṇa rajaḥ pi lakṣmīm kurute hi puṃsām 	For, by resorting to his feet, even dust makes men prosperous.
['SA_XX_bghsic_u-11', 'SA_XX_bghsic_u-12']	asti praśastā kapileti nāmnā kācit purī kāmadughā prajānām /🔽yāṃ vīkṣya śakro nijarājadhānyāḥ ślāghābhisandhiṃ śithilīkaroti // / //	asti praśastā kapilā iti nāmnā kācid purī kāmadughā prajānām  yām vīkṣya śakraḥ nija rājadhānyāḥ ślāghā abhisandhim śithilīkaroti 	There is a city named Kapila, which is like a wish-fulfilling cow for the people.🔽Seeing which, Indra relaxes his intention to boast about his own capital.
['SA_XX_bghsic_u-13']	sambhāvyate yatra sudhāmarīciḥ saudhadhvajastambhanilīnabimbaḥ /	sambhāvyate yatra sudhā marīciḥ saudha dhvaja stambha nilīna bimbaḥ 	In which the reflection of the moon is seen hidden in the form of a banner-pillar of a palace,
['SA_XX_bghsic_u-14']	mukhāravindadyutimoṣaroṣādāropitaḥ śūlamivāṅganābhiḥ // / //	mukha aravinda dyuti moṣa roṣāt āropitaḥ śūlam iva aṅganābhiḥ 	And by the angry women, as if a trident were placed there out of anger at the fading of the lustre of their lotus faces.
['SA_XX_bghsic_u-15']	vīthīṣu māṇikyamayīṣu yasyāṃ jyotīṃṣi bhānti pratibimbitāni /	vīthīṣu māṇikya mayīṣu yasyām jyotīṃṣi bhānti pratibimbitāni 	In whose streets, made of rubies, the reflections of the stars
['SA_XX_bghsic_u-16']	anaṅgacāpādapakṛṣyamāṇānmuktāphalānīva paricyutāni // / //	anaṅga cāpāt apakṛṣyamāṇāt muktāphalāni iva paricyutāni 	Shine like pearls drawn out from the bow of the god of love and fallen down.
['SA_XX_bghsic_u-17']	utsedhino yatra gṛhāḥ prabhūṇāmudastajaitradhvajadaṇḍavāhāḥ /	utsedhinaḥ yatra gṛhāḥ prabhūṇām udasta jaitra dhvaja daṇḍa vāhāḥ 	In which the lofty houses of the rich, with their raised victory banners and flagstaffs,
['SA_XX_bghsic_u-18']	ālolaghaṇṭākvaṇitairajasramabhyarthino dātumivāhvayanti // / //	ālola ghaṇṭā kvaṇitaiḥ ajasram abhyarthinaḥ dātum iva āhvayanti 	Constantly invite the supplicants to give, with the tinkling sounds of their swaying bells.
['SA_XX_bghsic_u-19']	rathyāsu ratnopahitāsu yasyāṃ bimbapraviṣṭāḥ kariṇo vibhānti /	rathyāsu ratna upahitāsu yasyām bimba praviṣṭāḥ kariṇaḥ vibhānti 	In whose streets, adorned with jewels, the elephants, reflected in the mirrors,
['SA_XX_bghsic_u-20']	kūlādrikūṭā iva kuṇḍalīndrasāhāyakaṃ kartumadhaḥ pravṛttāḥ // / //	kūla adri kūṭāḥ iva kuṇḍalīndra sāhāyakam kartum adhas pravṛttāḥ 	Appear as if descending to help the coiled lords of the mountains.
['SA_XX_bghsic_u-21']	pāñcālikā yadgṛhapañjareṣu prapañcitāḥ kāñcanasañcayena /	pāñcālikāḥ yat gṛha pañjareṣu prapañcitāḥ kāñcana sañcayena 	In whose house-cages, the Panchala dolls, made of a heap of gold,
['SA_XX_bghsic_u-22']	bhūmābhibhūtāripurāhṛtānāṃ puṣyanti śobhāṃ puradevatānām // / //	bhūma abhibhūta ari pura āhṛtānām puṣyanti śobhām pura devatānām 	Shine with splendour, like the city deities, having brought the cities of their enemies under their control.🔽In which the women, separated from their husbands, ignorant of the stories of the thunder of wealth,
['SA_XX_bghsic_u-23', 'SA_XX_bghsic_u-24']	āruhya saudhānatimeghamārgān varṣāndhakāreṣvapi vāsareṣu /🔽kathānabhijñā dhanagarjitānāṃ vasanti yasyāṃ vanitā viyuktāḥ // / //	āruhya saudhān ati megha mārgān varṣa andhakāreṣu api vāsareṣu 🔽kathā anabhijñāḥ dhana garjitānām vasanti yasyām vanitāḥ viyuktāḥ 	Dwell even in rainy days, having ascended the high roads of the mansions, like clouds.
['SA_XX_bghsic_u-25', 'SA_XX_bghsic_u-26', 'SA_XX_bghsic_u-27']	yatrālayāḥ kāñcanaketudaṇḍairudañcitairdobhirivātidīrghaiḥ /🔽apāharantīva kṛtābhyasūyāḥ śobhāṃ śunāsīrapurālayānām // / //🔽yadaṅganāḥ saudhasamīpalagnāmādāya hastairamṛtāṃśulekhām /	yatra ālayāḥ kāñcana ketu daṇḍaiḥ udañcitaiḥ dobhiḥ iva ati dīrghaiḥ  apāharanti iva kṛta abhyasūyāḥ śobhām śunāsīra pura ālayānām  yat aṅganāḥ saudha samīpa lagnām ādāya hastaiḥ amṛta aṃśu lekhām 	Where the palaces, with their extremely tall pinnacles rising like uplifted arms,🔽seemed to steal the splendor of the cities of the sun and moon, out of jealousy.🔽Where the women, holding with their hands the rays of the nectar-like moon,
