segmentnr	original	analyzed	translated
['SA_GSP30_kramstou-0']	ayaṃ duḥkhavrātavrataparigame pāraṇavidhir	ayam duḥkha vrāta vrata parigame pāraṇa vidhiḥ 	This is the rite of breaking the fast in the observance of the vow of the multitude of sufferings,
['SA_GSP30_kramstou-1', 'SA_GSP30_kramstou-2']	mahāsaukhyāsāraprasaraṇarase durdinam idam /🔽yad anyanyakkṛtyā viṣamaviśikhaploṣaṇaguror vibhoḥ stotre	             yat viṣama viśikha ploṣaṇa guroḥ vibhoḥ stotre 	This is the rainy season in the nectar of the outpouring of the essence of great bliss,🔽When the mind, free from fear, always reflects in the praise
['SA_GSP30_kramstou-3']	śaśvat pratiphalati ceto gatabhayam // //	śaśvat pratiphalati cetaḥ gata bhayam  /	Of the Lord, the teacher of the art of nourishing the uneven arrows by disparaging others.
['SA_GSP30_kramstou-4']	vimṛśya svātmānaṃ vimṛśati punaḥ stutyacaritaṃ tathā	vimṛśya sva ātmānam vimṛśati punar stutya caritam tathā 	Having contemplated on one's own self, one again reflects on the praiseworthy conduct,
['SA_GSP30_kramstou-5']	stotā stotre prakaṭayati bhedaikaviṣaye /	stotā stotre prakaṭayati bheda eka viṣaye 	And the praiser displays the object of difference in the praise.
['SA_GSP30_kramstou-6']	vimṛṣṭaś ca svātmā nikhilaviṣayajñānasamaye taditthaṃ	vimṛṣṭaḥ ca sva ātmā nikhila viṣaya jñāna samaye tat ittham 	And the self, having been contemplated, at the time of the knowledge of all objects, thus
['SA_GSP30_kramstou-7', 'SA_GSP30_kramstou-8']	tvatstotre 'ham iha satataṃ yatnarahitaḥ // //🔽anāmṛṣṭaḥ svātmā na hi bhavati bhāvapramitibhāj anāmṛṣṭaḥ	tvad stotre ham iha satatam yatna rahitaḥ  an āmṛṣṭaḥ sva ātmā na hi bhavati bhāva pramiti bhāj an āmṛṣṭaḥ 	I am always free from effort in your praise here.🔽The self, not contemplated, does not partake of the ascertainment of existence, and
['SA_GSP30_kramstou-9']	svātmety api hi na vinā 'marśanavidheḥ /	sva ātmā iti api hi na vinā marśana vidheḥ 	Even the self, not contemplated, is not so without the injunction of contemplation.
['SA_GSP30_kramstou-10']	śivaś cāsau svātmā sphurad akhilabhāvaikasarasas tato 'ham	śivaḥ ca asau sva ātmā sphurat akhila bhāva eka sarasaḥ tatas ham 	And that self is auspicious, the sole essence of the sparkling of all existence, therefore
['SA_GSP30_kramstou-11', 'SA_GSP30_kramstou-12']	tvatstotre pravaṇahṛdayo nityasukhitaḥ // //🔽vicitrair jātyādibhramaṇaparipāṭīparikarair avāptam	tvad stotre pravaṇa hṛdayaḥ nitya sukhitaḥ  vicitraiḥ jāti ādi bhramaṇa paripāṭī parikaraiḥ avāptam 	I, with a heart inclined towards your praise, am always happy.
['SA_GSP30_kramstou-13']	sārvajñaṃ hṛdaya yad ayatnena bhavatā /	sārvajñam hṛdaya yat ayatnena bhavatā 	The omniscience attained by you, O heart, effortlessly, through the various means of wandering through birth and so on,
['SA_GSP30_kramstou-14']	tad antas tvadbodhaprasarasaraṇībhūtamahasi sphuṭam vāci	tat antar tvad bodha prasara saraṇībhūta mahasi sphuṭam vāci 	Within that, in your radiance, which has become the path of the flow of knowledge of you,
['SA_GSP30_kramstou-15']	prāpya prakaṭaya vibhoḥ stotram adhunā // //	prāpya prakaṭaya vibhoḥ stotram adhunā 	having attained it, O Lord, now manifest the hymn of praise.
