segmentnr	original	analyzed	translated
['SA_GR14_ss6_priu-0']	śrīprītisandarbhaḥ	         	The Essence of Bliss
['SA_GR14_ss6_priu-1']	tau santoṣayatā santau śrīlarūpasanātanau /	tau santoṣayatā santau śrī larūpa sanātanau 	Those two, Sri Rupa and Sanatana, who delight in Sri Radha,
['SA_GR14_ss6_priu-2', 'SA_GR14_ss6_priu-3']	dākṣiṇātyena bhaṭṭena pnuar etad vivicyate //o//🔽tasyādyaṃ granthanālekhaṃ krāntam utkrāntakhaṇḍitam /	dākṣiṇātyena bhaṭṭena etat vivicyate  tasya ādyam granthana ālekham krāntam utkrānta khaṇḍitam 	are now being analyzed again by Bhatta from the South.🔽Having examined the first part of this book, which was traversed, lost, and broken,
['SA_GR14_ss6_priu-4']	paryālocyātha paryāyaṃ kṛtvā likhati jīvakaḥ //o// 	paryālocya atha paryāyam kṛtvā likhati jīvakaḥ 	the servant now writes it again, having made a revision.
['SA_GR14_ss6_priu-5']	atha prītisandarbho lekhyaḥ /	atha prīti sandarbhaḥ lekhyaḥ 	Now, the Essence of Bliss should be written.
['SA_GR14_ss6_priu-6']	iha khalu śāstrapratipādyaṃ paramatattvaṃ	iha khalu śāstra pratipādyam parama tattvam 	Here, the supreme truth, which is to be taught in the scriptures,
['SA_GR14_ss6_priu-7']	sandarbhacatuṣṭayena pūrvaṃ sambaddham /	sandarbha catuṣṭayena pūrvam sambaddham 	was previously connected with the four essences.
['SA_GR14_ss6_priu-8', 'SA_GR14_ss6_priu-9', 'SA_GR14_ss6_priu-10']	tadupāsanā ca tadanantara🔽sandarbheṇābhihitā /🔽tatkramaprāptatvena prayojanaṃ khalv adhunā	tad upāsanā ca tad anantara  sandarbheṇa abhihitā  tad krama prāpta tvena prayojanam khalu adhunā 	And the meditation on that was stated later
['SA_GR14_ss6_priu-11']	vivicyate /	vivicyate 	in the essence.🔽Now, the purpose, which is obtained in that sequence, is being analyzed.
['SA_GR14_ss6_priu-12']	puruṣaprayojanaṃ tāvat sukhaprāptir duḥkhanivṛttiś ca /	puruṣa prayojanam tāvat sukha prāptiḥ duḥkha nivṛttiḥ ca 	The human purpose is the attainment of happiness and the cessation of suffering.
['SA_GR14_ss6_priu-13']	śrībhagavat	         	But in the love of the Supreme Lord,
['SA_GR14_ss6_priu-14']	prītau tu sukhatvaṃ duḥkhanivartakatvaṃ cātyantikam iti /	prītau tu sukha tvam duḥkha nivartaka tvam ca ātyantikam iti 	happiness and the cessation of suffering are eternal.
['SA_GR14_ss6_priu-15']	etad uktaṃ bhavati	etat uktam bhavati 	This is what is being said:
['SA_GR14_ss6_priu-16']	yat khalu paramatattvaṃ śāstrapratipādyatvena pūrvaṃ nirṇītaṃ / tad eva sad	yat khalu parama tattvam śāstra pratipādya tvena pūrvam nirṇītam tat eva sat 	That supreme truth, which was previously determined as the subject matter of the scriptures, is indeed
['SA_GR14_ss6_priu-17']	anantaparamānandatvena siddham /	           	established as infinite and supreme bliss.
