segmentnr	original	analyzed	translated
['SA_GV02_kausibru-0']	atha kauṣītakibrāhmaṇam	atha kauṣītaki brāhmaṇam 	Now the Koushithaki Brahmana
['SA_GV02_kausibru-1']	asmin /vai /loka /ubhaye /deva /manuṣyā /āsuḥ /	asmin vailoke ubhaye deva manuṣyāḥ āsuḥ 	In this world, both gods and humans lived together.
['SA_GV02_kausibru-2']	te /devāḥ /svargaṃl /lokam /yanto /agnim /acuḥ /	te devāḥ svargam lokam yantaḥ agnim acuḥ 	The gods, going to the heavenly world, said to Agni,
['SA_GV02_kausibru-3']	tvam /no /asya /lokasya /adhyakṣa /edhi /iti /	tvam naḥ asya lokasya adhyakṣaḥ edhi iti 	Be you the overseer of this world for us.
['SA_GV02_kausibru-4']	agnyādhāna	agnyādhāna 	kindling of the sacred fire
['SA_GV02_kausibru-5']	tān /agir /uvāca /	tānagiḥ uvāca 	Agni said to them,
['SA_GV02_kausibru-6']	atha /yad /vo /aham /ghora /saṃsparśatamo /asmi /	atha yat vaḥ aham ghora saṃsparśatamaḥ asmi 	And since I am the one with the most terrible touch among you,
['SA_GV02_kausibru-7']	anapacāyitāro /manuṣyāḥ /	an apacāyitāraḥ manuṣyāḥ 	humans will not respect me.
['SA_GV02_kausibru-8']	agnyādhāna	agnyādhāna 	kindling of the sacred fire
['SA_GV02_kausibru-9']	katham /vas /tad /bhaviṣyati /yan /manuṣyeṣv /iti /	katham vaḥ tat bhaviṣyati yat manuṣyeṣu iti 	How will that be for you, which is among humans?
['SA_GV02_kausibru-10']	te /devā /ūcuḥ /	te devāḥ ūcuḥ 	The gods said,
['SA_GV02_kausibru-11']	tasya /vai /te /vayam /ghorās /tanūr /vinidhāsyāmaḥ /	tasya vai te vayam ghorāḥ tanūḥ vinidhāsyāmaḥ 	We will place your terrible forms in him.
['SA_GV02_kausibru-12']	agnyādhāna	agnyādhāna 	kindling of the sacred fire
['SA_GV02_kausibru-13']	atha /yā /eva /te /śivā /śagmā /yajñiyā /tanūḥ /	atha yā evatā śivā śagmā yajñiyā tanūḥ 	Then, with that auspicious, agreeable, sacrificial form of yours,
['SA_GV02_kausibru-14']	tayā /iha /manuṣyebhyo /bhaviṣyasi /iti /	tayā iha manuṣyebhyaḥ bhaviṣyasi iti 	you will be here among humans.
['SA_GV02_kausibru-15']	agnyādhāna	agnyādhāna 	kindling of the sacred fire
['SA_GV02_kausibru-16']	tasya /apsu /pavamānām /adadhuḥ /	tasya apsupavamānām adadhuḥ 	They placed the purifying one in the waters,
['SA_GV02_kausibru-17']	vāyau /pāvakām /	vāyaupāvakām 	the purifying one in the wind,
['SA_GV02_kausibru-18']	āditye /śucim /	āditya ūśucim 	the pure one in the sun.
['SA_GV02_kausibru-19']	agnyādhāna	agnyādhāna 	kindling of the sacred fire
['SA_GV02_kausibru-20']	atha /yā /eva /asya /śivā /śagmā /yajñiyā /tanūr /āsīt /	atha yā eva asya śivā śagmā yajñiyā tanūḥ āsīt 	Then, with that auspicious, agreeable, sacrificial form of his,
['SA_GV02_kausibru-21']	tayā /iha /manuṣyebhyo /atapat /	tayā iha manuṣyebhyaḥ atapat 	he warmed here among humans.
