segmentnr	original	analyzed	translated
['SA_MB_purascaryaarnava-3-HK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_purascaryaarnava-3-HK-1', 'SA_MB_purascaryaarnava-3-HK-2']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /🔽Uniform title / puraścaryārṇava volume	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  / uniform title puraścaryā arṇava volume 	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be downloaded for private study. Texts may not be downloaded and distributed by any means without the expressed permission of the Muktabodha: The Indological Research Institute. Entered by the staff of Muktabodha: The Indological Research Institute under the direction of Mark S. G. Dyczkowski. Catalogue Number:🔽Uniform Title: Purścāryārṇava-v.
['SA_MB_purascaryaarnava-3-HK-3']	Main title / puraścaryārṇavaḥ volume	main title puraścaryā arṇavaḥ volume 	Main Title: Purścāryārṇavaḥ v.
['SA_MB_purascaryaarnava-3-HK-4']	Editor /muralidhara jhā	e t itoḥ murali dhara jhā 	Editor: Muralidhara Jha
['SA_MB_purascaryaarnava-3-HK-5']	"Description / Compiled by H / H / The Maharaja pratapa ""Simha Saha Bahadur of Nepal /"	description compiled by h h the maharaja pratapa simha saha bahadur of nepal 	Description. Compiled by H. H. The Maharajadhiraja Prajapati Shri Tribhuvan Jung Bahadur Shah of Nepal.
['SA_MB_purascaryaarnava-3-HK-6']	Notes / The texts have been transcribed by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski / Revision Jan /	notes the texts have been transcribed by the staff of muktabodha under the direction of mark s g dyczkowski   revision  jan 	Notes. The texts have been transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Revision Jan.
['SA_MB_purascaryaarnava-3-HK-7']	Publisher / Prabhakari and Co	publisher 	Publisher. Prabhakar and Co.
['SA_MB_purascaryaarnava-3-HK-8']	Publication year /	publication year 	Publication year.
['SA_MB_purascaryaarnava-3-HK-9']	Publication city / Benaras	publication citi benaras 	Publication city. Benares
['SA_MB_purascaryaarnava-3-HK-10']	Publication country / India	publication country india 	Publication country. India
['SA_MB_purascaryaarnava-3-HK-11']	daśamahāvidyāstapuraścaraṇaviśeṣāśca	daśa mahāvidyā asta puraścaraṇa viśeṣāḥ ca 	The ten great knowledges and their special preliminary practices
['SA_MB_purascaryaarnava-3-HK-12']	pradarśyante /	pradarśyante 	are shown.
['SA_MB_purascaryaarnava-3-HK-13']	tathā ca muṇḍamālāyām	tathā ca muṇḍamālāyām 	And so in the Garland of Skulls:
