segmentnr	original	analyzed	translated
['SA_K12X_bsu017_u-0']	Hayagrīvavidyā	hayagrīva vidyā 	Hayagriva Vidya
['SA_K12X_bsu017_u-1']	namo ratnatrayāya /	namaḥ ratnatrayāya 	Homage to the Three Jewels.
['SA_K12X_bsu017_u-2', 'SA_K12X_bsu017_u-3', 'SA_K12X_bsu017_u-4']	nama āryāvalokiteśvarāya bodhisattvāya mahāsattvāya mahākāruṇikāya /🔽namaḥ sarvasattvavyasanaghātine /🔽namaḥ sarvasattvabhayapraśamanakarāya /	namaḥ ārya avalokiteśvarāya bodhisattvāya mahāsattvāya mahā kāruṇikāya  namaḥ sarva sattva vyasana ghātine  namaḥ sarva sattva bhaya praśamana karāya 	Homage to the noble Avalokiteshvara, the Bodhisattva, the Great Being, the greatly compassionate one.🔽Homage to the destroyer of the afflictions of all beings.🔽Homage to the one who pacifies the fears of all beings.
['SA_K12X_bsu017_u-5']	namaḥ sarvasattvabhayottāraṇakarāya /	namaḥ sarva sattva bhaya uttāraṇa karāya 	Homage to the one who rescues all beings from fear.
['SA_K12X_bsu017_u-6']	namaḥ sarvavidyādhigatāya /	namaḥ sarva vidyā adhigatāya 	Homage to the one who has attained all knowledge.
['SA_K12X_bsu017_u-7']	namaḥ sarvavidyāvidhigatamūrtaye mahākāruṇikāya /	namaḥ sarva vidyā vidhi gata mūrtaye mahā kāruṇikāya 	Homage to the one whose form is endowed with all knowledge and rites, the greatly compassionate one.
['SA_K12X_bsu017_u-8']	namo mahāvidyārājaprāptaye mahāyogine /	namaḥ mahāvidyā rāja prāptaye mahā yogine 	Homage to the one who has attained the great knowledge king, the great yogi.
['SA_K12X_bsu017_u-9']	tasmai namaskṛtvā idamāryāvalokiteśvaramukhodgīrṇaṃ vajradharamahīyaṃ hayagrīvaṃ nāma paramahṛdayamāvartayiṣyāmisarvakarmārthasādhakam /	tasmai namaskṛtvā idam ārya avalokiteśvara mukha udgīrṇam vajradhara mahīyam hayagrīvam nāma parama hṛdayam āvartayiṣyāmi sarva karma artha sādhakam 	Having paid homage to him, I will now recite this great mantra of Vajrapani, called Hayagriva, which was uttered by the noble Avalokiteshvara, the supreme heart essence that accomplishes all actions and purposes.
['SA_K12X_bsu017_u-10']	asahyaṃ sarvabhūtānāṃ yakṣāṇāṃ cavināśakam /	asahyam sarva bhūtānām yakṣāṇām ca vināśakam 	It is unbearable to all beings and destroys the yakshas.
['SA_K12X_bsu017_u-11']	amoghaṃ sarvakarmaṇāṃ viṣāṇāṃ ca nāśakam / tadyathā	amogham sarva karmaṇām viṣāṇām ca nāśakam tat yathā 	It is infallible in all actions and destroys poisons. It is as follows:
['SA_K12X_bsu017_u-12']	om tarula tarula vitarula vitarula sarvaviṣaghātaka jvalitavisphuliṅgāṭṭahāsa kesarāṭopapravṛddhavega	om tarula tarula vitarula vitarula sarva viṣa ghātaka jvalita visphuliṅga aṭṭahāsa kesara āṭopa pravṛddha vega 	Om tarul tarul vitaraul vitaraul destroyer of all poisons, blazing with sparks, laughing loudly, with the fierce mane bristling with speed
['SA_K12X_bsu017_u-13']	vajrakhuranirghātaka calitavasudhātala niḥsvasitahasitamārutotkṣiptadharaṇīdhara	vajra khura nirghātaka calita vasudhā tala niḥsvasita hasita māruta utkṣipta dharaṇīdhara 	With the sound of vajra hooves, shaking the surface of the earth, exhaling and laughing, with the wind raising the mountains,
['SA_K12X_bsu017_u-14']	parabhṛtagaṇasamūhavikṣobhaṇakara paravidyāsaṃbhakṣaṇakara sarvagrāhotsādanakara	parabhṛta gaṇa samūha vikṣobhaṇa kara para vidyā saṃbhakṣaṇa kara sarva grāha utsādana kara 	Causing the flocks of peacocks to stir, causing the destruction of other's knowledge, causing the destruction of all grahas,
['SA_K12X_bsu017_u-15']	paramaśāntikarasarvagrahapraśamanakara budhya budhya dhāva dhāva ca bhagavā hayagrīva	parama śānti kara sarva graha praśamana kara budhya budhya dhāva dhāva ca bhagavān hayagrīva 	Causing supreme peace, causing the pacification of all grahas, O enlightened one, enlightened one, run, run, O Blessed One, Hayagriva,
['SA_K12X_bsu017_u-16']	khāda khāda paramaṃtrām /	khāda khāda paramaṃtrām 	Eat, eat the supreme mantras.
['SA_K12X_bsu017_u-17']	rakṣa rakṣa kṣamasva kṣamasva sa mayābhihitāṃ mantrām /	rakṣa rakṣa kṣamasva kṣamasva sa mayā abhihitām 	Protect, protect, forgive, forgive the mantra that I have uttered.
['SA_K12X_bsu017_u-18']	siddhiṃ me diśadiśa āviśa āviśa /	siddhim me diśa diśaḥ āviśa āviśa 	Grant me accomplishment, enter, enter.
['SA_K12X_bsu017_u-19']	ghorapiśāca sarvagraheṣvapratihato mama varavajradaṃṣṭra kiṃ cirāpayasi /	ghora piśāca sarva graheṣu apratihataḥ mama vara vajra daṃṣṭra kim cirāpayasi 	O terrible pishacha, unobstructed in all grahas, O me, with the supreme vajra fangs, why do you delay?
