segmentnr	original	analyzed	translated
['MBPranatosini_4_KamyaKandaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBPranatosini_4_KamyaKandaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute All rights reserved. Texts may be used for non-commercial purposes provided this copyright notice is retained. Texts and translations: Muktabodha 2006-2017. Database: Morarji Desai National Institute of Yoga, 2017. Database (online): Muktabodha, 2017. Database (online) may be freely viewed, downloaded, and/or saved. Texts may not be altered in any way without prior written permission from Muktabodha. Entered by the Muktabodha staff under the direction of Mark S. G. Dyczkowski. Catalogue number: 10001
['MBPranatosini_4_KamyaKandaHK-2']	Uniform title / prāṇatoṣiṇī kamyakāṇḍa	uniform title prāṇatoṣiṇī 	Uniform title: Pranatosini kamyakantha
['MBPranatosini_4_KamyaKandaHK-3']	Author /rāmatoṣaṇa compiler	authoḥ rāmatoṣaṇa compileḥ 	Author: Ramatoshana compiler
['MBPranatosini_4_KamyaKandaHK-4']	Description / Compiled by rāmatoṣaṇa bhaṭṭācārya Originally published by kalikātā in Bengali script in the tantrasārādivividhatantrasaṃgraha	description compiled by rāmatoṣaṇa bhaṭṭācārya originally published by kalikātā in bengali script in the tantrasāra ādi vividha tantra saṃgraha 	Description. Compiled by Ramatosh Bhattacharya. Originally published by Calcutta in Bengali script in the Tantra-Sāra-ādi-vividha-tantra-saṅgraha
['MBPranatosini_4_KamyaKandaHK-5']	Notes / Dataentered by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski / Revision / Dec / / /	ro-0 fl-2 fl-3 fl-4 fl-5 fl-6 fl-7 fl-8 fl-9 fl-10 fl-11 fl-12 fl-13 fl-14 fl-15 	Notes. Entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski. Revision. Dec....
['MBPranatosini_4_KamyaKandaHK-6']	Publisher / kalikātā	publisheḥ kalikātā 	Publisher. Calcutta
['MBPranatosini_4_KamyaKandaHK-7']	Publication year / Pre	publication year 	Publication year. Pre
['MBPranatosini_4_KamyaKandaHK-8']	Publication country / India	publication country india 	Publication country. India
['MBPranatosini_4_KamyaKandaHK-9']	ṭitle page	ṭitle page 	Title page
