segmentnr	original	analyzed	translated
['SA_K10_jnalokau-0']	namo buddhāya //	namaḥ buddhāya 	Homage to the Buddha.
['SA_K10_jnalokau-1']	evaṃ mayā śrutam ekasmin samaye bhagavān rājagṛhe viharati sma /	evam mayā śrutam ekasmin samaye bhagavān rājagṛhe viharati sma 	Thus have I heard. At one time the Blessed One was dwelling in Rājagṛha,
['SA_K10_jnalokau-2']	gṛdhrakūṭe parvate 'nantaratnaśikhare dharmadhātugarbhe prāsāde mahatā bhikṣusaṃghena sārdhaṃ pañcaviṃśatibhir bhikṣusahasraiḥ /	gṛdhrakūṭe parvate nanta ratna śikhare dharmadhātu garbhe prāsāde mahatā bhikṣu saṃghena sārdham pañcaviṃśatibhiḥ bhikṣu sahasraiḥ 	on the Vulture Peak mountain, in the palace of the womb of the dharmadhātu, together with a great assembly of monks, with twenty-five thousand monks,
['SA_K10_jnalokau-3']	sarvair arhadbhiḥ kṣīṇāsravair niḥkleśair vaśībhūtaiḥ suvimuktacittaiḥ suvimuktaprajñair	sarvaiḥ arhadbhiḥ kṣīṇa āsravaiḥ niḥkleśaiḥ vaśībhūtaiḥ su vimukta cittaiḥ su vimukta prajñaiḥ 	all of them arhats, with outflows exhausted, free from afflictions, in control of themselves, with well-liberated minds, with well-liberated wisdom,
['SA_K10_jnalokau-4']	ājāneyair mahānāgaiḥ kṛtakṛtyaiḥ kṛtakaraṇīyair apahṛtabhārair anuprāptasvakārthaiḥ	ājāneyaiḥ mahā nāgaiḥ kṛtakṛtyaiḥ kṛta karaṇīyaiḥ apahṛta bhāraiḥ anuprāpta svaka arthaiḥ 	noble great elephants, their work done, their task accomplished, their burden laid down, their own goal attained,
['SA_K10_jnalokau-5']	parikṣīṇabhavasaṃyojanaiḥ samyagājñāsuvimuktacittaiḥ sarvacetovaśiparamapāramiprāptaiḥ /	parikṣīṇa bhava saṃyojanaiḥ samyagājñāsu vimukta cittaiḥ sarva cetaḥ vaśi parama pārami prāptaiḥ 	with the fetters that bound them to existence completely exhausted, their minds well-liberated by right knowledge, having attained the utmost perfection of mastery over all mental states.
['SA_K10_jnalokau-6']	ājñātakauṇḍinyapramukhaiś cāṣṭaṣaṣṭibhir mahāśrāvakaiḥ /	ājñātakauṇḍinya pramukhaiḥ ca aṣṭaṣaṣṭibhiḥ mahāśrāvakaiḥ 	With the foremost disciples, beginning with Ājñātakauṇḍinya, and with sixty-eight great hearers.
['SA_K10_jnalokau-7']	dvāsaptatibhir bodhisattvakoṭīniyutaśatasahasraiḥ /	dvāsaptatibhiḥ bodhisattva koṭī niyuta śata sahasraiḥ 	With seventy-two quintillion bodhisattvas.
['SA_K10_jnalokau-8']	tadyathā mañjuśriyā kumārabhūtena /	tat yathā mañjuśriyā kumāra bhūtena 	Namely, with Mañjuśrī, the youthful one.
['SA_K10_jnalokau-9']	dhanaśriyā ca buddhiśriyā ca bhaiṣajyarājena ca bhaiṣajyasamudgatena ca bodhisattvena mahāsattvena /	dhana śriyā ca buddhi śriyā ca bhaiṣajyarājena ca bhaiṣajyasamudgatena ca bodhisattvena mahāsattvena 	Dhanashri, Buddhichari, Bhaisajyaraja, Bhaisajyasamudgata, and other bodhisattva mahasattvas.
['SA_K10_jnalokau-10']	sarvair avaivartikadharmacakrapravartakaiḥ /	sarvaiḥ a vaivartika dharma cakra pravartakaiḥ 	All of them were irreversible from turning the wheel of the Dharma.
['SA_K10_jnalokau-11']	sarvai ratnakūṭavaipulyasūtraparipṛcchākuśalaiḥ /	sarvaiḥ ratna kūṭa vaipulya sūtra paripṛcchā kuśalaiḥ 	All of them were skilled in asking questions about the extensive sutras of the Ratnakutas.
['SA_K10_jnalokau-12']	dharmameghabhūmipratilabdhaiḥ /	dharma megha bhūmi pratilabdhaiḥ 	They had attained the Dharmamegha stage.
['SA_K10_jnalokau-13']	sumerubhūtaiḥ prajñayā /	sumeru bhūtaiḥ prajñayā 	They were like Mount Sumeru in their wisdom.
['SA_K10_jnalokau-14']	sarvaiḥ śūnyatānimittāpraṇihitānutpādājātābhāvadharmaparibhāvitaiḥ /	sarvaiḥ śūnyatā nimitta apraṇihita anutpāda ajāta abhāva dharma paribhāvitaiḥ 	All of them had contemplated emptiness, signlessness, wishlessness, non-arising, non-birth, and the Dharma of non-existence.
['SA_K10_jnalokau-15']	mahāgaṃbhīradharmanirbhāsaiḥ /	mahā gaṃbhīra dharma nirbhāsaiḥ 	They were illuminated by the great and profound Dharma.
['SA_K10_jnalokau-16']	tathāgateryāpathaiḥ /	tathāgata īryāpathaiḥ 	They had the conduct of the Tathagata.
['SA_K10_jnalokau-17']	anyonyalokadhātuṣu tathāgatakoṭīniyutaśatasahasrasaṃpreṣitaiḥ /	anyonya lokadhātuṣu tathāgata koṭī niyuta śata sahasra saṃpreṣitaiḥ 	They had been sent by many quintillions of Tathagatas in other world systems.
['SA_K10_jnalokau-18']	sarvair abhijñāparikarmanirjātaiḥ sarvadharmasvabhāvaprakṛtipratiṣṭhitaiḥ //	sarvaiḥ abhijñā parikarma nirjātaiḥ sarva dharma svabhāva prakṛti pratiṣṭhitaiḥ 	All of them had been born from the perfection of the superknowledges and were established in the nature and essence of all dharmas.
['SA_K10_jnalokau-19']	tena khalu punaḥ samayena bhagavata etad abhūt /	tena khalu punar samayena bhagavataḥ etat abhūt 	At that time, the Blessed One thought:
['SA_K10_jnalokau-20']	yan nv ahaṃ bodhisattvānāṃ mahāsattvānāṃ mahājavabalavegasthāmasaṃjananārthaṃ dhārmīṃ kathāṃ kathayeyam /	yat nu aham bodhisattvānām mahāsattvānām mahā java bala vega sthāma saṃjanana artham dhārmīm kathām kathayeyam 	I shall speak a Dharma discourse in order to generate great speed, strength, force, and firmness in the bodhisattva mahasattvas.
['SA_K10_jnalokau-21']	yad gaṅgānadīvālikāsamebhyo lokadhātubhyo mahaujaskamahaujaskān bodhisattvān mahāsattvān saṃnipāteyam /	yat gaṅgā nadī vālikā samebhyaḥ lokadhātubhyaḥ mahā ojaska mahā ojaskān bodhisattvān mahāsattvān saṃnipāteyam 	I will gather together bodhisattva mahāsattvas of great splendor and majesty from world systems as numerous as the sands of the Ganges River.
['SA_K10_jnalokau-22']	yan nv ahaṃ mahādharmanirdeśasya paridīpanāyai nimittam ādarśayeyam /	yat nu aham mahā dharma nirdeśasya paridīpanāyai nimittam ādarśayeyam 	I will manifest a sign for the illumination of the great teaching.
['SA_K10_jnalokau-23']	mahāntam avabhāsaṃ kuryām /	mahāntam avabhāsam kuryām 	I will create a great light.
['SA_K10_jnalokau-24']	yan me bodhisattvā mahāsattvā āgatya mahādharmanirdeśaṃ paripṛccheyur iti /	yat me bodhisattvāḥ mahāsattvāḥ āgatya mahā dharma nirdeśam paripṛccheyuḥ iti 	So that the bodhisattva mahāsattvas, having come, will ask about the great teaching.
['SA_K10_jnalokau-25']	atha khalu bhagavāṃs tasyāṃ velāyāṃ daśasu dikṣv asaṃkhyeyācintyatrisāhasramahāsāhasralokadhātuparamāṇurajaḥsamaṃ lokadhātuṃ mahāraśmimeghair	atha khalu bhagavān tasyām velāyām daśasu dikṣu asaṃkhyeya acintya tri sāhasra mahā sāhasra lokadhātu paramāṇu rajaḥ samam lokadhātum mahā raśmi meghaiḥ 	Then at that time the Blessed One, in the ten directions, in world systems as numerous as the particles of dust of a thousand million worlds, equal to the number of atoms in countless inconceivable world systems,
['SA_K10_jnalokau-26']	avabhāsayati sma /	avabhāsayati sma 	illuminated with great light rays and clouds.
['SA_K10_jnalokau-27']	tena khalu punaḥ samayena daśabhyo digbhya ekaikasmād digbhāgād daśabuddhakṣetrānabhilāpyakoṭīniyutaśatasahasraparamāṇurajaḥsamā bodhisattvā	tena khalu punar samayena daśabhyaḥ digbhyaḥ ekaikasmāt digbhāgāt daśa buddhakṣetra anabhilāpya koṭī niyuta śata sahasra paramāṇu rajaḥ samāḥ bodhisattvāḥ 	At that time, from the ten directions, from each direction, bodhisattva mahāsattvas as numerous as the particles of dust in ten billion inexpressibly numerous buddha-fields
['SA_K10_jnalokau-28']	mahāsattvā āgacchanti sma /	mahāsattvāḥ āgacchanti sma 	came.
['SA_K10_jnalokau-29']	teṣām ekaiko bodhisattvo mahāsattvo 'cintyābhir bodhisattvavikurvaṇābhir	teṣām ekaikaḥ bodhisattvaḥ mahāsattvaḥ cintyābhiḥ bodhisattva vikurvaṇābhiḥ 	Each of those bodhisattva mahāsattvas, with inconceivable bodhisattva transformations,
['SA_K10_jnalokau-30', 'SA_K10_jnalokau-31']	āgatya bhagavato 'nurūpām acintyāṃ pūjāṃ kṛtvā svakasvakapraṇidhānabalanirjāteṣu🔽padmāsaneṣu bhagavataḥ purato nyaṣīdan /	āgatya bhagavataḥ nurūpām acintyām pūjām kṛtvā svaka svaka praṇidhāna bala nirjāteṣu  padmāsaneṣu bhagavataḥ puratas nyaṣīdan 	Having arrived, they made inconceivable offerings befitting the Blessed One, and then sat down in front of the Blessed One on lotus seats that arose from the power of their individual aspirations.
['SA_K10_jnalokau-32']	bhagavantam animiṣaṃ nirīkṣamāṇā sthitā abhūvan //	bhagavantam animiṣam nirīkṣamāṇā sthitāḥ abhūvan 	They stood there gazing unblinking at the Blessed One.
['SA_K10_jnalokau-33']	tena khalu punaḥ samayena dharmadhātugarbhe prāsādamadhye mahāratnapadmagarbhasiṃhāsanaṃ prādurabhūt /	tena khalu punar samayena dharmadhātu garbhe prāsāda madhye mahā ratna padmagarbha siṃhāsanam prādurabhūt 	At that time, in the center of the Dharma Realm Palace, a lion throne appeared, with a heart of great jewels and lotuses.
['SA_K10_jnalokau-34']	asaṃkhyeyayojanakoṭīvistāram /	asaṃkhyeya yojana koṭī vistāram 	It was immeasurable leagues in extent.
['SA_K10_jnalokau-35']	anupūrvasamucchritam /	anupūrva samucchritam 	It rose in stages.
['SA_K10_jnalokau-36']	sarvaprabhāsamaṇiratnamayam /	sarva prabhāsa maṇi ratna mayam 	It was made of all luminous jewel gems.
['SA_K10_jnalokau-37', 'SA_K10_jnalokau-38']	vidyutpradīpam /🔽maṇiratnavedikāparivṛtam /	vidyut pradīpam  maṇi ratna vedikā parivṛtam 	It was like lightning and a lamp.🔽It was surrounded by jewel gem altars.
['SA_K10_jnalokau-39', 'SA_K10_jnalokau-40']	acintyaprabhāsamaṇiratnadaṇḍam /🔽anupamamaṇiratnaparivāram /	acintya prabhāsa maṇi ratna daṇḍam  anupama maṇi ratna parivāram 	It had a handle of inconceivable luminous jewel gems.🔽It was surrounded by incomparable jewel gems.
['SA_K10_jnalokau-41']	anupamātikrāntaprabhāvamaṇiratnadāmakṛtaśobham /	anupama atikrānta prabhāva maṇi ratna dāma kṛta śobham 	It was adorned with garlands of incomparable surpassing luminous jewel gems.
['SA_K10_jnalokau-42']	vaśirājamaṇiratnajālasaṃchannam /	vaśi rāja maṇi ratna jāla saṃchannam 	It was covered with a net of Vashiraja jewel gems.
['SA_K10_jnalokau-43']	nānāmaṇiratnapratyuptam /	nānā maṇi ratna pratyuptam 	It was inlaid with various jewel gems.
['SA_K10_jnalokau-44']	samucchritacchatradhvajapatākam /	samucchrita chatra dhvaja patākam 	It had raised parasols, banners, and flags.
