segmentnr	original	analyzed	translated
['SA_GS40_dhrasciu-0']	Ḍhuṇḍhukanātha /	ḍhuṇḍhukanātha 	Dhundhukanaatha.
['SA_GS40_dhrasciu-1']	Rasendracintāmaṇi	      	Rasendra-cintamani
['SA_GS40_dhrasciu-2']	RCint /	rcint 	Rcinta.
['SA_GS40_dhrasciu-3']	he bhasmāṅgaviraktirūpaguṇadaṃ taṃ preraṇādaṃ śivaṃ gaṅgābhūṣitaśekharaṃ smaraharaṃ śaktisvarūpaṃ prabho /	he bhasma aṅga virakti rūpa guṇa dam tam preraṇa dam śivam gaṅgā bhūṣita śekharam smaraharam śakti svarūpam prabho 	O Shiva, who bestows the qualities of detachment from the ashes and body, who is the impeller, whose crest is adorned with the Ganges, who is the destroyer of Kama, who is the lord in the form of Shakti,
['SA_GS40_dhrasciu-4']	tvāmīśaṃ karuṇārṇavaṃ śaraṇadaṃ vidyānidhiṃ nirguṇaṃ bhūteśaṃ girijāpatiṃ śaśidharaṃ māṅgalyadevaṃ namaḥ /	tvām īśam karuṇā arṇavam śaraṇa dam vidyā nidhim nirguṇam bhūteśam girijā patim śaśi dharam māṅgalya devam namaḥ 	I bow to you, the lord, the ocean of compassion, the giver of refuge, the treasure of knowledge, the attributeless one, the lord of beings, the consort of Parvati, the moon-holder, the auspicious god.
['SA_GS40_dhrasciu-5']	namāmi devaṃ suravṛndapūjitaṃ gaṇādhipaṃ vighnavināśakārakam /	namāmi devam sura vṛnda pūjitam gaṇādhipam vighna vināśa kārakam 	I bow to the god worshipped by the hosts of gods, the lord of the Ganas, the destroyer of obstacles.
['SA_GS40_dhrasciu-6']	smaranti ye nityam udāracetasaḥ kaṣṭāni te nānubhavanti satyam /	smaranti ye nityam udāra cetasaḥ kaṣṭāni te na anubhavanti satyam 	Those who always remember the magnanimous one do not truly experience hardships.
['SA_GS40_dhrasciu-7']	siddhinandanamiśreṇa śuddhāṃ ca sāragarbhitām /	siddhinandana miśreṇa śuddhām ca sāra garbhitām 	By Siddhinandana Mishra, pure and full of essence,
['SA_GS40_dhrasciu-8']	rasendracintāmaṇeśca ṭīkāṃ kurve śivājñayā /	rasendracintāmaṇeḥ ca ṭīkām kurve śiva ājñayā 	I shall compose the commentary on the Rasendra-cintamani by the command of Shiva.
['SA_GS40_dhrasciu-9']	idānīṃ kālanāthaśiṣyaḥ śrīḍhuṇḍhukanāthāhvayo rasendracintāmaṇigrantham ārabhamāṇas	idānīm kālanātha śiṣyaḥ śrī ḍhuṇḍhukanātha āhvayaḥ rasendracintāmaṇi grantham ārabhamāṇaḥ 	Now, the disciple of Kalanaatha, named Shri Dhundhukanaatha, beginning the text Rasendra-cintamani,
['SA_GS40_dhrasciu-10']	tanmūladevate śrīmadambikāmaheśvarau sakalajagadutpattisthitipralayanidānaṃ viśeṣasiddhāntagarbhavācā	tad mūla devate śrīmat ambikā maheśvarau sakala jagat utpatti sthiti pralaya nidānam viśeṣa siddhāntagarbha vācā 	Praises the root deity of that, the glorious Ambika Maheshvara, the cause of the creation, sustenance and dissolution of the entire world, with words full of special conclusions.🔽...
['SA_GS40_dhrasciu-11']	varīvasyati // / //	varīvasyati 	He makes the offering.🔽🔽
['SA_GS40_dhrasciu-12']	arthaprakāśakāsāravimarśāmbujinīmayam /	                   	The lotus pond of reflection on the ocean of light on the meaning,
['SA_GS40_dhrasciu-13']	saccidānandavibhavaṃ śivayorvapurāśraye // / //	saccidānanda vibhavam śivayoḥ vapuḥ āśraye 	I take refuge in the form of Shiva and Shakti, which is like a lake of lotuses for the reflection of the nectar of the essence of the scriptures,🔽and which is the abode of existence, consciousness, and bliss.
['SA_GS40_dhrasciu-14']	laghīyaḥ parimāṇatayā nikhilarasajñānadāyitvāccintāmaṇiriva cintāmaṇiḥ // / //	parimāṇa tayā nikhila rasa jñāna dāyi tvāt cintāmaṇiḥ iva cintāmaṇiḥ 	The Cintāmaṇi is so called because it is of small size and because it bestows the knowledge of all tastes, like the wish-fulfilling gem.
['SA_GS40_dhrasciu-15']	aśrauṣaṃ bahuviduṣāṃ mukhād apaśyaṃ śāstreṣu sthitam akṛtaṃ na tallikhāmi /	aśrauṣam bahu viduṣām mukhāt apaśyam śāstreṣu sthitam a kṛtam na tat likhāmi 	I have heard it from the mouths of many learned men, I have seen it in the scriptures, I do not write what has not been done.
['SA_GS40_dhrasciu-16', 'SA_GS40_dhrasciu-17', 'SA_GS40_dhrasciu-18']	yatkarma vyaracayamagrato gurūṇāṃ prauḍhānāṃ tadiha vadāmi vītaśaṅkaḥ // / //🔽adhyāpayanti yad darśayituṃ kṣamante sūtendrakarma guravo guravasta eva /🔽śiṣyāsta eva racayanti guroḥpuro ye śeṣāḥ punastadubhayābhinayaṃ bhajante // / //	yat karma vyaracayam agratas gurūṇām prauḍhānām tat iha vadāmi vīta śaṅkaḥ  adhyāpayanti yat darśayitum kṣamante sūtendra karma guravaḥ guravaḥ te eva  śiṣyāḥ te eva racayanti guroḥ puras ye śeṣāḥ punar tad ubhaya abhinayam bhajante 	I shall here speak without hesitation of the work I have done before my learned elders.🔽Those who teach and are able to demonstrate are indeed the true gurus, the best of teachers.🔽Those who compose in the presence of the guru are indeed his disciples, the rest merely imitate them.
['SA_GS40_dhrasciu-19']	saṃskārāḥ paratantreṣu ye gūḍhāḥ siddhisūcitāḥ /	saṃskārāḥ paratantreṣu ye gūḍhāḥ siddhi sūcitāḥ 	The sacraments that are hidden in the dependent [scriptures] are indicated as leading to perfection.
['SA_GS40_dhrasciu-20']	tāneva prakaṭīkartum udyamaṃ kila kurmahe // / //	tān eva prakaṭīkartum udyamam kila kurmahe 	We are indeed undertaking this effort to reveal them.
['SA_GS40_dhrasciu-21']	granthād asmādāharanti prayogān svīyaṃ vāsminnāma ye nikṣipanti /	granthāt asmāt āharanti prayogān svīyam vā asmin nāma ye nikṣipanti 	Those who extract practices from this text or deposit their own name in it,
['SA_GS40_dhrasciu-22']	gotrāṇyeṣām asmadīyaśramoṣmā bhasmīkurvannāyugaṃ bobhavītu // / //	gotrāṇi eṣām asmadīya śrama ūṣmā bhasmīkurvan na ayugam bobhavītu 	may their lineages be reduced to ashes by the heat of our labor, may they cease to exist for a thousand years.
['SA_GS40_dhrasciu-23']	saṃskārāḥ śivajanuṣo bahuprakārās tulyā ye laghubahulaprayāsaṃsādhyāḥ /	saṃskārāḥ śiva januṣaḥ bahu prakārāḥ tulyāḥ ye laghu bahula prayāsam sādhyāḥ 	The rites for Śiva's worship are of many kinds, some easy to perform with few ingredients, others more elaborate.
['SA_GS40_dhrasciu-24']	yadyekaṃ sukaram udāharāmi teṣāṃ vyāhāraiḥ kimihaphalaṃ tataḥ pareṣām // / //	yadi ekam sukaram udāharāmi teṣām vyāhāraiḥ kim iha phalam tatas pareṣām 	If I were to describe just one simple one, what would be the point of other elaborate ones?
['SA_GS40_dhrasciu-25']	iha khalu puruṣeṇa duḥkhasya nirupādhidveṣaviṣayatvāt tadabhāvaścikīrṣitavyo bhavati sukhamapi nirupādhipremāspadatayā gaveṣaṇīyam tadetatpuruṣārthadvayam	iha khalu puruṣeṇa duḥkhasya nirupādhi dveṣa viṣaya tvāt tad abhāvaḥ cikīrṣitavyaḥ bhavati sukham api nirupādhi prema āspada tayā gaveṣaṇīyam tat etat puruṣa artha dvayam 	Here, since pain is the object of unqualified aversion, its absence should be desired. Pleasure too, being the object of unqualified love, should be sought. This is the twofold human goal.
['SA_GS40_dhrasciu-26']	abhāvasyānyatvāt // / //	abhāvasya anya tvāt 	Because absence is different from existence, etc.
['SA_GS40_dhrasciu-27']	kiṃca srakcandanavanitādiviṣayāṇāṃ satyapi tatkāraṇatve nāntarīyakaduḥkhasambhedād	kiṃca srak candana vanitā ādi viṣayāṇām sati api tad kāraṇa tve nāntarīyaka duḥkha sambhedāt 	Moreover, although objects like garlands, sandalwood, and women are causes of pleasure, they are to be avoided by the wise due to the admixture of unavoidable pain,
['SA_GS40_dhrasciu-28']	anarthaparamparāparicitatvān mūrkhāṇāṃ kośāṇḍakavad ābhāsamānatvād anaikāntikatvād	anartha paramparā paricita tvāt mūrkhāṇām kośāṇḍaka vat ābhāsamāna tvāt anaikāntika tvāt 	because they are associated with a series of undesirable consequences, because they appear like a mirage to fools, because they are inconclusive,
['SA_GS40_dhrasciu-29']	virodhināṃ yugapadadṛśyamānatvād atyantatāvirahitatvācca pariharaṇīyatvam // / //	virodhinām yugapad adṛśyamāna tvāt atyanta tā avirahita tvāt ca pariharaṇīya tvam 	and because they are mutually contradictory and never completely absent.
['SA_GS40_dhrasciu-30']	ekāntātyantataśca punaste hyupāyāḥ khalu hariharabrahmāṇa iva tulyā eva sambhavanti /	ekānta atyantataḥ ca punar te hi upāyāḥ khalu hari hara brahmāṇaḥ iva tulyāḥ eva sambhavanti 	Moreover, those means are indeed like Hari, Hara, and Brahmā, who are equally capable of producing the ultimate and complete human goals.
['SA_GS40_dhrasciu-31']	jñānayogaḥ pavanayogo rasayogaśceti // / //	jñāna yogaḥ pavana yogaḥ rasa yogaḥ ca iti 	They are the yoga of knowledge, the yoga of wind, and the yoga of rasa.
['SA_GS40_dhrasciu-32']	nanu kathameṣāṃ tulyatetyapekṣāyāṃ brūmaḥ mokṣopāye bṛhadvāsiṣṭhādau bhuśuṇḍopākhyāne vasiṣṭhavākyam /	nanu katham eṣām tulya tā iti apekṣāyām brūmaḥ mokṣopāye bṛhadvāsiṣṭha ādau bhuśuṇḍa upākhyāne vasiṣṭha vākyam 	Now, when there is a need to know how these are equal, we say: In the means of liberation, in the story of Bhusunda in the Brihad-Vasishtha, there is a statement by Vasishtha:
['SA_GS40_dhrasciu-33']	asādhyaḥ kasyacidyogaḥ kasyacijjñānaniścayaḥ /	asādhyaḥ kasyacid yogaḥ kasyacid jñāna niścayaḥ 	Yoga is not attainable for some, for some, the ascertainment of knowledge.
['SA_GS40_dhrasciu-34']	dvau prakārau tato devo jagāda paramaḥ śivaḥ /	dvau prakārau tatas devaḥ jagāda paramaḥ śivaḥ 	Then the Supreme Lord Shiva said that there are two types.
['SA_GS40_dhrasciu-35']	prāṇānāṃ vā nirodhena vāsanānodanena vā /	prāṇānām vā nirodhena vāsanā nodanena vā 	Either by stopping the vital breaths or by not stirring up the desires,
['SA_GS40_dhrasciu-36']	no cetsaṃvidam ucchāṇāṃ karoṣi tadayogavān /	no ced saṃvidam ucchāṇām karoṣi tad ayogavān 	If you do not bring about the rising of consciousness, then you are not fit.
['SA_GS40_dhrasciu-37']	dvāveva hi samau rāma jñānayogāvimau smṛtau // / //	dvau eva hi samau rāma jñāna yogau imau smṛtau 	For, O Rama, these two, knowledge and yoga, are considered to be equal.
['SA_GS40_dhrasciu-38']	tatrādyayoḥ kevalaṃ pakvakaṣāyāṇāmapi kathañcana sādhyatvāccarame tu punarbhogalolupānām apyadhikāritvāttābhyāṃ samīcīno'yamiti kasya na pratibhāti	tatra ādyayoḥ kevalam pakva kaṣāyāṇām api kathañcana sādhya tvāt carame tu punar bhoga lolupānām api adhikāri tvāt tābhyām samīcīnaḥ iyam iti kasya na pratibhāti 	There, the first two are only to be accomplished somehow even for those whose impurities are ripe, but in the last one, even those who are greedy for enjoyment are qualified. So who does not think this to be proper by those two?
['SA_GS40_dhrasciu-39']	kiṃca asya bhagavanniryāsatayā sevakānāṃ svasambhūtasakaladhātutvāpādakasya bhagavato rasarājasya guṇasindhoḥ kiyantaḥ pṛṣatāḥ prasaṅgāllikhyante	kiṃca asya bhagavat niryāsa tayā sevakānām sva sambhūta sakala dhātu tva āpādakasya bhagavataḥ rasarājasya guṇa sindhoḥ kiyantaḥ pṛṣatāḥ prasaṅgāt likhyante 	Moreover, because of its being the nectar of the Lord, which causes the servants to attain all the elements produced by themselves, of the Lord, the king of elixirs, the ocean of qualities, a few drops are written incidentally.
['SA_GS40_dhrasciu-40']	acirājjāyate devi śarīramajarāmaram /	acirāt jāyate devi śarīram ajara amaram 	O Goddess, the body becomes ageless and immortal in a short time.
['SA_GS40_dhrasciu-41']	manasaśca samādhānaṃ rasayogādavāpyate // / //	manasaḥ ca samādhānam rasa yogāt avāpyate 	And the concentration of the mind is attained through the Rasayana practice.
['SA_GS40_dhrasciu-42']	sattvaṃ ca labhate devi vijñānaṃ jñānapūrvakam /	sattvam ca labhate devi vijñānam jñāna pūrvakam 	And one obtains purity, O Goddess, and knowledge preceded by wisdom.
['SA_GS40_dhrasciu-43']	satyaṃ mantrāśca sidhyanti yo'śnāti mṛtasūtakam // / //	satyam mantrāḥ ca sidhyanti yaḥ ūśnāti mṛta sūtakam 	And Mantras are accomplished for one who eats the dead mercury.
['SA_GS40_dhrasciu-44']	yāvanna śaktipātastu na yāvatpāśakṛntanam /	yāvat na śaktipātaḥ tu na yāvat pāśa kṛntanam 	As long as there is no descent of grace and no cutting of the bonds,
['SA_GS40_dhrasciu-45']	tāvattasya kutaḥ śuddhirjāyate mṛtasūtake // / //	tāvat tasya kutas śuddhiḥ jāyate mṛta sūtake 	how can there be purification for him in the case of the dead mercury?
['SA_GS40_dhrasciu-46']	yāvanna harabījaṃ tu bhakṣayetpāradaṃ rasam /	yāvat na harabījam tu bhakṣayet pāradam rasam 	As long as one does not consume the seed of Hara, the mercury Rasayana,
['SA_GS40_dhrasciu-47']	tāvattasya kuto muktiḥ kutaḥ piṇḍasya dhāraṇam // / //	tāvat tasya kutas muktiḥ kutas piṇḍasya dhāraṇam 	how can there be liberation for him, how can there be retention of the body?
['SA_GS40_dhrasciu-48']	svadehe khecaratvaṃ vai śivatvaṃ yena labhyate /	sva dehe khecara tvam vai śiva tvam yena labhyate 	By which one attains the state of being able to fly in one's own body and the state of Shiva,
['SA_GS40_dhrasciu-49']	tādṛśe tu rasajñāne nityābhyāsaṃ kuru priye // / //	tādṛśe tu rasa jñāne nitya abhyāsam kuru priye 	in such knowledge of Rasayana, O beloved, practice constantly.
['SA_GS40_dhrasciu-50']	tvaṃ mātā sarvabhūtānāṃ pitā cāhaṃ sanātanaḥ /	tvam mātā sarva bhūtānām pitā ca aham sanātanaḥ 	You are the mother of all beings, and I am the eternal father.
['SA_GS40_dhrasciu-51', 'SA_GS40_dhrasciu-52']	dvayośca yo raso devi mahāmaithunasambhavaḥ // / //🔽darśanāt sparśanāt tasya bhakṣaṇāt maraṇātpriye /	dvayoḥ ca yaḥ rasaḥ devi mahā maithuna sambhavaḥ  darśanāt sparśanāt tasya bhakṣaṇāt maraṇāt priye 	And the Rasayana of the two, O Goddess, which arises from great sexual union,🔽O beloved, the six-fold result is seen from seeing, touching, eating, dying,
['SA_GS40_dhrasciu-53']	pūjanādrasadānācca dṛśyate ṣaḍvidhaṃ phalam // / //	pūjanāt rasa dānāt ca dṛśyate ṣaḍvidham phalam 	worshipping and offering Rasayana.
['SA_GS40_dhrasciu-54']	kedārādīni liṅgāni pṛthivyāṃ yāni kānicit /	kedāra ādīni liṅgāni pṛthivyām yāni kānicid 	Whatever Lingas there are on earth, beginning with Kedara,
['SA_GS40_dhrasciu-55']	tāni dṛṣṭvā ca yatpuṇyaṃ tatpuṇyaṃ rasadarśanāt // / //	tāni dṛṣṭvā ca yat puṇyam tat puṇyam rasa darśanāt 	The merit obtained by seeing those is the same as the merit obtained by seeing the Rasa.
['SA_GS40_dhrasciu-56']	candanāgurukarpūrakuṅkumāntargato rasaḥ /	              	The Rasa present inside sandalwood, agaru, camphor, and saffron,
['SA_GS40_dhrasciu-57']	mūrchitaḥ śivapūjā sā śivasāṃnidhyasiddhaye // / //	mūrchitaḥ śiva pūjā sā śiva sāṃnidhya siddhaye 	when merged, that worship of Shiva is for the accomplishment of Shiva's presence.
['SA_GS40_dhrasciu-58']	bhakṣaṇātparameśāni hanti tāpatrayaṃ rasaḥ /	bhakṣaṇāt parameśāni hanti tāpa trayam rasaḥ 	O Supreme Goddess, the Rasa, when consumed, destroys the three kinds of distress.
