segmentnr	original	analyzed	translated
['SA_XX_bsu015_u-0']	Ekādaśamukham	ekādaśa mukham 	Eleven-faced
['SA_XX_bsu015_u-1']	oṃ namaḥ sarvabuddhabodhisattvebhyaḥ //	om namaḥ sarva buddha bodhisattvebhyaḥ 	Om, homage to all Buddhas and Bodhisattvas!
['SA_XX_bsu015_u-2']	evaṃ mayā śrutamekasamaye bhagavān śrāvastyāṃ viharati sma karīramaṇḍale ca /	evam mayā śrutam eka samaye bhagavān śrāvastyām viharati sma karīra maṇḍale ca 	Thus have I heard at one time the Blessed One was dwelling in Shravasti, in the Kiree Mandala.
['SA_XX_bsu015_u-3']	atha khalvāryāvalokiteśvaro bodhisattvo mahāsattvo 'nekavidyādharakoṭīniyutaśatasahastrastreṇa parivṛto yena bhagavāṃstenopasamakrāmat /	atha khalu ārya avalokiteśvaraḥ bodhisattvaḥ mahāsattvaḥ neka vidyādhara koṭī niyuta śata sahastra astreṇa parivṛtaḥ yena bhagavān tena upasamakrāmat 	Then indeed the Bodhisattva Mahasattva Noble Avalokiteshvara, surrounded by many hundreds of thousands of niyutas of kotis of Vidyadharas, approached the Blessed One.
['SA_XX_bsu015_u-4']	upasaṃkramya bhagavataḥ pādau śirasā vanditvā bhagavantaṃ pradakṣiṇīkṛtyaekānte nyasīda bhagavantametadavocat /	upasaṃkramya bhagavataḥ pādau śirasā vanditvā bhagavantam pradakṣiṇīkṛtya ekānte nyasīda bhagavantam etat avocat 	Having approached, he bowed his head at the feet of the Blessed One, circumambulated the Blessed One, and sat to one side. He said this to the Blessed One:
['SA_XX_bsu015_u-5']	idaṃ mama bhagavannekādaśamukhaṃ nāma hṛdayamekādaśabhiḥ kalpakoṭībhirbhāṣitam /	idam mama bhagavan ekādaśamukham nāma hṛdayam ekādaśabhiḥ kalpa koṭībhiḥ bhāṣitam 	Blessed One, this eleven-faced heart of mine, named Ekadasamukha, was spoken by me in eleven kotis of kalpas.
['SA_XX_bsu015_u-6']	ahaṃ cettarhi bhāṣiṣyāmi sarvasattvānāmarthāya hitāya sukhāya sarvavyādhipraśamanāya	aham ced tarhi bhāṣiṣyāmi sarva sattvānām arthāya hitāya sukhāya sarva vyādhi praśamanāya 	If I now speak it, it is for the benefit, welfare, and happiness of all beings, for the pacification of all illnesses,
['SA_XX_bsu015_u-7']	sarvapāpālakṣmiduḥsvapnapratinivāraṇāya sarvākālamṛtyupratinivāraṇāya aprasādānāṃ	sarva pāpa alakṣmi duḥsvapna pratinivāraṇāya sarva akāla mṛtyu pratinivāraṇāya aprasādānām 	for the prevention of all inauspicious dreams and nightmares, for the prevention of untimely death, for the faith of those without faith,
['SA_XX_bsu015_u-8']	prasādanāya sarvavighnavināyakānāṃ praśamanāya /	prasādanāya sarva vighna vināyakānām praśamanāya 	for the pacification of all obstacles and Vinayakas.
['SA_XX_bsu015_u-9']	nāhaṃ bhagavan samanupaśyāmi Em 	na aham bhagavan samanupaśyāmi em 	I do not see, Blessed One, he said.
