segmentnr	original	analyzed	translated
['SA_MB_kriyakalagunottaramHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_kriyakalagunottaramHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be otherwise copied, republished, redistributed, or resold, either in whole or in part, in any form, without the prior written permission of Muktabodha Indological Research Institute. Entered by the Muktabodha staff under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MB_kriyakalagunottaramHK-2']	Uniform title / kriyākālaguṇottara	uniform title kriyā kāla guṇa uttara 	Uniform Title: Kriyā-kāla-guṇa-uttara
['SA_MB_kriyakalagunottaramHK-3']	Manuscript / NGMCP / reel number B /	manuscript nm number b 	Manuscript: NGMC Palmleaf, Reel No. B.
['SA_MB_kriyakalagunottaramHK-4']	Description / Ninth or tenth century early tantric work on Sorcery and healing /	description ninth or tenth century early tantric work on sorcery and healing 	Description: Ninth or tenth century early tantric work on sorcery and healing.
['SA_MB_kriyakalagunottaramHK-5']	Notes / Revision / December /	notes revision december 	Notes. Revision. December.
['SA_MB_kriyakalagunottaramHK-6']	Publication country / India	publication country india 	Publication Country. India
['SA_MB_kriyakalagunottaramHK-7']	p / 	p a 	P.🔽🔽
['SA_MB_kriyakalagunottaramHK-8']	oṃ namaḥ śivāya //	om namaḥ śivāya 	Om, salutations to Shiva.
['SA_MB_kriyakalagunottaramHK-9']	praṇamya śirasā devaṃ śrīkaṃṭhamumayā saha /	praṇamya śirasā devam śrīkaṃṭham umayā saha 	Having bowed my head to Lord Shankara, along with Uma,
['SA_MB_kriyakalagunottaramHK-10']	kalayā kalitaṃ kāntamamitaujasaṃstutaṃ pradaṃ //	kalayā kalitam kāntam amita ojas aṃstutam pradam 	The beautiful one who is manifested by the power of Maya, the one who grants boons, the one praised by the immortals,
['SA_MB_kriyakalagunottaramHK-11']	kārtikeya uvāca //	kārtikeyaḥ uvāca 	Karttikeya said:
['SA_MB_kriyakalagunottaramHK-12']	dyutāstathā vividhāmaṃtrāloke āścaryakārakam /	dyutāḥ tathā 	The various kinds of gambling, the light of various mantras, the wonderful,
['SA_MB_kriyakalagunottaramHK-13']	siddhimuktipradaṃ diṃstī / tvayoktaṃ paramesvara //	siddhi mukti pradam tvayā uktam paramesvara 	The giver of accomplishments and liberation, you have spoken, O Supreme Lord.
['SA_MB_kriyakalagunottaramHK-14']	na śrutaṃ gāruḍaṃ kiṃcit sadyapratya kārakam /	na śrutam gāruḍam kiṃcid 	I have not heard anything about Garuda, which gives immediate results.
['SA_MB_kriyakalagunottaramHK-15', 'SA_MB_kriyakalagunottaramHK-16', 'SA_MB_kriyakalagunottaramHK-17']	tasya cakṣvasuraśreṣṭhamamattakaśca / saṃkara //🔽lakṣṇaṃ nāgajātīnāṃ garbhotpattimaśeṣataḥ /🔽rūpakaṃ sarvanāgānāṃ vyaṃtarāṇāṃ ca jātakam //	tasya cakṣuḥ asura śreṣṭham amattakaḥ ca saṃkara  lakṣṇam nāga jātīnām garbha utpattim aśeṣatas  rūpakam sarva nāgānām vyaṃtarāṇām ca jātakam 	O best of the gods, tell me about the characteristics of that Garuda, and also about the mixed ones.🔽The characteristics of the different types of snakes, the birth from the womb in its entirety,🔽The form of all the snakes and the birth of the mixed ones,
['SA_MB_kriyakalagunottaramHK-18']	grahapakṣadisāvānāṃ sākinīnāṃ ca lakṣaṇaṃ /	graha pakṣa di sāvānām sākinīnām ca lakṣaṇam 	The characteristics of the planets, the fortnights, the directions, and the Shakini women,
