segmentnr	original	analyzed	translated
['SA_MB_yogasikhopanisatHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_yogasikhopanisatHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be distributed or sold in any form, including by electronic means, without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MB_yogasikhopanisatHK-2']	Uniform title / yogaśikhopaniṣat	uniform title yogaśikhā upaniṣad 	Uniform Title: Yogaśikhā Upaniṣad
['SA_MB_yogasikhopanisatHK-3']	Main title / yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin	main title yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin 	Main Title: Yoga Upanisads with the commentary of Sri Upanishad Brahmayogi
['SA_MB_yogasikhopanisatHK-4']	Secondary title / yogaśikhā upaniṣat	secondary title yogaśikhā upaniṣad 	Secondary Title: Yogaśikhā Upaniṣad
['SA_MB_yogasikhopanisatHK-5']	Commentator /brahmayogin	commentatoḥ brahmayogin 	Commentator: Brahmayogi
['SA_MB_yogasikhopanisatHK-6']	Alternate name /śrī upaniṣad brahmayogin	alternate name śrī upaniṣad brahmayogin 	The venerable Upanishad, the union of Brahman and the yogi.
['SA_MB_yogasikhopanisatHK-7']	Editor /śāstrī mahādeva	e t itoḥ śāstrī mahādeva 	Editor. Shastri Mahadeva.
['SA_MB_yogasikhopanisatHK-8']	Notes / Data entered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 	Notes. Entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.
['SA_MB_yogasikhopanisatHK-9']	Revision / January /	revision january 	Revision. January.
['SA_MB_yogasikhopanisatHK-10']	Publisher / Adyar library and research centre	publisher adyar library and research centre 	Publisher. Adyar Library and Research Centre
['SA_MB_yogasikhopanisatHK-11']	Publication year /	publication year 	Publication year.
['SA_MB_yogasikhopanisatHK-12']	Publication city / Madras	publication citi madras 	Publication city. Madras
['SA_MB_yogasikhopanisatHK-13']	Publication country / India	publication country india 	Publication country. India
['SA_MB_yogasikhopanisatHK-14']	yogaśikhopaniṣat	yogaśikhā upaniṣad 	Yoga Shikha Upanishad
['SA_MB_yogasikhopanisatHK-15']	saha nāvavatu iti śāntiḥ	saha nau avatu iti śāntiḥ 	May it bless us together. Peace.
['SA_MB_yogasikhopanisatHK-16']	prathamo'dhyāyaḥ	prathamaḥ udhyāyaḥ 	The first chapter
['SA_MB_yogasikhopanisatHK-17']	muktimārgajijñāsā	mukti mārga jijñāsā 	Inquiring about the path to liberation
['SA_MB_yogasikhopanisatHK-18']	sarve jīvāḥ sukhairduḥkhairmāyājālena veṣṭitāḥ /	sarve jīvāḥ sukhaiḥ duḥkhaiḥ māyā jālena veṣṭitāḥ 	All living beings are entangled in the net of illusion with happiness and sorrow.
