segmentnr	original	analyzed	translated
['SA_T07_vabhdicu-0']	abhidharmadīpaḥ	      	The Lamp of Abhidharma
['SA_T07_vabhdicu-1']	vibhāṣāprabhāvṛttisahitaḥ /	vibhāṣā prabhā vṛtti sahitaḥ 	Together with the Vibhāṣāprabhāvṛtti.
['SA_T07_vabhdicu-2']	prathamo 'dhyāyaḥ /	prathamaḥ dhyāyaḥ 	The first chapter.
['SA_T07_vabhdicu-3']	prathamaḥ pādaḥ /	prathamaḥ pādaḥ 	The first section.
['SA_T07_vabhdicu-4']	om svasti / namaḥ sarvajñāya /	om svasti namaḥ sarvajñāya 	Om, may there be well-being. Homage to the Omniscient One.
['SA_T07_vabhdicu-5']	yo duḥkhahetuvyupaśāntimārgaṃ pradarśayāmāsa narāmarebhyaḥ /	yaḥ duḥkha hetu vyupaśānti mārgam pradarśayāmāsa nara amarebhyaḥ 	He who showed the path to the cessation of suffering and its causes to humans and gods,
['SA_T07_vabhdicu-6']	atra ṣaṣṭhīsamāsaparigrahe sati mārgasatyaṃ pradhānam /	atra ṣaṣṭhī samāsa parigrahe sati mārga satyam pradhānam 	Here, if the compound is taken as a genitive tatpuruṣa, the truth of the path is primary.
['SA_T07_vabhdicu-7']	tathā coktam mārgavidahaṃ mārgasya / / / / / / / / / / / iti vistaraḥ /	tathā ca uktam mārga vidaham mārgasya iti vistaraḥ 	And it is said: I, the knower of the path, of the path... and so on in detail.
['SA_T07_vabhdicu-8']	taduktaṃ bhavati yo devamanuṣyebhyo mārgaṃ pradarśitavāniti /	tat uktam bhavati yaḥ deva manuṣyebhyaḥ mārgam pradarśitavān iti 	That means: He who showed the path to gods and humans.
['SA_T07_vabhdicu-9']	samāhāralakṣaṇadvandvaparikalpe tu caturṇāmapyāryasatyānāṃ prādhānyam /	samāhāra lakṣaṇa dvandva parikalpe tu caturṇām api ārya satyānām prādhānyam 	But if the compound is taken as a dvandva with the characteristic of a copulative compound, all four noble truths are primary.
['SA_T07_vabhdicu-10']	tathā coktam idaṃ duḥkhasatyamiti bhikṣavaḥ pūrvamananuśruteṣu dharmeṣu dharmacakṣurudapādi iti vistaraḥ /	tathā ca uktam idam duḥkha satyam iti bhikṣavaḥ pūrvam an anuśruteṣu dharmeṣu dharma cakṣuḥ udapādi iti vistaraḥ 	And it is said: Monks, regarding these previously unheard dharmas, the eye of the Dharma arose: 'This is the truth of suffering,' and so on in detail.
['SA_T07_vabhdicu-11']	taduktaṃ bhavati yo devamanuṣyebhyaścatvāryāryasatyāni pradarśitavāniti /	tat uktam bhavati yaḥ deva manuṣyebhyaḥ catvāri ārya satyāni pradarśitavān iti 	That means: He who showed the four noble truths to gods and humans.
['SA_T07_vabhdicu-12']	tatra duḥkhasatyamekavidhamabhinirvṛttisvābhāvyāt /	tatra duḥkha satyam ekavidham abhinirvṛtti svābhāvyāt 	There, the truth of suffering is of one kind, because of being the nature of manifestation.
['SA_T07_vabhdicu-13']	tathā coktam duḥkhā hi bhikṣavo bhavābhinirvṛttiḥ iti /	tathā ca uktam duḥkhā hi bhikṣavaḥ bhava abhinirvṛttiḥ iti 	And thus it is said: “Monks, the manifestation of existence is indeed suffering.”
['SA_T07_vabhdicu-14']	jātyādyaṣṭaprakāraṃ vā phalabhūtā 	jāti ādi aṣṭa prakāram vā phala bhūtā 	Or it is the five aggregates that are the state of fruition, which have eight aspects such as birth.
['SA_T07_vabhdicu-15']	vā pañcopādānaskandhāḥ /	vā pañca upādāna skandhāḥ 	Or the five aggregates that are subject to clinging.
['SA_T07_vabhdicu-16']	athavā paurvāntikaṃ pañcāṅgamaparāntikaṃ dvyaṅgaṃ tadubhayamabhisamasya saptāṅgam /	athavā paurvāntikam pañca aṅgam aparāntikam dvi aṅgam tat ubhayam abhisamasya sapta aṅgam 	Or the five aggregates of the past and the two aggregates of the future, totaling seven aggregates.
['SA_T07_vabhdicu-17']	samudayasatyamekavidhaṃ tṛṣṇānirdeśāt /	samudaya satyam ekavidham tṛṣṇā nirdeśāt 	The truth of origination is of one kind, because craving is indicated.
['SA_T07_vabhdicu-18']	dvividhaṃ karmakleśātmakatvāt /	dvividham karma kleśa ātmaka tvāt 	It is of two kinds, because it consists of action and afflictions.
['SA_T07_vabhdicu-19']	pañcāṅgāni vā paurvāntikāparāntikāṅgasaṃgrahāt /	pañca aṅgāni vā paurvāntika aparāntika aṅga saṃgrahāt 	Or it is of five kinds, because it includes the aggregates of the past and future.
['SA_T07_vabhdicu-20']	hetubhūtā vā pañcopādānaskandhāḥ /	hetu bhūtāḥ vā pañca upādāna skandhāḥ 	Or the five aggregates that are the cause.
['SA_T07_vabhdicu-21']	nirodhasatyamekaprakāramapratisandhijanmanirodhāt /	nirodha satyam eka prakāram apratisandhi janma nirodhāt 	The truth of cessation is of one kind, because it is the cessation of birth without subsequent continuation.
['SA_T07_vabhdicu-22']	satyadvayaprahānṇabhedād dvividham /	satya dvaya prahānṇa bhedāt dvividham 	It is of two kinds, because of the distinction of the abandonment of the two kinds of truths.
['SA_T07_vabhdicu-23']	sopadhinirupadhiśeṣadhātubhedādvā /	sa upadhi nirupadhi śeṣa dhātu bhedāt vā 	Or because of the distinction of the realms with and without remainder.
['SA_T07_vabhdicu-24']	triprakāraṃ vā prahāṇavirāganirodhadhātubhedāt /	tri prakāram vā prahāṇa virāga nirodha dhātu bhedāt 	Or it is of three kinds, because of the distinction of the realms of abandonment, separation from defilements, and cessation.
['SA_T07_vabhdicu-25']	catuṣprakāraṃ vā catuṣphalabhedāt /	catuṣprakāram vā catur phala bhedāt 	Or it is of four kinds, because of the distinction of the four fruits.
['SA_T07_vabhdicu-26']	mārgasatyamekaprakāraṃ samyagdṛṣṭinirdeśāt /	mārga satyam eka prakāram samyak dṛṣṭi nirdeśāt 	The truth of the path is of one kind, because right view is indicated.
['SA_T07_vabhdicu-27']	dviprakāraṃ vā sāsravānāsrabhedāt /	dvi prakāram vā sa āsrava an āsra bhedāt 	It is of two kinds, because of the distinction of the contaminated and uncontaminated.
['SA_T07_vabhdicu-28']	darśanabhāvanābhedādvā /	darśana bhāvanā bhedāt vā 	Or because of the distinction of insight and cultivation.
['SA_T07_vabhdicu-29']	triprakāraṃ śīlasamādhiprajñāskandhabhedāt catuṣprakāraṃ vā prayogāmārgādibhedāt /	tri prakāram śīla samādhi prajñā skandha bhedāt catuṣprakāram vā prayoga amārga ādi bhedāt 	It is threefold, being divided into the aggregates of morality, concentration, and wisdom; or it is fourfold, being divided into the path of application, etc.;
['SA_T07_vabhdicu-30']	pratipadbhedādvā /	pratipad bhedāt vā 	or it is divided into the path of seeing and the path of cultivation;
['SA_T07_vabhdicu-31']	aṣṭaprakāraṃ samyagdṛṣṭyādyaṅgabhāvāt /	aṣṭa prakāram samyak dṛṣṭi ādi aṅga bhāvāt 	or it is eightfold, because it is the members beginning with right view.
['SA_T07_vabhdicu-32']	ityetāni catvāryāryasatyāni parijñeyaprahātavyasākṣātkartavyabhāvayitavyānīti bhagavān pradarśayāmāsa narāmarebhyasteṣāṃ satyadarśanabhavyatvāttadarthamudbhūtatvāt	iti etāni catvāri ārya satyāni parijñeya prahātavya sākṣātkartavya bhāvayitavyāni iti bhagavān pradarśayāmāsa nara amarebhyaḥ teṣām satya darśana bhavya tvāt tad artham udbhūta tvāt 	Thus the Blessed One has shown that these four noble truths are to be fully known, abandoned, realized, and cultivated, because they are fit to be seen as truths by humans and gods, and because they are prominent for that purpose.
['SA_T07_vabhdicu-33']	atastāneva mārgapradarśanakarmaṇābhipretān /	atas tān eva mārga pradarśana karmaṇā abhipretān 	Therefore, he intended to show just those [four noble truths] by the action of showing the path.
['SA_T07_vabhdicu-34']	atasteṣu saṃpradānābhidhāyinī caturthī /	atas teṣu saṃpradāna abhidhāyinī caturthī 	Therefore, the fourth [truth] expresses the bestowal of those [four noble truths].
['SA_T07_vabhdicu-35']	taṃ satpathajñaṃ praṇipatya buddhaṃ śāstraṃ kariṣyāmyabhidharmadīpam // Abhidh //	tam sat patha jñam praṇipatya buddham śāstram kariṣyāmi abhidharma dīpam 	Having bowed to that Buddha, the knower of the true path, I will compose the treatise called the Lamp of Abhidharma.
['SA_T07_vabhdicu-36', 'SA_T07_vabhdicu-37']	'tam' / iti yaḥ prativiśiṣṭaviśeṣaṇaparichinnayacchabdacodanayā parigṛhītaḥ sa tacchabdena pūrvaprakṛtāpekṣopajanitayacchabdasaṃbandhena saṃspṛśyate🔽saṃścāsau panthāśca satpathaḥ /	tam iti yaḥ prativiśiṣṭa viśeṣaṇa parichinna yad śabda codanayā parigṛhītaḥ sa tad śabdena pūrva prakṛta apekṣā upajanita yad śabda saṃbandhena saṃspṛśyate  san ca asau panthāḥ ca sat pathaḥ 	'That' - what is delimited by a particular distinguishing characteristic, which is included by the prompting of the word 'that', is touched by the word 'that', which is related by the production of the word 'that' dependent on the previously stated.🔽And it is a path, therefore it is a true path.
['SA_T07_vabhdicu-38']	athavā satāṃ panthāḥ satpathaḥ /	athavā satām panthāḥ sat pathaḥ 	Or alternatively, the path of the virtuous is the true path.
['SA_T07_vabhdicu-39']	taṃ satpathaṃ jānīta iti satpathajñaḥ /	tam sat patham jānīte iti sat patha jñaḥ 	He is one who knows the good path, because he knows that path.
['SA_T07_vabhdicu-40']	'taṃ satpathajñaṃ praṇipatya' /	tam sat patha jñam praṇipatya 	Having bowed to him, the knower of the good path.
['SA_T07_vabhdicu-41', 'SA_T07_vabhdicu-42']	iti kāyavāṅmanaskarmabhirabhyarthyetyarthaḥ /🔽'buddham' / iti viśiṣṭaviśeṣaṇaparicchinno 'pi buddhānusāripudgalapratipattyarthaṃ sākṣātpratītapadārthakena nāmnāpadiśyate buddha iti /	iti kāya vāc manaḥ karmabhiḥ abhyarthya iti arthaḥ  buddham iti buddha anusāri pudgala pratipatti artham sākṣāt pratīta padārthakena nāmnā apadiśyate buddhaḥ iti 	The meaning is that he has petitioned him with actions of body, speech, and mind.🔽Even though he is distinguished by specific attributes, he is directly indicated by the name Buddha with its well-known meaning in order to make known the person who follows the Buddha.
