segmentnr	original	analyzed	translated
['SA_XX_davyasou-0']	śrī siddhārthaḥ kapilanagare bodhisattvaḥ saputrāṃ	śrī siddhārthaḥ kapila nagare bodhisattvaḥ sa putrām 	The illustrious Siddhārtha, the Bodhisattva in the city of Kapila,
['SA_XX_davyasou-1']	devīṃ tyaktvā sakalavibhavaṃ cakravartiśriyaṃ ca /	devīm tyaktvā sakala vibhavam cakravarti śriyam ca 	renouncing his queen with her son, and all his wealth and the glory of a universal monarch,
['SA_XX_davyasou-2']	māsy āṣāḍhe viratamanasā pūrṇimāyāṃ niśīthe	māsi āṣāḍhe virata manasā pūrṇimāyām niśīthe 	in the month of Āṣāḍha, with a restrained mind, on the full moon night at midnight,
['SA_XX_davyasou-3']	niścakrāma śramaṇapadabhṛn mokṣam anveṣṭukāmaḥ // //	niścakrāma śramaṇa pada bhṛt mokṣam anveṣṭu kāmaḥ 	went forth, bearing the title of an ascetic, desiring to seek liberation.
['SA_XX_davyasou-4']	atha prabhāte śayanāt samutthitā	atha prabhāte śayanāt samutthitā 	Then, in the morning, having risen from bed,
['SA_XX_davyasou-5']	sutena sārdhaṃ mahiṣī yaśodharā /	sutena sārdham mahiṣī yaśodharā 	the queen Yaśodharā, together with her son,
['SA_XX_davyasou-6']	didṛkṣayā svāmivarasya satvaraṃ	didṛkṣayā svāmi varasya sa tvaram 	in a hurry, out of desire to see her excellent husband,
['SA_XX_davyasou-7']	gatāvidūre śayanīyamandiram // //	gata avidūre śayanīya mandiram 	went to the nearby sleeping quarters.
['SA_XX_davyasou-8']	yathā pure vañcayituṃ sa me patī	yathā pure vañcayitum sa me patī 	As before, in order to deceive me, my husband
['SA_XX_davyasou-9']	rahogataḥ kutra cid eva gūḍhavān /	rahaḥ gataḥ kutra cit eva gūḍhavān 	had secretly gone somewhere,
['SA_XX_davyasou-10']	vicintya saudhe 'ntarabāhiraṃ bhṛśaṃ	vicintya saudhe ntara bāhiram bhṛśam 	thinking like that, she thoroughly examined the inside and outside of the palace,
['SA_XX_davyasou-11']	parīkṣyamāṇāpi dadarśa naiva tam // //	parīkṣyamāṇā api dadarśa nā eva tam 	but did not see him at all.
['SA_XX_davyasou-12', 'SA_XX_davyasou-13']	dadhāva tasmāt sacivasya mandiraṃ🔽gavākṣam udghāṭya drutaṃ drutaṃ śucā /	dadhāva tasmāt sacivasya mandiram  gavākṣam udghāṭya drutam drutam śucā 	She ran from there to the minister's house,🔽quickly opening the window out of grief,
['SA_XX_davyasou-14', 'SA_XX_davyasou-15']	kapāṭam āhatya dṛḍhaṃ muhur muhur🔽vyarīravac channa bhavan bhavann iti // //	kapāṭam āhatya dṛḍham muhur muhur  vyarīravat chat na bhavan bhavan iti 	repeatedly and firmly striking the door,🔽crying out, Where are you, hidden or manifest?
['SA_XX_davyasou-16']	apekṣya kiṃ cit kvaṇam antarād gṛhe	apekṣya kim cit kvaṇam antarāt gṛhe 	Expecting to hear some sound from inside the house,
['SA_XX_davyasou-17']	vyatiṣṭhatālpaṃ pratihārasannidhau /	vyatiṣṭhata alpam pratihāra sannidhau 	she stood for a while near the doorkeeper,
['SA_XX_davyasou-18']	vicārabhaṅgāc chvasatī ca pāṇinā	vicāra bhaṅgāt śvasatī ca pāṇinā 	She sighed due to the breaking of her thoughts,
['SA_XX_davyasou-19']	pratāḍayām āsa kapolayugmakam // //	pratāḍayām āsa kapola yugmakam 	And slapped her two cheeks with her hand.
['SA_XX_davyasou-20']	tato gatā sā nṛpamandurālayaṃ	tatas gatā sā nṛpa mandura ālayam 	Then she went to the royal stable,
