segmentnr	original	analyzed	translated
['SA_K01_vinv171u-0']	SBV I A 	se i a 	Sbv_1
['SA_K01_vinv171u-1']	piṇḍoddānam	piṇḍa uddānam 	The summary verse:
['SA_K01_vinv171u-2']	saṃmato devapālaś ca niryūho jīrṇo bhadrakaḥ /	saṃmataḥ devapālaḥ ca niryūhaḥ jīrṇaḥ bhadrakaḥ 	Sammata, Devapāla, Nirūha, Jīrṇa, Bhadraka,
['SA_K01_vinv171u-3']	parṣat kauṇḍinya ṛddhiś ca kauśiko bhukpuha / / / /	parṣad kauṇḍinyaḥ ṛddhiḥ ca kauśikaḥ bhuk puha 	Assembly, Kauṇḍinya, ṛddhi, Kauśika, Bhuka, Puha,
['SA_K01_vinv171u-4']	sāvīciś ca kataro bhavati paścimaḥ //	sā avīciḥ ca kataraḥ bhavati paścimaḥ 	and Sāvichi - which one is the last?
['SA_K01_vinv171u-5']	uddānam	uddānam 	The summary verse:
['SA_K01_vinv171u-6']	mahāsaṃmataḥ siṃhahanuḥ suprabuddhas tathaivaca / SBV I 	mahā saṃmataḥ siṃhahanuḥ suprabuddhaḥ tathā eva ca 	Mahāsammata, Siṃhahanu, Suprabuddha, and likewise,
['SA_K01_vinv171u-7']	tuṣitās ca dohado jātiḥ chando 'sito 'py atha pātrī //	tuṣitāḥ ca dohadaḥ jātiḥ chandaḥ sitaḥ pi atha pātrī 	Tuṣitas, Dohas, Birth, Chanda, Asita, and then the bowl,
['SA_K01_vinv171u-8']	kṛmivarmātha baddhālī sahadevas tathaiva ca /	kṛmivarmā atha baddhālī sahadevaḥ tathā eva ca 	Kṛmivarman, then Baddhalī, and likewise Sahadeva,
['SA_K01_vinv171u-9']	chadanaṃ vaiśālakānirdeśanaṃ prasādanam atha //	chadanam vaiśālakā nirdeśanam prasādanam atha 	Covering, the instruction of Vaiśālī, and then the pleasing,
['SA_K01_vinv171u-10']	yaśodharā haṃsaś cāpy atha kalyāṇī gopikā /	yaśodharā haṃsaḥ ca api atha kalyāṇī gopikā 	Yaśodharā, and the swan, and then the auspicious cowherdess,
['SA_K01_vinv171u-11']	nirdeśanaṃ jambū ca mṛgajā saptamaḥ kulo bhārgavaḥ /	nirdeśanam jambū ca mṛgajā saptamaḥ kulaḥ bhārgavaḥ 	The instruction, the rose-apple tree, and the deer-born one, the seventh clan is Bhārgava,
['SA_K01_vinv171u-12']	rājagṛhaṃ tapasaś ca ārāḍo duṣkaraṃ nandā / SBV I 	rājagṛham tapasaḥ ca ārāḍaḥ duṣkaram nandā 	Rājagṛha, and austerity, and Ārāḍa, the difficult, Nanda,
['SA_K01_vinv171u-13']	kālakaḥ svastikas tathā mārasya nāśanaṃ kṛtvā /	kālakaḥ svastikaḥ tathā mārasya nāśanam kṛtvā 	Kālaka, and Svastika, having destroyed Māra,
