segmentnr	original	analyzed	translated
['SA_MB_vatulanathasutraHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_vatulanathasutraHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be distributed or sold in any form, including by electronic means, without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalog Number:
['SA_MB_vatulanathasutraHK-2']	Uniform title / vātūlanāthasūtra	uniform title vātūlanāthasūtra 	Uniform Title: Vātūlanāthasūtra
['SA_MB_vatulanathasutraHK-3']	Main title / vatūlanāthasūtra with vṛtti by anantaśaktipāda	main title vatūlanāthasūtra with vṛtti by anantaśaktipāda 	Main Title: Vātūlanāthasūtra with Vṛtti by Anantaśaktipāda
['SA_MB_vatulanathasutraHK-4']	Secondary title / vatūlanāthasūtravṛtti	secondara title vatūlanāthasūtravṛtti 	Secondary Title: Vātūlanāthasūtravṛtti
['SA_MB_vatulanathasutraHK-5']	Author /vatūlanātha	authoḥ vatūlanātha 	Author: Vātūlanātha
['SA_MB_vatulanathasutraHK-6']	Commentator /anantaśaktipāda	ananta śaktipāda 	Anantaśakti-pāda
['SA_MB_vatulanathasutraHK-7']	Editor /śāstrī m k	e t itoḥ śāstrī m k 	Editor: Śāstrī M K
['SA_MB_vatulanathasutraHK-8']	Description / Transcribed from volume of the Kashmir Series of Texts and Studies /	description transcribed from volume of the kashmir series of texts and studies 	Description: Transcribed from volume of the Kashmir Series of Texts and Studies.
['SA_MB_vatulanathasutraHK-9']	Notes / Date entered by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski /	notes date entered by the staff muktabodha under the supervision of mark s g dyczkowski 	Notes: Entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['SA_MB_vatulanathasutraHK-10']	Revision / August /	revision august 	Revision: August 2008
['SA_MB_vatulanathasutraHK-11']	Publisher / Research Dept / Jammu and Kashmir State	publisher research dept jammu and kashmir state 	Publisher: Research Department, Jammu and Kashmir State
['SA_MB_vatulanathasutraHK-12']	Publication year /	publication year 	Publication year: 1937
['SA_MB_vatulanathasutraHK-13']	Publication city / Bombay	publication citi bombay 	Publication city: Bombay
['SA_MB_vatulanathasutraHK-14']	Publication country / India	publication country india 	Publication country: India
['SA_MB_vatulanathasutraHK-15']	oṃ namaḥ saṃvidvapuṣe paramaśivāya /	om namaḥ saṃvid vapuṣe paramaśivāya 	Om, salutations to the Supreme Shiva, whose body is consciousness.
['SA_MB_vatulanathasutraHK-16', 'SA_MB_vatulanathasutraHK-17']	atha🔽śrīvātūlanāthasūtrāṇi /	atha  śrī vātūlanātha sūtrāṇi 	Now,🔽The aphorisms of Shri Vāṭūlanātha.
