segmentnr	original	analyzed	translated
['SA_T17_kukalpmu-0']	Manuscript / KalpM /	manuscript kalpm 	Manuscript. Kalpam.
['SA_T17_kukalpmu-1']	SHT ed / KalpM pp / / the fragments IDP SHT /	the fragments idp 	SHT ed. Kalpam pp. The fragments in the IDP SHT.
['SA_T17_kukalpmu-2']	are not yet edited	are not yet edited 	are not yet edited
['SA_T17_kukalpmu-3']	KalpM / IDP SHT /	kalpm idp sht 	Kalpam IDP SHT.
['SA_T17_kukalpmu-4']	yaṃti sarvasatvahitaiṣiṇaḥ atha sa ///	R       yanti sarva sattva hita eṣiṇaḥ atha saḥ 	go, wishing the welfare of all beings. Then he...🔽and I...
['SA_T17_kukalpmu-5']	ham api / / / / rvaṃ hi śāpānugraha / / ///	  api   hi   	since the curse and grace...
['SA_T17_kukalpmu-6']	dhyātvā tam upāsakaṃ sabahumānavi ///	            	having meditated on him, the lay disciple, with great respect...
['SA_T17_kukalpmu-7']	nā gāndhāraka ity avitathārthānīmāny akṣarāṇi ///	nā gāndhārakaḥ iti avitatha arthāni imāni akṣarāṇi 	the letters Gāndhāraka are not false...
['SA_T17_kukalpmu-8']	KalpM / IDP SHT /	kalpm idp sht 	Kalpam IDP SHT.
['SA_T17_kukalpmu-9']	sadbhiḥ proktā gāndhārakāḥ ///	R sadbhiḥ proktāḥ gāndhārakāḥ 	the Gāndhārakas spoken by the virtuous...
['SA_T17_kukalpmu-10']	hṛdayāny āviṣṭ / ///	hṛdayāni āviṣṭ 	penetrating the hearts...
['SA_T17_kukalpmu-11']	kiṃ tasyai ///	ro tasyai 	what is that for him...
['SA_T17_kukalpmu-12']	m śamena śi ///	di-di-di-       	by peace, by the...
['SA_T17_kukalpmu-13']	ti divi kṣitau vā sa ///	divi kṣitau vā 	in heaven or on earth, he...
['SA_T17_kukalpmu-14']	ṣau taṃ śaraṇaṃ ///	ṣau tam śaraṇam 	the refuge...
['SA_T17_kukalpmu-15']	KalpM / IDP SHT /	kalpm idp sht 	Kalpam IDP SHT.
['SA_T17_kukalpmu-16']	pratītyasamutpādapustakopalabdham e ///	       	found in the book on dependent origination...
['SA_T17_kukalpmu-17', 'SA_T17_kukalpmu-18']	d evam asya kevalasya maha / / ///🔽i /o / / / / / / ///	ro evam asya kevalasya  R 	thus this mere...🔽i.o.
['SA_T17_kukalpmu-19']	t / /r / / / ///	di-2 ro-0 	t. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
['SA_T17_kukalpmu-20']	pūrvaṃ tu tīrthyamatavipralabdham ā //	pūrvam tu tīrthya mata vipralabdham 	but previously deceived by the views of the tīrthikas...
['SA_T17_kukalpmu-21']	ā /īmā /ā / / /o / / / / ///	R 	Come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come, come,
['SA_T17_kukalpmu-22']	KalpM / IDP SHT /	kalpm idp sht 	Kalpam IDP SHT.
['SA_T17_kukalpmu-23']	ch / t / ///	ro-0 fl-2	Ch. T.🔽🔽
['SA_T17_kukalpmu-24']	ād ghaṭeṣv i / / ///	ā t ghaṭeṣu i 	beginning with pots...
['SA_T17_kukalpmu-25']	kauśiko 'bravīt ///	kauśikaḥ bravīt 	Kauśika said...
['SA_T17_kukalpmu-26']	kathāmu / / ///	ro 	story...
['SA_T17_kukalpmu-27', 'SA_T17_kukalpmu-28']	kauśiko 'bravīt /āṃ ///🔽KalpM / IDP SHT /	kauśikaḥ bravīt āṃ 🔽kalpm idp sht 	Kauśika said. Ām...
['SA_T17_kukalpmu-29']	prakṛtir ity api yad vadaṃti sāṃkhya ha / /	prakṛtiḥ iti api yat vadanti sāṃkhyaiḥ      	And what they call primordial matter (prakriti),
['SA_T17_kukalpmu-30']	ḥ prāhus tat kim idānīṃ sāṃkhyajñānād api vi / / / / / / / /ṃ	prāhuḥ tat kim idānīm sāṃkhya jñānāt api 	Do they say that is known even through the knowledge of the Sankhyas?
['SA_T17_kukalpmu-31']	sa eva mama prasādahetuḥ kutaḥ / /	saḥ eva mama prasāda hetuḥ kutas 	How can he be the cause of my grace?
['SA_T17_kukalpmu-32']	ahaṃkāram ani	ahaṃkāram ani 	I do not bow down to that which is the cause of the body.
['SA_T17_kukalpmu-33']	mān utsahetāhaṃkāra /i r /i / /	mān utsaheta ahaṃkāraḥ 	I am able to abandon this conceit.
['SA_T17_kukalpmu-34']	KalpM / IDP SHT /	kalpm idp sht 	Kalpasiddhi-Tika
['SA_T17_kukalpmu-35']	naiṣa doṣo yat kadāci / / / / ///	na eṣa doṣaḥ yat 	This is not a fault that it might sometimes...
['SA_T17_kukalpmu-36']	syāt nirhetuke ca janmani śubhā ///	syāt nirhetuke ca janmani śubhā 	And in the causeless birth, the auspicious...
['SA_T17_kukalpmu-37']	iva /id /ā / / brāhmaṇaḥ pratī ///	iva id ā      brāhmaṇaḥ 	Like a Brahmin, I am...
['SA_T17_kukalpmu-38']	śu / / / / / / vijñānabījam ādau gabh / ///	vijñāna bījam ādau gabh 	The seed of consciousness is first placed in the womb...
['SA_T17_kukalpmu-39']	karmabhiḥ kṣiptaṃ vijñānabījam anya 	      	The seed of consciousness, cast by actions, in another...
['SA_T17_kukalpmu-40', 'SA_T17_kukalpmu-41']	saṃbhavati a ///🔽KalpM / IDP SHT /	ro-0  kalpm idp sht 	It is possible...
['SA_T17_kukalpmu-42']	śrāmaṇerair uktaḥ kimarthaṃ vayaṃ na nīyāmaha iti / vai ///	śrāmaṇeraiḥ uktaḥ kimartham vayam na nīyāmahe iti vai 	The novices said, Why are we not taken?...
['SA_T17_kukalpmu-43']	ye bhikṣavaḥ khalu jarābhihatā bhavanti ///	    khalu     	Those monks who are indeed struck by old age...
['SA_T17_kukalpmu-44']	utthāyāsanād abruvann apaṇḍitaḥ khalu ///	utthāya āsanāt abruvan apaṇḍitaḥ khalu 	Having risen from their seats, they said, The elder is indeed unwise...
