segmentnr	original	analyzed	translated
['SA_GR14_utajp_pu-0']	Pūrvapakṣaḥ /	pūrvapakṣaḥ 	The prima facie view.
['SA_GR14_utajp_pu-1']	yathā sadasatām naiva viśeṣo 'sti nijātmani /	yathā sat asatām na eva viśeṣaḥ sti nija ātmani 	Just as there is no difference in the own nature of existent and non-existent things,
['SA_GR14_utajp_pu-2']	jadājaḍānām apy evaṃ nāsty asāv iti niścayaḥ // //	api evam na asti asau iti niścayaḥ 	it is certain that there is no such difference between the moving and unmoving either.
['SA_GR14_utajp_pu-3']	Vṛ / vijñānasantānavādināṃ mate sarveṣāṃ bhāvānāṃ kṣaṇikatvāt svalakṣaṇātmake prātisvike svarūpe viśeṣābhāvaḥ saṃtānina ekasyānusaṃdhātur anabhyupagatatvāt	vijñāna santāna vādinām mate sarveṣām bhāvānām kṣaṇika tvāt sva lakṣaṇa ātmake prātisvike svarūpe viśeṣa abhāvaḥ saṃtāninaḥ ekasya anusaṃdhātuḥ an abhyupagata tvāt 	In the view of those who advocate the continuity of consciousness, since all things are momentary, there is no difference in the individual own nature consisting of the specific form, because a single connecting agent is not accepted.
['SA_GR14_utajp_pu-4']	evaṃ cetanācetanānām api svātmani nirviśeṣatvam //	evam cetana acetanānām api svātmani nirviśeṣa tvam 	And thus, even between the conscious and the unconscious, there is no difference in their own nature.
['SA_GR14_utajp_pu-5']	prakhyopākhyā ca sattā yad yad asattā viparyayaḥ /	prakhyā upākhyā ca sattā yat yat asattā viparyayaḥ 	Manifestation and suggestion are existence, non-existence is the opposite.
['SA_GR14_utajp_pu-6']	naitat svarūpaṃ spṛśati vastuno jñātṛgāmy adaḥ // //	na etat sva rūpam spṛśati vastunaḥ jñātṛ gāmi adaḥ 	This does not touch the nature of the object, which is known by the knower.
['SA_GR14_utajp_pu-7']	Vṛ / prakāśavimarśalakṣaṇābhyāṃ prakhyopākhyābhyāṃ tadabhāvena ca bhāvānāṃ sadasattayor vyavasthāpayitum iṣṭayor api vastunaḥ svarūpasparśābhāvaḥ /	prakāśa vimarśa lakṣaṇābhyām prakhyā upākhyābhyām tad abhāvena ca bhāvānām sat asat tayoḥ vyavasthāpayitum iṣṭayoḥ api vastunaḥ sva rūpa sparśa abhāvaḥ 	In the view of those who wish to establish the existence and non-existence of things by means of manifestation and suggestion characterized by illumination and discernment, and by their absence, there is no touching of the nature of the object.
['SA_GR14_utajp_pu-8']	yatas tatprakhyādi jñātur dharmas tatas tatsvarūpavyavasthānābhāvaḥ //	yatas tad prakhyā ādi jñātuḥ dharmaḥ tatas tad svarūpa vyavasthāna abhāvaḥ 	Because manifestation etc. is a property of the knower, therefore there is no establishment of its own nature.
['SA_GR14_utajp_pu-9']	prakhyopākhyāviṣayatāpy arthasyātmā na yujyate /	prakhyā upākhyā viṣaya tā api arthasya ātmā na yujyate 	The nature of the object as the object of manifestation and suggestion is also not tenable.
