segmentnr	original	analyzed	translated
['SA_MB_dhyaanabinduupanisatHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_dhyaanabinduupanisatHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be modified or distributed in any form without the express written permission of the Muktabodha Research Institute. Entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalog Number:
['SA_MB_dhyaanabinduupanisatHK-2']	Uniform title / dhyānabindūpaniṣat	uniform title dhyānabindūpaniṣad 	Uniform Title: Dhyanabindu Upanishad
['SA_MB_dhyaanabinduupanisatHK-3']	Main title / yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin	main title yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin 	Main Title: Yoga Upanisads with the commentary of Sri Upanishad Brahmayogi
['SA_MB_dhyaanabinduupanisatHK-4']	Secondary title / dhyānabindu upaniṣat	secondary title dhyānabindu upaniṣad 	Secondary Title: Dhyanabindu Upanishad
['SA_MB_dhyaanabinduupanisatHK-5']	Commentator /brahmayogin	commentatoḥ brahmayogin 	Commentator: Brahmayogi
['SA_MB_dhyaanabinduupanisatHK-6']	Alternate name /śrī upaniṣad brahmayogin	alternate name śrī upaniṣad brahmayogin 	Alternative name: Shri Upanishad Brahmayogi
['SA_MB_dhyaanabinduupanisatHK-7']	Editor /śāstrī mahādeva	e t itoḥ śāstrī mahādeva 	Editor: Shastri Mahadeva
['SA_MB_dhyaanabinduupanisatHK-8']	Notes / Transcribed by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski /	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['SA_MB_dhyaanabinduupanisatHK-9']	Revision / June /	revision june 	Revision: June.
['SA_MB_dhyaanabinduupanisatHK-10']	Publisher / Adyar library and research centre	publisher adyar library and research centre 	Publisher: Adyar Library and Research Centre
['SA_MB_dhyaanabinduupanisatHK-11']	Publication year /	publication year 	Publication year:
['SA_MB_dhyaanabinduupanisatHK-12']	Publication city / Madras	publication citi madras 	Publication city: Madras
['SA_MB_dhyaanabinduupanisatHK-13']	Publication country / India	publication country india 	Publication country: India
['SA_MB_dhyaanabinduupanisatHK-14']	dhyānabindūpaniṣat	      	Dhyanabindopanishad
['SA_MB_dhyaanabinduupanisatHK-15']	saha nāvavatu iti śāntiḥ	saha nau avatu iti śāntiḥ 	May we two together be sustained. Thus is peace.
['SA_MB_dhyaanabinduupanisatHK-16']	brahmadhyānayogamahimā	          	The greatness of the yoga of meditation on Brahman
['SA_MB_dhyaanabinduupanisatHK-17']	yadi śailasamaṃ pāpaṃ vistīrṇaṃ bahuyojanam /	yadi śaila samam pāpam vistīrṇam bahu yojanam 	If sin is as large as a mountain, extending over many yojanas,
['SA_MB_dhyaanabinduupanisatHK-18', 'SA_MB_dhyaanabinduupanisatHK-19', 'SA_MB_dhyaanabinduupanisatHK-20']	bhidyate dhyānayogena nānyo bhedaḥ kadācana // //🔽bījākṣaraṃ paraṃ vindu nādaṃ tasyopari sthitam /🔽saśabdaścākṣare kṣīṇe niḥśabdaṃ paramaṃ padam // //	bhidyate dhyāna yogena na anyaḥ bhedaḥ kadācana  bījākṣaram param vindu nādam tasya upari sthitam  sa śabdaḥ ca akṣare kṣīṇe niḥśabdam paramam padam 	It is destroyed by the yoga of meditation, not by any other means.🔽The seed syllable is the supreme bindu, the sound located above it,🔽When the syllable with sound is exhausted, the supreme state is soundless.
['SA_MB_dhyaanabinduupanisatHK-21']	anāhataṃ tu yacchabdaṃ tasya śabdasya yatparam /	anāhatam tu yat śabdam tasya śabdasya yat param 	The unstruck sound, which is beyond that sound,
['SA_MB_dhyaanabinduupanisatHK-22']	tatparaṃ vindate yastu sa yogī chinnasaṃśayaḥ // //	tat param vindate yaḥ tu sa yogī chinna saṃśayaḥ 	The yogi who realizes that supreme state has his doubts severed.
['SA_MB_dhyaanabinduupanisatHK-23']	vivaraṇam	vivaraṇam 	Explanation
['SA_MB_dhyaanabinduupanisatHK-24']	dhyātvā yadbrahmamātraṃ te svāvaśeṣadhiyā yayuḥ /	dhyātvā yat brahma mātram te sva avaśeṣa dhiyā yayuḥ 	Having meditated on that Brahman alone, they went away with the thought of their own remaining.
['SA_MB_dhyaanabinduupanisatHK-25']	yogatattvajñānaphalaṃ tat svamātraṃ vicintaye //	yoga tattva jñāna phalam tat sva mātram vicintaye 	One should contemplate on that Brahman alone, which is the fruit of the knowledge of the truth of Yoga.
['SA_MB_dhyaanabinduupanisatHK-26']	iha khalu kṛṣṇayajurvedapravibhakteyaṃ dhyānabindūpaniṣat	iha khalu kṛṣṇayajurveda pravibhaktā iyam dhyānabindu upaniṣad 	Here indeed, this Dhyana-bindu-Upanishad is divided into the Krishna Yajur Veda,
['SA_MB_dhyaanabinduupanisatHK-27']	nirviśeṣabrahmamātraparyavasannāntaḥpraṇavārthaprakāśinī	                 	which reveals the meaning of the inner Pranava, which ends in Brahman alone without distinctions,
['SA_MB_dhyaanabinduupanisatHK-28']	tadupāyājapāhaṃsavidyātadupāyaṣaḍaṅgayogaprakāśinī ca satī	tad upāya ajapā haṃsa vidyā tad upāya ṣaḍaṅga yoga prakāśinī ca satī 	and which reveals the means to that, the Japa, the knowledge of the swan, the means to that, the Yoga of the six limbs.
['SA_MB_dhyaanabinduupanisatHK-29']	pravṛttā / tasyāḥ svalpagranthato vivaraṇamārabhyate / tasyāḥ	pravṛttā tasyāḥ su alpa granthataḥ vivaraṇam ārabhyate tasyāḥ 	It has begun. Its explanation in a small text is begun.
['SA_MB_dhyaanabinduupanisatHK-30']	upodghātādikaṃ kaṭhavallyādivat ūhyam / śrutirādau tāvat	upodghāta ādikam kaṭhavallī ādi vat ūhyam śrutiḥ ādau tāvat 	Its introduction etc. should be inferred like the Katha Valli etc. The Shruti, at the beginning,
['SA_MB_dhyaanabinduupanisatHK-31']	dhyānayogasāmānyamukhyaphalaprakaṭanapūrvakaṃ	dhyāna yoga sāmānya mukhya phala prakaṭana pūrvakam 	first reveals the general and principal fruits of Dhyana Yoga,
['SA_MB_dhyaanabinduupanisatHK-32']	nirviśeṣabrahmasvarūpaṃ prakāśayati yadīti /	nirviśeṣa brahma svarūpam prakāśayati yadi iti 	and then reveals the nature of Brahman without distinctions, with the words If etc.
['SA_MB_dhyaanabinduupanisatHK-33']	p / yasya kasyacidyogino'nantakoṭijanmasaṃcitaṃ vistīrṇaṃ	yasya kasyacid yoginaḥ ananta koṭi janma saṃcitam vistīrṇam 	If any yogi has a vast,
['SA_MB_dhyaanabinduupanisatHK-34']	bahuyojanaṃ yadi śailamasaṃ pāpaṃ durbhedaṃ vidyate tadā tadapi	bahu yojanam yadi śailamasam pāpam durbhedam vidyate tadā tat api 	many yojanas wide, if there is a mountain of sin, difficult to break, then even that
['SA_MB_dhyaanabinduupanisatHK-35']	vajraṭaṅkopabrahmadhyānayogena bhidyate tilaśaśchidyate /	vajra ṭaṅka upabrahma dhyāna yogena bhidyate tilaśas chidyate 	is broken into pieces, cut into bits, by the Yoga of meditation on the Vajra-Tangka-Brahman.
['SA_MB_dhyaanabinduupanisatHK-36']	itthaṃbhūtadhyānayogaṃ vinā kadācana nānyo bhedo	itthaṃbhūta dhyāna yogam vinā kadācana na anyaḥ 	The meaning is that without such a meditation yoga, there is never any other distinction
