segmentnr	original	analyzed	translated
['SA_GS41_yogay1_u-0', 'SA_GS41_yogay1_u-1']	chap / daivapuruṣakāra🔽chap / tithiguṇa	chap daivapuruṣakāra  chap tithiguṇa 	Chapter on Divine and Human Effort🔽Chapter on the Qualities of Lunar Days
['SA_GS41_yogay1_u-2', 'SA_GS41_yogay1_u-3']	chap / titiguṇa🔽chap / nakṣatrabala	chap ti ti guṇa  chap nakṣatra bala 	Chapter on the Qualities of Lunar Days🔽Chapter on the Strength of Lunar Mansions
['SA_GS41_yogay1_u-4']	chap / vāraphala	chap vāraphala 	Chapter on the Results of the Days of the Week
['SA_GS41_yogay1_u-5']	chap / muhūrta	chap muhūrta 	Chapter on Muhurta
['SA_GS41_yogay1_u-6', 'SA_GS41_yogay1_u-7', 'SA_GS41_yogay1_u-8']	chap / candrabala🔽chap / lagnabala🔽chap / lagnabheda	chap candra bala  chap lagna bala  chap lagna bheda 	Chapter on the Strength of the Moon🔽Chapter on the Strength of the Ascendant🔽Chapter on the Different Ascendants
['SA_GS41_yogay1_u-9', 'SA_GS41_yogay1_u-10', 'SA_GS41_yogay1_u-11']	chap / grahasthānabala🔽chap / utsargāpavāda🔽chap / miśraka	graha sthāna bala  utsarga apavāda  miśraka 	Chapter on the Strength of the Planets' Positions🔽Chapter on General Rules and Exceptions🔽Chapter on Miscellaneous Topics
['SA_GS41_yogay1_u-12']	chap / dehaspandana	deha spandana 	Chapter on Bodily Movements
['SA_GS41_yogay1_u-13']	chap / cittaśuddhir	     	Chapter on Mental Purification
['SA_GS41_yogay1_u-14']	chap / guhyakānuṣṭhāna	     	Chapter on the Practice of Guhyakas
['SA_GS41_yogay1_u-15', 'SA_GS41_yogay1_u-16', 'SA_GS41_yogay1_u-17']	chap / svapna🔽chap / vijayasnāna🔽chap / grahayajña	svapna  vijayasnāna  grahayajña 	Chapter on Dreams🔽Chapter on Victorious Bathing🔽Chapter on Planetary Sacrifice
['SA_GS41_yogay1_u-18']	chap / agnilakṣaṇa	agni lakṣaṇa 	Chapter on the Characteristics of Fire
['SA_GS41_yogay1_u-19', 'SA_GS41_yogay1_u-20']	chap / prasthānika🔽chap / gajalakṣaṇeṅgita	prasthānika  gaja lakṣaṇa iṅgita 	Chapter on Departing🔽Chapter on the Characteristics and Gestures of Elephants
['SA_GS41_yogay1_u-21']	chap / vājilakṣaṇeṅgita	vāji lakṣaṇa iṅgita 	Chapter on the Characteristics and Gestures of Horses
['SA_GS41_yogay1_u-22', 'SA_GS41_yogay1_u-23', 'SA_GS41_yogay1_u-24']	chap / śakunaśubhāśubha🔽chap / śivāruta🔽chap / vāyaseṅgita	śakuna śubha aśubha  śivāruta  vāyasa iṅgita 	Chapter on Auspicious and Inauspicious Omens🔽Chapter on the Howls of Jackals🔽Chapter on the Gestures of Crows
['SA_GS41_yogay1_u-25', 'SA_GS41_yogay1_u-26']	chap / śveṅgita🔽chap / maṅgalāmaṅgala	śveṅgita  maṅgala amaṅgala 	Chapter on the Gestures of Dogs🔽Chapter on Auspicious and Inauspicious Signs
['SA_GS41_yogay1_u-27', 'SA_GS41_yogay1_u-28']	chap / dhvajātapatrādiśakuna🔽chap / niveśa	dhva jāta pattra ādi śakuna  niveśa 	Chapter on Auspicious Signs of Banners, Parasols, and so on🔽Chapter on Establishing a Residence
['SA_GS41_yogay1_u-29']	chap / abhiyojya	abhiyojya 	Chapter on the One to be Attacked
['SA_GS41_yogay1_u-30']	chap / senāvātavṛṣṭyulkābhūgarjitasandhyā	senā vāta vṛṣṭi ulkā bhū garjita sandhyā 	Chapter on Army Winds, Rain, Meteors, Earth Tremors, Thunder, and Twilight
['SA_GS41_yogay1_u-31']	chap / utpāta	utpāta 	Chapter on Natural Disasters
['SA_GS41_yogay1_u-32']	chap / puradurgālabdho	pura durga ālabdhaḥ 	Chapter on the Gain of a City or Fortress
['SA_GS41_yogay1_u-33', 'SA_GS41_yogay1_u-34', 'SA_GS41_yogay1_u-35', 'SA_GS41_yogay1_u-36']	chap / jayottara / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /🔽total verses🔽chap / daivapuruṣakāra🔽yasminn udayati vikasati kamalam ivāstaṃ prayāti saṃkucati/	jaya uttara  total verses  chap daivapuruṣakāra  udayati vikasati kamalam iva astam prayāti saṃkucati 	Chhap. Jayottama. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
['SA_GS41_yogay1_u-37', 'SA_GS41_yogay1_u-38', 'SA_GS41_yogay1_u-39', 'SA_GS41_yogay1_u-40', 'SA_GS41_yogay1_u-41', 'SA_GS41_yogay1_u-42', 'SA_GS41_yogay1_u-43', 'SA_GS41_yogay1_u-44']	sacarācaraṃ tribhuvanaṃ sa jayati kiraṇālayaḥ savitā//🔽yakṣeśamedhena vijitya dhātrīm ity evam abhyudyamino nṛpasya/🔽vinighnato vighnakarān na pāpaṃ kriyāt krameṇaiva paśūn makheṣu//🔽utsāhamantraprabhuśaktiyukto dhīmān vinītendriyabhṛtyavargaḥ/🔽prajānurakto dhṛtimān sahiṣṇur vṛddhopasevī vijigīṣur iṣṭaḥ//🔽sāmvatsaras tasya vinītaveṣo dhīmān svatantrāṅgapaṭuḥ kulīnaḥ/🔽dakṣaḥ pragalbho 'vikalo vinītas tādṛg vidhastasya purohito 'pi//🔽tasya daivanarakārasametāṃ varṇayanti kavayaḥ phalasiddhim/	tribhuvanam sa jayati kiraṇa ālayaḥ savitā 🔽vijitya dhātrīm iti evam abhyudyaminaḥ nṛpasya 🔽vighna karān na pāpam kriyāt krameṇa eva paśūn makheṣu 🔽dhīmān vinīta indriya bhṛtya vargaḥ 🔽dhṛtimān sahiṣṇuḥ vṛddha upasevī vijigīṣuḥ iṣṭaḥ 🔽tasya vinīta veṣaḥ dhīmān svatantra aṅga paṭuḥ kulīnaḥ 🔽pragalbhaḥ vikalaḥ vinītaḥ tādṛś vidhastasya pi 🔽daiva naraka ārasam etām varṇayanti kavayaḥ phala siddhim 	Chhap. Jayottara. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
['SA_GS41_yogay1_u-45']	tatra kecid avadhūya nṛkāraṃ daivam eva phaladāyakam āhuḥ//	kecid avadhūya nṛkāram daivam eva phala dāyakam āhuḥ 	Some, abandoning human effort, say that fate alone bestows results.
['SA_GS41_yogay1_u-46']	labdhavyāny eva labhyate gantavyāny eva gacchati/	eva labhyate gantavyāni eva gacchati 	What is to be obtained is obtained, what is to be gone is gone,
['SA_GS41_yogay1_u-47']	prāptavyāny eva prāproti duḥkhāni ca sukhāni ca//	eva prāproti duḥkhāni ca sukhāni ca 	what is to be attained is attained, both sorrows and joys.
['SA_GS41_yogay1_u-48']	utthānāc ced bhavet siddhir na kaścit prāpnuyāt phalam/	ced bhavet siddhiḥ na kaścid prāpnuyāt phalam 	If success were due to exertion, no one would attain results.
['SA_GS41_yogay1_u-49']	ahorātraṃ viceṣṭanto dṛśyante vṛttikarśitāḥ//	viceṣṭantaḥ dṛśyante vṛtti karśitāḥ 	Though seen toiling day and night, they are seen to be emaciated in livelihood.
['SA_GS41_yogay1_u-50']	vihaṅga iva vadho hisyāt	iva vadhaḥ hi syāt 	Like a bird, one would be killed
['SA_GS41_yogay1_u-51']	nipatyāryamanīśvaraḥ/	nipatya aryam anīśvaraḥ 	by falling into the hands of the lord of death.
['SA_GS41_yogay1_u-52']	vidhānavihito 'deśyo nānyeṣāṃ nātmanaḥ prabhuḥ//	deśyaḥ na anyeṣām na ātmanaḥ prabhuḥ 	Ordained by fate, one cannot be helped by others or oneself.
['SA_GS41_yogay1_u-53']	tasmād daivaṃ pradhānaṃ hi na kuryāt karma mānuṣam/	daivam pradhānam hi na kuryāt karma mānuṣam 	Therefore, fate is primary, one should not perform human action.
['SA_GS41_yogay1_u-54']	niśceṣṭam api loke 'smin bhajate bhuktir uttamā//	api loke smin bhajate bhuktiḥ uttamā 	Even without exertion, in this world, one enjoys the highest pleasures.
['SA_GS41_yogay1_u-55']	āghātadurjayanayaṃ paribhūya daivam ātmābhimānacapalāḥ pracaranti ye 'rīn/	paribhūya daivam ātma abhimāna capalāḥ pracaranti ye rīn 	Those enemies who, disregarding fate, difficult to conquer by force, move about, proud of their own strength,
['SA_GS41_yogay1_u-56']	teṣāṃ cirād api kṛtāntamahāpaśūnāṃ hastagrahaṃ na samupaiti jitāpi lakṣmī//	cirāt api kṛtānta mahā paśūnām hasta graham na samupaiti jitā api lakṣmī 	even for them, whose great animals are the messengers of Yama, though conquered, Lakshmi does not come within the grasp of their hands for a long time.
['SA_GS41_yogay1_u-57']	tathā pare nāpeksyaiva daivaṃ dairyāvalambinaḥ/	pare na apeksya eva daivam dairya avalambinaḥ 	Similarly, others, relying on their own courage, disregarding fate,
['SA_GS41_yogay1_u-58']	pratyekṣinaḥ kriyāsiddhau kevalaṃ jagur udyamam//	kriyā siddhau kevalam jaguḥ udyamam 	They only speak of exertion in the accomplishment of action by those who have direct perception.
['SA_GS41_yogay1_u-59']	utthānahīno rājā hi buddhimān api sarvadā/	rājā hi buddhimān api sarvadā 	A king who lacks exertion, even if he is wise in every way,
['SA_GS41_yogay1_u-60']	pradharṣanīyaḥ śatrūṇāṃ bhujaṅga iva nirviṣaḥ//	śatrūṇām bhujaṅgaḥ iva nirviṣaḥ 	is to be oppressed by enemies, like a snake without venom.
['SA_GS41_yogay1_u-61']	utthānadhīraḥ puruṣo vāgdhīrān adhitiṣṭhati/	puruṣaḥ vāc dhīrān adhitiṣṭhati 	A man who is resolute in exertion surpasses one who is eloquent.
['SA_GS41_yogay1_u-62']	utthānadhīraṃ vāgdhīrā ramayanta upāsyante//	vāc dhīrāḥ ramayantaḥ upāsyante 	The resolute in exertion are enjoyed and attended to by the eloquent.
['SA_GS41_yogay1_u-63']	vidhānagaṇanājaḍaḥ puruṣakārasuptādaro	puruṣakāra supta ādaraḥ 	One who is dull in counting the rules, whose respect for human effort is asleep,
['SA_GS41_yogay1_u-64']	manorathapariśramair na paricumbati śrīmukham/	na paricumbati śrī mukham 	does not kiss the face of prosperity with the exertions of wishful thinking.
['SA_GS41_yogay1_u-65']	parākramaviniścitaikasunayo hi sadyaḥ śrutaṃ	hi sadyas śrutam 	For one whose sole good policy is determined by valor, the nectar
['SA_GS41_yogay1_u-66']	harir madasuvāsitaṃ pibati kuṃjarāśruṃ madhu//	mada su vāsitam pibati kuṃjara aśrum madhu 	of the elephant's tears, perfumed by intoxication, is drunk immediately.
['SA_GS41_yogay1_u-67']	kṛṣivṛṣṭisamānugā dṛśyante phalasiddhayaḥ/	dṛśyante phala siddhayaḥ 	The accomplishments of results are seen to follow from a combination of human effort and divine intervention, like rain and plowing.
['SA_GS41_yogay1_u-68']	asminn arthe śṛṇu ślokān dvipāyanamukhodgatān//	arthe śṛṇu ślokān dvipāyana mukha udgatān 	In this matter, listen to the verses that came from the mouth of Dvaipayana:
['SA_GS41_yogay1_u-69']	na vinā mānuṣaṃ daivaṃ daivaṃ vā mānuṣaṃ vinā/	vinā mānuṣam daivam daivam vā mānuṣam vinā 	Without human effort, divine intervention is not effective, and without divine intervention, human effort is not effective.
['SA_GS41_yogay1_u-70']	naikaṃ nirvartayaty artham ekāraṇirivānalam//	nirvartayati artham eka araṇiḥ iva analam 	One alone does not accomplish a purpose, like a single piece of firewood does not produce fire.
['SA_GS41_yogay1_u-71']	siddhyante sarva ārambhāḥ saṃyogāt karmaṇo 'rddhyoḥ/	sarve ārambhāḥ saṃyogāt karmaṇaḥ ṛddhyoḥ 	All undertakings succeed through the combination of human effort and divine intervention,
['SA_GS41_yogay1_u-72']	daivāt purusakārāc ca na tv ekasmāt kathājcana//	puru sakārāt ca na tu ekasmāt kathāt cana 	not from either one alone.
['SA_GS41_yogay1_u-73']	anuśāsti naraṃ daivam ihāsyety anuśāsakaḥ/	naram daivam iha asya iti anuśāsakaḥ 	Destiny instructs a man here, therefore it is the instructor.
['SA_GS41_yogay1_u-74']	iha nāsya bhaviṣyāmi kutaḥ phalamanīhitam//	na asya bhaviṣyāmi kutas phalam anīhitam 	Here I will not exist, so how can there be an undesirable result?
['SA_GS41_yogay1_u-75']	yatnena sampadya manuṣyakāraṃ yatnāvakāśe puruṣo niruddhaḥ/	sampadya manuṣyakāram yatna avakāśe puruṣaḥ niruddhaḥ 	 With effort, human action is accomplished. A man is restrained in an occasion of effort.
['SA_GS41_yogay1_u-76']	pratīkṣate daivamataṃ dvitīyas tam āpado nātmakṛtāḥ spṛśanti//	daiva matam dvitīyaḥ tam āpadaḥ na ātma kṛtāḥ spṛśanti 	The second one waits for destiny's opinion. Calamities do not touch him, which are self-made.
['SA_GS41_yogay1_u-77']	sattvārjitaṃ karmaphalaṃ sukhena vipakṣyate rājasamudyamena/	karma phalam sukhena vipakṣyate rāja samudyamena 	The fruit of action earned by one's own self is enjoyed easily by the king's effort.
['SA_GS41_yogay1_u-78']	kṛcchreṇa śeṣaṃ mahatā yato 'to bhājyāni mṛgyāṇi nṛbhir nṛkāraiḥ//	śeṣam mahatā bhājyāni mṛgyāṇi nṛbhiḥ 	The rest is with great difficulty. Therefore, human actions should be performed by men, not by destiny.
['SA_GS41_yogay1_u-79']	chap / tithiguṇa	chap tithi guṇa 	The qualities of the lunar days
['SA_GS41_yogay1_u-80']	yātrākālam ataḥ paraṃ munimatāny ālokya saṃkhyāpayā	atas param muni matāni ālokya saṃkhyāpayā 	From here on, having looked at the opinions of the sages, I shall count the times for journeys.
['SA_GS41_yogay1_u-81']	myabhyuddhuṣya pṛthūktam akṣaragurau sampannnam īśaṃ bhuvaḥ/	pṛthu uktam akṣara gurau sampannam īśam bhuvaḥ 	Having studied extensively, I have composed this Ratnāvalī, which is like a heavy burden of syllables, for the Lord of the Earth.
['SA_GS41_yogay1_u-82']	jñāte janmani tasya yānasamayaṃ vāṃchanti horāvidas	janmani tasya yāna samayam vāṃchanti horā vidaḥ 	The astrologers desire the time for journeys when the birth is known,
