segmentnr	original	analyzed	translated
['SA_K12_grahmdhu-0']	Grahamātṛkānāmadhāraṇī	graha mātṛkā nāmadhāraṇī 	Dhāraṇī named the Graha Mothers
['SA_K12_grahmdhu-1']	Gmdh 	gmdh 	Gmdh
['SA_K12_grahmdhu-2']	āryagrahamātṛkā nāma dhāraṇī	ārya grahamātṛkā nāma dhāraṇī 	The Noble Dhāraṇī Named the Graha Mothers
['SA_K12_grahmdhu-3']	oṃ namo bhagavatyai āryagrahamātṛkāyai /	om namaḥ bhagavatyai ārya graha mātṛkāyai 	Oṃ, homage to the Blessed Noble Graha Mothers.
['SA_K12_grahmdhu-4']	evaṃ mayā śrutam ekasmin samaye bhagavān aḍakavatyāṃ mahānagaryām anekadevanāgayakṣarākṣasagandharvāsuragaruḍakinnaramahoragāpasmārādityasomāṅgārabudhabṛhaspatiśukraśaniścararāhuketvādibhiś	evam mayā śrutam ekasmin samaye bhagavān aḍakavatyām mahā nagaryām aneka deva nāga yakṣa rākṣasa gandharva asura garuḍa kinnara mahoraga apasmāra āditya soma aṅgāra budha bṛhaspati śukra śaniścara rāhu ketu ādibhiḥ 	Thus have I heard. At one time the Blessed One was dwelling in the great city of Aḍakavatī, being praised by many gods, nāgas, yakṣas, rākṣasas, gandharvas, asuras, garuḍas, kinnaras, mahoragas, apasmāras, Āditya, Soma, Aṅgāra, Budha, Bṛhaspati, Śukra, Śani, Candra, Rāhu, Ketu, and others,🔽and by the twenty-eight lunar mansions and so forth.
['SA_K12_grahmdhu-5', 'SA_K12_grahmdhu-6']	cāṣṭāviṃśatinakṣatrādibhiḥ stūyamāno mahāvajrasamayālaṅkāravyūhādhiṣṭhānādhiṣṭhite🔽siṃhāsane viharati sma /	ca aṣṭāviṃśati nakṣatra ādibhiḥ stūyamānaḥ mahā vajra samaya alaṅkāra vyūha adhiṣṭhāna dhiṣṭhite  siṃhāsane viharati sma 	He was dwelling on a lion throne consecrated by the great vajra samaya ornaments and arrays.
['SA_K12_grahmdhu-7', 'SA_K12_grahmdhu-8']	anekair bodhisattvasahasraiḥ sārdham /🔽tadyathā vajrapāṇinā ca nāma bodhisattvena mahāsattvena /	anekaiḥ bodhisattva sahasraiḥ sārdham  tat yathā vajrapāṇinā ca nāma bodhisattvena mahāsattvena 	He was together with many thousands of bodhisattvas.🔽Namely, with the bodhisattva mahāsattva named Vajrapāṇi.
['SA_K12_grahmdhu-9', 'SA_K12_grahmdhu-10', 'SA_K12_grahmdhu-11']	vajracaṇḍena ca nāma bodhisattvena mahāsattvena /🔽vajrasenena ca nāma bodhisattvena mahāsattvena /🔽vajravināyakena ca nāma bodhisattvena mahāsattvena /	vajracaṇḍena ca nāma bodhisattvena mahāsattvena  vajrasenena ca nāma bodhisattvena mahāsattvena  vajravināyakena ca nāma bodhisattvena mahāsattvena 	With the bodhisattva mahāsattva named Vajra-caṇḍa.🔽With the bodhisattva mahāsattva named Vajra-senā.🔽With the bodhisattva mahāsattva named Vajra-vināyaka.
['SA_K12_grahmdhu-12']	vajracāpahastena ca nāma bodhisattvena mahāsattvena /	vajracāpahastena ca nāma bodhisattvena mahāsattvena 	With the bodhisattva mahāsattva named Vajra-cāpahasta.
['SA_K12_grahmdhu-13']	vajravikurvitena ca nāma bodhisattvena mahāsattvena /	vajravikurvitena ca nāma bodhisattvena mahāsattvena 	The bodhisattva mahāsattva named Vajravikurvita,
['SA_K12_grahmdhu-14', 'SA_K12_grahmdhu-15', 'SA_K12_grahmdhu-16']	vajrādhipatinā ca nāma bodhisattvena mahāsattvena /🔽vajrālaṅkāreṇa ca nāma bodhisattvena mahāsattvena /🔽vajravikrameṇa ca nāma bodhisattvena mahāsattvena /	vajrādhipatinā ca nāma bodhisattvena mahāsattvena  vajrālaṅkāreṇa ca nāma bodhisattvena mahāsattvena  vajravikrameṇa ca nāma bodhisattvena mahāsattvena 	The bodhisattva mahāsattva named Vajrādhipati,🔽The bodhisattva mahāsattva named Vajrālaṅkāra,🔽The bodhisattva mahāsattva named Vajravikrama,
['SA_K12_grahmdhu-17']	jyotivajreṇa ca nāma bodhisattvena mahāsattvena /	jyotivajreṇa ca nāma bodhisattvena mahāsattvena 	The bodhisattva mahāsattva named Jyoti-vajra,
['SA_K12_grahmdhu-18']	avalokiteśvareṇa ca nāma bodhisattvena mahāsattvena /	avalokiteśvareṇa ca nāma bodhisattvena mahāsattvena 	The bodhisattva mahāsattva named Avalokiteśvara,
['SA_K12_grahmdhu-19', 'SA_K12_grahmdhu-20']	samantabhadreṇa ca nāma bodhisattvena mahāsattvena /🔽samantāvalokiteśvareṇa ca nāma bodhisattvena mahāsattvena /	samantabhadreṇa ca nāma bodhisattvena mahāsattvena  samantāvalokiteśvareṇa ca nāma bodhisattvena mahāsattvena 	The bodhisattva mahāsattva named Samantabhadra,🔽The bodhisattva mahāsattva named Samantāvalokiteśvara,
['SA_K12_grahmdhu-21']	lokaśriyā ca nāma bodhisattvena mahāsattvena /	lokaśriyā ca nāma bodhisattvena mahāsattvena 	The bodhisattva mahāsattva named Lokaprabhā,
['SA_K12_grahmdhu-22']	padmaketunā ca nāma bodhisattvena mahāsattvena /	padmaketunā ca nāma bodhisattvena mahāsattvena 	The bodhisattva mahāsattva named Padmaketu,
['SA_K12_grahmdhu-23']	ratnaketunā ca nāma bodhisattvena mahāsattvena /	ratnaketunā ca nāma bodhisattvena mahāsattvena 	The bodhisattva mahāsattva named Ratnaketu,
['SA_K12_grahmdhu-24']	vikasitavaktreṇa ca nāma bodhisattvena mahāsattvena /	vikasitavaktreṇa ca nāma bodhisattvena mahāsattvena 	The bodhisattva mahāsattva named Vikasitavaktra,
['SA_K12_grahmdhu-25']	padmagarbheṇa ca nāma bodhisattvena mahāsattvena /	padmagarbheṇa ca nāma bodhisattvena mahāsattvena 	The bodhisattva mahāsattva named Padmagarbha,
['SA_K12_grahmdhu-26', 'SA_K12_grahmdhu-27']	padmanetreṇa ca nāma bodhisattvena mahāsattvena /🔽mañjuśriyā ca nāma bodhisattvena mahāsattvena /	padmanetreṇa ca nāma bodhisattvena mahāsattvena  mañjuśriyā ca nāma bodhisattvena mahāsattvena 	Padma-netra, the Bodhisattva, the Great Being,🔽Mañjuśrī, the Bodhisattva, the Great Being,
['SA_K12_grahmdhu-28']	maitreyeṇa ca nāma bodhisattvena mahāsattvena /	maitreyeṇa ca nāma bodhisattvena mahāsattvena 	Maitreya, the Bodhisattva, the Great Being,
