segmentnr	original	analyzed	translated
['SA_K10_ratnakeu-0']	folios are missing I /	folios are missing i 	The folios are missing.
['SA_K10_ratnakeu-1']	pāpikāṃ dṛṣṭiṃ grāhayeyaṃ //	pāpikām dṛṣṭim grāhayeyam 	I would grasp a sinful view.
['SA_K10_ratnakeu-2']	atha tena kṣaṇena māraḥ pāpīmāñ chīghram eva svabhavanād antarhāyāyuṣmato 'śvajito veṣaliṃgeryāpathena tayoḥ satpuruṣayoḥ purato 'ntarmārge 	atha tena kṣaṇena māraḥ pāpī imām śīghram eva sva bhavanāt antarhāya āyuṣmataḥ śvajitaḥ veṣa liṃga īryāpathena tayoḥ sat puruṣayoḥ puratas ntarmārge 	Then at that very moment, Māra, the evil one, quickly disappeared from his own abode and in the guise, form, and manner of the Venerable Aśvajit, stood in front of those two good men on the road,
['SA_K10_ratnakeu-3']	sthitvaivam āha //	sthitvā evam āha 	and said this:
['SA_K10_ratnakeu-4']	uktaṃ pūrvam idaṃ mayā hi vitathaṃ hetūpamaṃ kāraṇaṃ	uktam pūrvam idam mayā hi vitatham hetu upamam kāraṇam 	This was previously said by me, this false simile of a cause,
['SA_K10_ratnakeu-5']	yuvayor eva manaḥpracāraniyamaṃ vijñāyatuṃ kiṃ yuvāṃ /	yuvayoḥ eva manaḥ pracāra niyamam vijñāyatum kim yuvām 	having understood the regulation of the activity of your mind, what do you two know?
['SA_K10_ratnakeu-6']	sarvaṃ caitad apārthakaṃ hi kathitaṃ nāsty atra hetuḥ punaḥ	sarvam ca etat apārthakam hi kathitam nā asti atra hetuḥ punar 	And all this is indeed uselessly told, there is no cause here again,
['SA_K10_ratnakeu-7']	kṛṣṇasyāsya śubhasya karmaṇa iha prāptiḥ phalaṃ vā kutaḥ // /	kṛṣṇasya asya śubhasya karmaṇaḥ iha prāptiḥ phalam vā kutas 	from where is there attainment or result of this black or white action here?
['SA_K10_ratnakeu-8']	Kurumiya 	kurumiya 	Kuru-mi-ya
['SA_K10_ratnakeu-9']	kṣipraṃ kāmaguṇeṣv atīva carataṃ krīḍāṃ yuvāṃ vindataṃ	kṣipram kāma guṇeṣu atīva caratam krīḍām yuvām vindatam 	Quickly engage in the sense pleasures to the highest degree, you two should find pleasure,
['SA_K10_ratnakeu-10']	mṛtyur nāsti na janma nārtijarase lokaḥ paro nāsti vā /	mṛtyuḥ nā asti na janma nā ārti jarase lokaḥ paraḥ nā asti vā 	there is no death, no birth, no suffering, old age, or world, or a world beyond.
['SA_K10_ratnakeu-11']	puṇyāpuṇyaphalaṃ ca karmajanitaṃ nāsty atra hetukriyā	puṇya apuṇya phalam ca karma janitam na asti atra hetu kriyā 	And there is no result of good or bad action produced by action, here there is no causal activity,
['SA_K10_ratnakeu-12']	lābhāye vadatīha śākyatanayo mā śraddhayā gacchathaḥ // /	vadati iha śākya tanayaḥ mā śraddhayā gacchathaḥ 	the son of the Śākya speaks for the sake of gain here, do not go by faith.
['SA_K10_ratnakeu-13']	athopatiṣyakaulitayor etad abhūt /	atha upatiṣya kaulitayoḥ etat abhūt 	Then this occurred to Upatiṣya and Kaulita:
