segmentnr	original	analyzed	translated
['SA_GK19_asvbc_1u-0']	The four padas are marked / / / / 	the four padas are marked 	The four pādas are marked
['SA_GK19_asvbc_1u-1']	n /n // 	ro-0 	No.🔽🔽
['SA_GK19_asvbc_1u-2']	author A/svagho /sa	authoḥ a svaghosa 	Author Aśvaghoṣa
['SA_GK19_asvbc_1u-3']	editor Johnston / E / H /	editoḥ johnston e h 	Editor Johnston, E. H.
['SA_GK19_asvbc_1u-4']	title The Buddhacarita / Or /	title the buddhacarita 	Title The Buddhacarita. Or.
['SA_GK19_asvbc_1u-5']	Acts of the Buddha / Part I Sanskrit Text	acts of the buddha part i sanskrit text 	Acts of the Buddha. Part I Sanskrit text
['SA_GK19_asvbc_1u-6']	imprint	imprint 	Imprint
['SA_GK19_asvbc_1u-7']	publ /city Calcutta	publciti 	Publ. city Calcutta
['SA_GK19_asvbc_1u-8']	publisher Baptist Mission Press	publisher baptist mission press 	Publisher Baptist Mission Press
['SA_GK19_asvbc_1u-9']	publ /date	publdate 	Publ. date
['SA_GK19_asvbc_1u-10']	citn /detail / pp /	citndetail 	Citn. detail pp.
['SA_GK19_asvbc_1u-11']	series Panjab University Oriental Publications No /	series panjab university oriental publications no 	Series Punjab University Oriental Publications No.
['SA_GK19_asvbc_1u-12', 'SA_GK19_asvbc_1u-13']	imprint🔽source /description	imprint  source description 	Imprint🔽Source description
['SA_GK19_asvbc_1u-14']	source /description	source description 	Source description
['SA_GK19_asvbc_1u-15']	author A/svagho /sa	authoḥ a svaghosa 	Author Aśvaghoṣa
['SA_GK19_asvbc_1u-16']	editor Cowell / Edward B /	editor cowell edward b	Editor Cowell, Edward B.
['SA_GK19_asvbc_1u-17']	title The BuddhaKarita or Live of Buddha by Asvaghosha /	title the buddhakarita or live of buddha by asvaghosha 	Title The Buddhacarita or Life of Buddha by Aśvaghoṣa.
['SA_GK19_asvbc_1u-18']	Indian poet of the early second century after Christ / Sanskrit	indian poet of the early second century after christ sanskrit 	An Indian poet of the early second century after Christ. Sanskrit
