segmentnr	original	analyzed	translated
['MBjnanadiksaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBjnanadiksaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be used in accordance with the terms of the License Agreement which may be referred to by clicking on the License Agreement link. Sanskrit text of the Jñānadīkṣā
['MBjnanadiksaHK-2', 'MBjnanadiksaHK-3']	Uniform title / jñānadīkṣā🔽Manuscript / IFP transcript	uniform title jñāna dīkṣā  manuscript ifp transcript 	Jñānadīkṣā🔽Ifp Transcript
['MBjnanadiksaHK-4']	Description / IFP transcript	description ifp transcript 	Ifp Transcript
['MBjnanadiksaHK-5']	Copied from MS no belonging to the	copied from ms no  belonging to the 	Copied from a MS belonging to the
['MBjnanadiksaHK-6']	Adyar Library Madras	adyar librari madras 	Adyar Library Madras
['MBjnanadiksaHK-7']	This is a brief tract dealing with the essential principles of	this is a brief tract dealing with the essential principles of 	This is a brief tract dealing with the essential principles of
['MBjnanadiksaHK-8']	initiation by the awakening of Kuṇḍalinī and other inner methods /	initiation by the awakening of kuṇḍalinī and other inner methods 	initiation by the awakening of Kundalini and other inner methods.
['MBjnanadiksaHK-9']	See Muktabodha digital library / IFP/EFEO collection at www /muktabodha /org for full bibliographic details /	see muktabodha digital library ifpefeo collection at www muktabodha org for full bibliographic details 	See Muktabodha Digital Library. IFP.Efeo Collection at www.muktabodha.org for full bibliographic details.
['MBjnanadiksaHK-10']	Notes / Transcribed by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski /	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 	Notes. Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['MBjnanadiksaHK-11']	Revision / Feb / /	revision feb 	Revision: Feb 2017
['MBjnanadiksaHK-12']	Internet publisher / Muktabodha	internet publisher mukta bodha 	Internet Publisher: Muktabodha
['MBjnanadiksaHK-13']	Publication year /	publication year 	Publication Year: 2017
['MBjnanadiksaHK-14']	Publication country / United States	publication country united states 	Country of Publication: United States
['MBjnanadiksaHK-15']	jñānadīkṣā //	jñāna dīkṣā 	Knowledge Initiation
['MBjnanadiksaHK-16']	avighnamastu	avighnam astu 	May there be no obstacles
['MBjnanadiksaHK-17']	śivaṃ praṇamya paramaṃ nidhaneśamataḥ param /	śivam praṇamya paramam nidhaneśam atas param 	Salutations to the supreme Shiva, the lord of the gods,
['MBjnanadiksaHK-18']	jñānadīkṣāṃ pravakṣyā śṛṇudhvaṃ samāhitāḥ /	jñāna dīkṣām śṛṇudhvam samāhitāḥ 	Hereafter, I will explain the knowledge initiation. Listen with single-pointed attention.
['MBjnanadiksaHK-19']	athātmamalamāyākhyakarmabandhavimuktaye /	atha ātma mala māyā ākhya karma bandha vimuktaye 	For the sake of liberation from the bonds of karma known as the impurities and maya of the self,
['MBjnanadiksaHK-20']	vyakteye ca śivatvasya śivajñānaṃ pravartate //	vyakteye ca śiva tvasya śiva jñānam pravartate 	And for the manifestation of Shiva-hood, the knowledge of Shiva arises.
['MBjnanadiksaHK-21']	jñānaṃ dvividhamākhyātaṃ paraṃ cāparameva /	jñānam dvividham ākhyātam param ca aparam eva 	Knowledge is said to be of two kinds: supreme and inferior.
['MBjnanadiksaHK-22']	praṃ caivāvabodhākhyamaparaṃ śāstramuttamam //	ca eva avabodha ākhyam aparam śāstram uttamam 	And the other excellent scripture called Avabodha.
['MBjnanadiksaHK-23']	sṛṣṭikāle maheśānaḥ puruṣārtha prasiddhaye /	sṛṣṭi kāle maheśānaḥ puruṣa artha prasiddhaye 	At the time of creation, Mahesana, for the sake of accomplishing the aims of human beings,
['MBjnanadiksaHK-24']	vi vimalaṃ jñānaṃ pañcasrotobhilakṣitam //	vi vimalam jñānam pañca srotobhilakṣitam 	The pure knowledge characterized by five streams,
['MBjnanadiksaHK-25']	jñā kṣārthaṃ saṃgrahaṇātmabheṣajam /	           	For the sake of knowledge, the medicine consisting of collection and essence,
['MBjnanadiksaHK-26', 'MBjnanadiksaHK-27']	pariṇāmasukhaṃ svādu viśeṣaguṇadarśakam //🔽dharmeṇa sā rmi kvacitkāryeṇakāraṇam /	             dharmeṇa sā kvacid kāryeṇa kāraṇam 	The sweet taste of transformation, the revealer of special qualities,🔽Sometimes the cause is by dharma, sometimes the effect is by action,
['MBjnanadiksaHK-28']	kāra kāryaṃ kvacidāmnāya darśanāt //	kāra kāryam kvacid āmnāya darśanāt 	Because of the teaching of the scriptures.
['MBjnanadiksaHK-29']	acetanasya māyādeḥ pravartakatayā patiḥ /	acetanasya māyā ādeḥ pravartaka tayā patiḥ 	The lord is established as the instigator of the insentient Maya and so on,
