segmentnr	original	analyzed	translated
['SA_GP12_mkp1-93u-0']	śrīmanmaharṣivedavyāsapraṇītaṃ	śrīmat mahā ṛṣi vedavyāsa praṇītam 	Composed by the illustrious great sage Vedavyasa
['SA_GP12_mkp1-93u-1', 'SA_GP12_mkp1-93u-2']	śrīmārkaṇḍeyapurāṇam🔽prathamo 'dhyāyaḥ	śrī mārkaṇḍeyapurāṇam  prathamaḥ dhyāyaḥ 	The illustrious Markandeya Purana🔽Chapter 1
['SA_GP12_mkp1-93u-3']	ārambhamaṅgalam	ārambha maṅgalam 	Auspicious beginning of the undertaking
['SA_GP12_mkp1-93u-4']	yadyogibhirbhavabhayārtivināśayogyam	yat yogibhiḥ bhava bhaya ārti vināśa yogyam 	Which is fit for yogis to destroy the fear and pain of worldly existence,
['SA_GP12_mkp1-93u-5']	āsādya vanditamatīva vivaktacittaiḥ /	āsādya vanditam atīva vivakta cittaiḥ 	Having attained which, those with pure minds praise it greatly,
['SA_GP12_mkp1-93u-6']	tadvaḥ punātu haripādasarojayugmam	tat vaḥ punātu hari pāda saroja yugmam 	May that pair of lotus feet of Hari purify you all,
['SA_GP12_mkp1-93u-7']	avirbhavatkramavilaṅghitabhūrbhuvaḥ svaḥ // / //	avirbhavat krama vilaṅghita bhūḥ bhuvaḥ svar 	Which transcends the worlds of earth, atmosphere and heaven by its manifestation in sequence.
['SA_GP12_mkp1-93u-8', 'SA_GP12_mkp1-93u-9']	pāyāt sa vaḥ sakalakalmaṣabhedadakṣaḥ🔽kṣīrodakukṣiphaṇibhoganiviṣṭamūrtiḥ /	pāyāt sa vaḥ sakala kalmaṣa bheda dakṣaḥ  kṣīroda kukṣi phaṇi bhoga niviṣṭa mūrtiḥ 	May he protect you all, who is skilled in destroying all sins,🔽Whose form is situated on the hood of the serpent in the ocean of milk,
['SA_GP12_mkp1-93u-10']	śvāsāvadhūtasalilotkaṇikākarālaḥ	śvāsa avadhūta salila utkaṇikā karālaḥ 	Whose breath makes the water agitated with foam,
['SA_GP12_mkp1-93u-11']	sindhuḥ pranṛtyamiva yasya karoti saṅgāt // / //	sindhuḥ pranṛtyam iva yasya karoti saṅgāt 	And the ocean seems to dance in association with him.
['SA_GP12_mkp1-93u-12']	nārāyaṇaṃ samaskṛtya naraṃ caiva narottamam /	nārāyaṇam samaskṛtya naram ca eva narottamam 	Having saluted Narayana, and Nara, the best of men,
['SA_GP12_mkp1-93u-13']	devīṃ sarasvatīṃ vyāsaṃ tato jayamudīrayet // / //	devīm sarasvatīm vyāsam tatas jayam udīrayet 	And the goddess Saraswati, one should then proclaim victory.
