segmentnr	original	analyzed	translated
['SA_GV00_samavedu-0']	ārcika / prapāṭhaka /	ārcika prapāṭhaka 	Ārcic. Prāpaṭhaka.
['SA_GV00_samavedu-1']	ardha /	ardha 	Ardha.
['SA_GV00_samavedu-2']	daśati / verse / line	daśati verse line 	Verse. Line
['SA_GV00_samavedu-3']	a	ro-0	A🔽🔽
['SA_GV00_samavedu-4']	sāmaveda saṃhitā	sāmaveda saṃhitā 	Sāma Veda Saṃhitā
['SA_GV00_samavedu-5']	kauthuma śākhā	kauthuma śākhā 	Kautūma Śākhā
['SA_GV00_samavedu-6']	pūrvārcikaḥ	pūrva ārcikaḥ 	Pūrvarcika
['SA_GV00_samavedu-7']	chanda ārcikaḥ	chandaḥ ārcikaḥ 	Chandārcic
['SA_GV00_samavedu-8']	āgneyaṃ kāṇḍam	āgneyam kāṇḍam 	Āgneya Kāṇḍa
['SA_GV00_samavedu-9']	prathamaḥ prapāṭhakaḥ / prathamo 'rdhaḥ	prathamaḥ prapāṭhakaḥ prathamaḥ ṛdhaḥ 	First Prāpaṭhaka, first half
['SA_GV00_samavedu-10']	agna ā yāhi vītaye gṛṇāno havyadātaye /	agne ā yāhi vītaye gṛṇānaḥ havya dātaye 	O Agni, come for the feast, being praised, for the offering of oblations.
['SA_GV00_samavedu-11']	ni hotā satsi barhiṣi / /	ni hotā satsi barhiṣi 	Sit as the Hotar on the sacrificial grass.
['SA_GV00_samavedu-12']	tvamagne yajñānāṃ hotā viśveṣāṃ hitaḥ /	  tvam agne yajñānām hotā viśveṣām hitaḥ 	You, O Agni, are the Hotar of all sacrifices, appointed.
['SA_GV00_samavedu-13']	devebhirmānuṣe jane / /	R devebhiḥ mānuṣe jane 	Among the gods and among the human people.
['SA_GV00_samavedu-14']	agniṃ dūtaṃ vṛṇīmahe hotāraṃ viśvavedasam /	agnim dūtam vṛṇīmahe hotāram viśva vedasam 	We choose Agni as our messenger, the Hotar, the all-knower,
['SA_GV00_samavedu-15']	asya yajñasya sukratum / /	   asya yajñasya sukratum 	The well-disposed one of this sacrifice.
['SA_GV00_samavedu-16']	agnirvṛtrāṇi jaṅghanaddraviṇasyurvipanyayā /	agniḥ vṛtrāṇi jaṅghanat draviṇasyuḥ vipanyayā 	Agni, the seeker of wealth, with his own path, shall crush the foes,
['SA_GV00_samavedu-17']	samiddhaḥ śukra āhutaḥ / /	roddhaḥ śukraḥ āhutaḥ 	Kindled, bright, offered with oblations.
['SA_GV00_samavedu-18']	preṣṭhaṃ vo atithiṃ stuṣe mitramiva priyam /	  preṣṭham vaḥ atithim stuṣe mitram iva priyam 	I praise your most beloved guest, dear as a friend,
['SA_GV00_samavedu-19']	agne rathaṃ na vedyam / /	agneḥ ratham na vedyam 	Agni, to be known like a chariot.
['SA_GV00_samavedu-20']	tvaṃ no agne mahobhiḥ pāhi viśvasyā arāteḥ /	  tvam naḥ agne mahobhiḥ pāhi viśvasyāḥ arāteḥ 	O Agni, protect us with your great powers from every evil,
['SA_GV00_samavedu-21']	uta dviṣo martyasya / /	uta dviṣaḥ martyasya 	And from the hatred of mortal men.
['SA_GV00_samavedu-22']	ehyū ṣu bravāṇi te 'gna itthetarā giraḥ /	  ehi u su bravāṇi te gne itthā itarāḥ giraḥ 	Here I will speak to you, O Agni, other songs than these,
['SA_GV00_samavedu-23']	ebhirvardhāsa indubhiḥ / /	ebhiḥ vardhāse indubhiḥ 	With these strengthening drops.
['SA_GV00_samavedu-24']	ā te vatso mano yamatparamāccitsadhasthāt /	ā te vatsaḥ manaḥ yamat paramāt cit sadhasthāt 	O calf, may my mind come to you from the highest seat,
['SA_GV00_samavedu-25']	agne tvāṃ kāmaye girā / /	   agne tvām kāmaye girā 	O Agni, I long for you with a song.
['SA_GV00_samavedu-26']	tvāmagne puṣkarādadhyatharvā niramanthata /	  tvām agne puṣkarāt adhi atharvā niramanthata 	From the navel, O Agni, Atharvan rubbed thee forth,
['SA_GV00_samavedu-27']	mūrdhno viśvasya vāghataḥ / /	  mūrdhnaḥ viśvasya vāghantaḥ 	From the head of the priest of all.
['SA_GV00_samavedu-28']	agne vivasvadā bharāsmabhyamūtaye mahe /	    agne vivasvat ā bhara asmabhyam ūtaye mahe 	O Agni, shine forth for us for great prosperity.
['SA_GV00_samavedu-29']	devo hyasi no dṛśe / /	  devaḥ hi asi naḥ dṛśe 	For thou art a god to be seen by us.
['SA_GV00_samavedu-30']	namaste agna ojase gṛṇanti deva kṛṣṭayaḥ /	namaḥ te agne ojase gṛṇanti deva kṛṣṭayaḥ 	Homage to thee, O Agni, for thy might. The people sing thee forth, O god,
['SA_GV00_samavedu-31', 'SA_GV00_samavedu-32', 'SA_GV00_samavedu-33']	amairamitramardaya / /🔽dūtaṃ vo viśvavedasaṃ havyavāhamamartyam /🔽yajiṣṭhamṛñjase girā / /	amaiḥ amitram ardaya     dūtam vaḥ viśva vedasam havyavāham amartyam  ro yajiṣṭha mṛñjase girā 	Crush the foe with the irresistible.🔽To your messenger who knows all, the carrier of oblations, the immortal,🔽The best sacrificer, I address with a song.
['SA_GV00_samavedu-34']	upa tvā jāmayo giro dediśatīrhaviṣkṛtaḥ /	upa tvā jāmayaḥ giraḥ dediśatīḥ haviṣkṛtaḥ 	To thee, O Agni, the kinswomen, the hymns, the offerers of oblations,
['SA_GV00_samavedu-35', 'SA_GV00_samavedu-36']	vāyoranīke asthiran / /🔽upa tvāgne divedive doṣāvastardhiyā vayam /	ran  / upa tvā agne dive dive doṣāvastar dhiyā vayam 	Have been directed, they have rested in the wind's path.
['SA_GV00_samavedu-37']	namo bharanta emasi / /	  bharantaḥ   	To thee, O Agni, day by day, with our homage, we come, O thou who art to be worshipped,🔽Bearing homage.
['SA_GV00_samavedu-38']	jarābodha tadviviḍḍhi viśeviśe yajñiyāya /	  jarā bodhaiḥ tat viviḍḍhi viśeviśe yajñiyāya 	O thou who wakest with age, grant that to each worthy of sacrifice,
['SA_GV00_samavedu-39']	stomaṃ rudrāya dṛśīkam / /	rudrāya dṛśīkam 	A lovely hymn to Rudra.
['SA_GV00_samavedu-40']	prati tyaṃ cārumadhvaraṃ gopīthāya pra hūyase /	prati tyam cārum adhvaram gopīthāya pra hūyase 	To that fair sacrifice thou art invited to be the guardian,
['SA_GV00_samavedu-41']	marudbhiragna ā gahi / /	  marudbhiḥ agne ā gahi 	Come, O Agni, with the Maruts.
['SA_GV00_samavedu-42']	aśvaṃ na tvā vāravantaṃ vandadhyā agniṃ namobhiḥ /	aśvam na tvā vāravantam vandadhyāḥ agnim namobhiḥ 	I would worship thee, O Agni, like a horse, with the reins, with homage,
['SA_GV00_samavedu-43', 'SA_GV00_samavedu-44']	samrājantamadhvarāṇām / /🔽aurvabhṛguvacchucimapnavānavadā huve /	rājantam adhvarāṇām                                	The overlord of sacrifices.🔽I invoke Agni, pure like Aurva and Bhrigu, like Apnavana,
['SA_GV00_samavedu-45']	agniṃ samudravāsasam / /	ro agnim samudra vāsasam 	Agni who dwells in the ocean.
['SA_GV00_samavedu-46']	agnimindhāno manasā dhiyaṃ saceta martyaḥ /	  agnim indhānaḥ manasā dhiyam saceta martyaḥ 	Kindling the fire, the mortal man with his mind should prepare the thought.
['SA_GV00_samavedu-47']	agnimindhe vivasvabhiḥ / /	agnim indhe vivasvabhiḥ 	He kindles the fire with the rays of the sun.
['SA_GV00_samavedu-48']	āditpratnasya retaso jyotiḥ paśyanti vāsaram /	retasaḥ jyotiḥ paśyanti vāsaram 	They behold the light, the day, of the ancient seed of the Ādityas,
['SA_GV00_samavedu-49']	paro yadidhyate divi / /	ro yat idhyate divi 	If it is kindled in the sky.
['SA_GV00_samavedu-50']	agniṃ vo vṛdhantamadhvarāṇāṃ purūtamam /	agnim vaḥ vṛdhantam adhvarāṇām purūtamam 	Agni, the most frequent, the one who increases, of your sacrifices,
['SA_GV00_samavedu-51', 'SA_GV00_samavedu-52']	acchā naptre sahasvate / /🔽agnistigmena śociṣā yaṃsadviśvaṃ /	ro acchā naptre sahasvate    agniḥ tigmena śociṣā yaṃsat viśvam 	Go to the powerful grandson.🔽Agni, with his sharp flame, has conquered all.
['SA_GV00_samavedu-53']	agnirno vaṃsate rayim / /	agniḥ naḥ vaṃsate rayim 	Agni grants us wealth.
['SA_GV00_samavedu-54']	agne mṛḍa mahāṃ asyaya ā devayuṃ janam /	agne mṛḍa mahān asyaye ā devayum janam 	O Agni, be gracious, O great one, to the people who are devoted to the gods.
['SA_GV00_samavedu-55']	iyetha barhirāsadam / /	rocayatha barhiḥ āsadam 	Go to the seat of the sacrificial grass.
['SA_GV00_samavedu-56']	agne rakṣā ṇo aṃhasaḥ prati sma deva rīṣataḥ /	agne rakṣa naḥ aṃhasaḥ prati sma deva rīṣataḥ 	O Agni, protect us from misfortune, O god, from the slanderer.
['SA_GV00_samavedu-57']	tapiṣṭhairajaro daha / /	  tapiṣṭhaiḥ ajaraḥ daha 	Burn with your hottest flames, O immortal one.
['SA_GV00_samavedu-58']	agne yuṅkṣvā hi ye tavāśvāso deva sādhavaḥ /	agne yuṅkṣva hi ye tava āśvāsaḥ deva sādhavaḥ 	O Agni, yoke your own good horses, O god,
['SA_GV00_samavedu-59']	araṃ vahantyāśavaḥ / /	  aram vahanti āśavaḥ 	Which carry swiftly.
['SA_GV00_samavedu-60']	ni tvā nakṣya viśpate dyumantaṃ dhīmahe vayam /	ni tvā nakṣya viśpate dyumantam dhīmahe vayam 	We think of you, O lord of the people, as the brilliant one, O Agni, who is worshipped,
['SA_GV00_samavedu-61']	suvīramagna āhuta / /	R su vīra magnaḥ āhuta 	With good heroes.
