segmentnr	original	analyzed	translated
['SA_GSP31_iskgaudu-0', 'SA_GSP31_iskgaudu-1']	sāṅkhyakārikā gauḍapādabhāṣya🔽kapilāya namastasmai yenāvidyodadhau jagati magne /	           kapilāya namaḥ tasmai yena avidyā udadhau jagati magne 	Sāṅkhya Kārikā with the Commentary of Gauḍapāda
['SA_GSP31_iskgaudu-2', 'SA_GSP31_iskgaudu-3']	kāruṇyātsāṅkhyamayī nauriva vihitā prataraṇāya //🔽alpagranthaṃ spaṣṭaṃ pramāṇasiddhāntahetubhiryuktam /	kāruṇyāt sāṅkhya mayī nauḥ iva vihitā prataraṇāya  alpa grantham spaṣṭam pramāṇa siddhānta hetubhiḥ yuktam 	Salutations to that Kapila, by whom, out of compassion, the Sāṅkhya system was composed like a boat for the crossing of the world, which is sunk in the ocean of ignorance.
['SA_GSP31_iskgaudu-4']	śāstraṃ śiṣyahitāya samāsato 'haṃ pravakṣyāmi // 	śāstram śiṣya hitāya samāsatas ham pravakṣyāmi 	I shall briefly expound this treatise for the benefit of disciples, which is of little text, clear, and endowed with proofs, established conclusions, and reasons.
['SA_GSP31_iskgaudu-5']	duḥkhatrayābhighātājjijñāsā tadabhighātake hetau /	duḥkha traya abhighātāt jijñāsā tad abhighātake hetau 	The inquiry arises from the affliction of the three kinds of pain, in regard to the means of removing that affliction,
['SA_GSP31_iskgaudu-6']	dṛṣṭe sāpārthā cennaikāntātyantato 'bhāvāt // //	dṛṣṭe sā apārthā ced na ekānta atyantataḥ bhāvāt 	if it is seen to be fruitless, it is not so, because of the absolute and complete absence of pain.
['SA_GSP31_iskgaudu-7']	duḥkhatrayeti /	duḥkha traya iti 	The three kinds of pain.
['SA_GSP31_iskgaudu-8']	asyā āryyāyā upodghātaḥ kriyate /	asyāḥ āryyāyāḥ upodghātaḥ kriyate 	The introduction to this verse is made.
['SA_GSP31_iskgaudu-9']	iha bhagavānbrahmasutaḥ kapilo nāma / tadyathā 	iha bhagavān brahma sutaḥ kapilaḥ nāma tat yathā 	Here, the Blessed One, the son of Brahmā, is named Kapila. As follows:
['SA_GSP31_iskgaudu-10']	sanakaśca sanandaśca tṛtīyaśca sanātanaḥ /	sanakaḥ ca sanandaḥ ca tṛtīyaḥ ca sanātanaḥ 	Sanaka, Sanandana, and the third Sanātana,
['SA_GSP31_iskgaudu-11']	āsuriḥ kapilaścaiva voḍhuḥ pañcaśikhastathā /	āsuriḥ kapilaḥ ca eva voḍhuḥ pañcaśikhaḥ tathā 	Āsuri, Kapila, and also Voḍhu, Pañcaśikha,
['SA_GSP31_iskgaudu-12']	ityete brahmaṇaḥ putrāḥ sapta proktā maharṣayaḥ //	iti ete brahmaṇaḥ putrāḥ sapta proktāḥ mahā ṛṣayaḥ 	these seven great sages are said to be the sons of Brahmā.
['SA_GSP31_iskgaudu-13']	kapilasya sahotpannā dharmmo jñānaṃ vairāgyamaiśvaryyañceti /	kapilasya saha utpannāḥ dharmmaḥ jñānam vairāgyam aiśvaryam ca iti 	For Kapila, Dharma, Knowledge, Renunciation, and Lordship arose simultaneously.
['SA_GSP31_iskgaudu-14']	evaṃ sa utpannaḥ sannandhatamasi majjajjagadālokya saṃsārapāramparyyeṇa satkāruṇyo jijñāsamānāya āsurisagotrāya brahmaṇāyedaṃ pañcaviṃśatitattvānāṃ 	evam saḥ utpannaḥ san andha tamasi majjat jagat ālokya saṃsāra pāramparyeṇa sat kāruṇyaḥ jijñāsamānāya āsuri sagotrāya brahmaṇāya idam pañcaviṃśati tattvānām 	Thus, having arisen, seeing the world sinking in blind darkness, out of compassion, he taught this to the Brahmin of the Asuree gotra, who was inquiring, about the twenty-five principles, through the lineage of teachers.
['SA_GSP31_iskgaudu-15']	jñānamuktavān /	jñānam uktavān 	Thus, having arisen, seeing the world sinking in blind darkness, out of compassion, he spoke this knowledge of the twenty-five principles to Brahmā, of the Āsuri lineage, who was inquiring, through the succession of worldly existence.
['SA_GSP31_iskgaudu-16', 'SA_GSP31_iskgaudu-17']	yasya jñānādduḥkhakṣayo bhavati /🔽pañcaviṃśatitatvajño yatra tatrāśrame vaset /	yasya jñānāt duḥkha kṣayaḥ bhavati  pañcaviṃśati tattva jñaḥ yatra tatra āśrame vaset 	By knowing which, the destruction of suffering occurs.
['SA_GSP31_iskgaudu-18']	jaṭī muṇḍī śikhī vāpi mucyate nātra saṃśayaḥ //	jaṭī muṇḍī śikhī vā api mucyate na atra saṃśayaḥ 	One who knows the twenty-five principles is liberated, there is no doubt, whether he lives in a hermitage with matted hair, shaved head, or topknot.
['SA_GSP31_iskgaudu-19', 'SA_GSP31_iskgaudu-20']	tadidamāhuḥ /🔽duḥkhatrayābhighātājjijñāseti /	tat idam āhuḥ  duḥkha traya abhighātāt jijñāsā iti 	They say this:🔽From the impact of the three kinds of suffering, there is inquiry.
['SA_GSP31_iskgaudu-21']	tatra duḥkhatrayaṃ ādhyātmikaṃ ādhibhautikaṃ ādhidaivikaṃ ceti /	tatra duḥkha trayam ādhyātmikam ādhibhautikam ādhidaivikam ca iti 	There, the three kinds of suffering are internal, external, and divine.
['SA_GSP31_iskgaudu-22']	tatrādhyātmikaṃ dvividhaṃ śārīraṃ mānasaṃ ceti /	tatra ādhyātmikam dvividham śārīram mānasam ca iti 	There, the internal is twofold: physical and mental.
['SA_GSP31_iskgaudu-23']	śārīraṃ vātapittaśleṣmaviparyyayakṛtaṃ jvarātīsārādi /	śārīram vāta pitta śleṣma viparyyaya kṛtam jvara atīsāra ādi 	The physical is caused by the imbalance of wind, bile, and phlegm, such as fever, diarrhea, etc.
['SA_GSP31_iskgaudu-24']	mānasaṃ priyaviyogāpriyasaṃyogādi /	mānasam priya viyoga apriya saṃyoga ādi 	The mental is separation from what is dear, union with what is not dear, etc.
