segmentnr	original	analyzed	translated
['SA_GK19_ghatgu_u-0']	oṃ svasti // śrīgaṇeśāya nama// //	om svasti śrī gaṇeśāya nama 	Om, auspicious! Homage to the illustrious Ganesha.
['SA_GK19_ghatgu_u-1']	oṃ iṣṭadevaṃ nama	om iṣṭadevam nama 	Having paid homage to the chosen deity
['SA_GK19_ghatgu_u-2', 'SA_GK19_ghatgu_u-3']	skṛtya praṇavaṃ ca vināyakam //🔽Kṣemaṅkaraṃ tathaivādyaṃ kurve	skṛtya praṇavam ca vināyakam  kṣemaṅkaram tathā eva ādyam kurve 	and to the Pranava, the remover of obstacles,
['SA_GK19_ghatgu_u-4', 'SA_GK19_ghatgu_u-5']	'haṃ Ghaṭakharparīm // //🔽Kṣemaṅkaraprapautreṇa Bālakṛṣṇa	haṃ ghaṭakharparīm  kṣemaṅkara prapautreṇa bālakṛṣṇa 	I shall compose the Ghatakharpari,🔽the auspicious one, and the foremost.
['SA_GK19_ghatgu_u-6']	sutena ca // Kuśalākhyena ṭīkeyaṃ tanyate Gūḍhadīpikā // //	sutena ca kuśala ākhyena ṭīkā iyam tanyate gūḍha dīpikā 	This commentary called the Guptadīpikā is being composed by Kuśala, the grandson of Kṣemaṅkara, the son of Bālakṛṣṇa.
['SA_GK19_ghatgu_u-7']	ekadā Śrībhojarājasūnur deśāntaraṃ gata//	ekadā śrī bhojarāja sūnuḥ deśa antaram gata 	Once upon a time, the son of King Bhoja went to another country.
['SA_GK19_ghatgu_u-8']	kutaścid dhe	kutaścid he 	For some reason,
['SA_GK19_ghatgu_u-9']	tave / / tato 'nantaraṃ Śrīkālidāsas tatpatnīm avalokitavān //	tave tatas nantaram śrī kālidāsaḥ tad patnīm avalokitavān 	then, immediately, Śrī Kālidāsa looked at his wife.
['SA_GK19_ghatgu_u-10', 'SA_GK19_ghatgu_u-11']	etadantare varṣartur apy āgata//🔽tadā sā ca proṣitapreya	etad antare varṣa ṛtuḥ api āgata  tadā sā ca proṣita preya 	In the meantime, the rainy season also arrived.
['SA_GK19_ghatgu_u-12']	sī meghān vīkṣya vākyāni sakhīṃ prati nijagāda //	sī meghān vīkṣya vākyāni sakhīm prati nijagāda 	Then she, whose beloved was away, seeing the clouds, spoke these words to her friend:
['SA_GK19_ghatgu_u-13']	mahākavi// Śrīkālidāsas tam eva prastāvaṃ nirūpya	             	The great poet Śrī Kālidāsa, having described that very topic,
['SA_GK19_ghatgu_u-14', 'SA_GK19_ghatgu_u-15']	varṣartuṃ varṇīitukāma//🔽yamakair mahākāvyaṃ Ghaṭakha	varṣa ṛtum varṇīitu kāma  yamakaiḥ mahākāvyam ghaṭakha 	desiring to praise the rainy season,
['SA_GK19_ghatgu_u-16']	rparākhyaṃ nibabandha //	nibabandha 	composed the great poem called Ghatakharpara with yamakas.
['SA_GK19_ghatgu_u-17', 'SA_GK19_ghatgu_u-18']	tāvat proṣitapreyasīlakṣaṇa🔽m āha // kutaścit kāraṇād yasyā//	tāvat proṣita preyasī lakṣaṇa  āha kutaścid kāraṇāt 	Up to this point, the characteristics of one whose beloved is away are stated:
['SA_GK19_ghatgu_u-19']	patir deśāntaraṃ gata//	patiḥ deśa antaram gata 	For some reason, whose husband has gone to another country.
['SA_GK19_ghatgu_u-20']	dattvāvadhiṃ /	dattvā avadhim 	Having set a time limit,
['SA_GK19_ghatgu_u-21']	kṛtāśā sā proṣitapreyasī matā ŚT // // sā ca	kṛta āśā sā proṣita preyasī matā          	And she,
['SA_GK19_ghatgu_u-22']	meghān vīkṣya / ṣaḍbhi//	meghān vīkṣya ṣaḍbhiḥ 	having seen the clouds, with six
['SA_GK19_ghatgu_u-23']	ślokai//	ślokai 	verses.
['SA_GK19_ghatgu_u-24', 'SA_GK19_ghatgu_u-25']	prathamaṃ sakhīṃ praty avādīt //🔽nanu vṛttīnāṃ sargabandho hi mahākāvyasya lakṣaṇam i	prathamam sakhīm prati avādīt  nanu vṛttīnām sargabandhaḥ hi mahākāvyasya lakṣaṇam 	First, she spoke to her friend:
['SA_GK19_ghatgu_u-26']	ty uktatvāt /	ti ukta tvāt 	Surely, the definition of a great poem is that it is a composition of events in the form of a continuous narrative,
['SA_GK19_ghatgu_u-27']	kathaṃ Ghaṭakharparasyā'lpavṛttimātrasya mahā	katham ghaṭakharparasya alpa vṛtti mātrasya mahā 	so how can a small poem like the Ghatakhaparaka be a great
['SA_GK19_ghatgu_u-28']	kāvyatvaṃ // /	kāvya tvam 	poem?
['SA_GK19_ghatgu_u-29']	tatrāha // mahākavikṛtatvād /	tatra āha mahā kavi kṛta tvāt 	To that, he says: Because it is composed by a great poet.
['SA_GK19_ghatgu_u-30', 'SA_GK19_ghatgu_u-31']	gūḍhārthatvāt /🔽śloke śloke nūtana	gūḍha artha tvāt  śloke śloke nūtana 	Because it has hidden meanings.
['SA_GK19_ghatgu_u-32']	chandobhir nirmitatvāc ca /	chandobhiḥ nirmita tvāt ca 	Because it is composed in new meters in every verse.
['SA_GK19_ghatgu_u-33', 'SA_GK19_ghatgu_u-34', 'SA_GK19_ghatgu_u-35', 'SA_GK19_ghatgu_u-36']	mahākāvyatvaṃ //🔽nanu granthādau granthama🔽dhye granthānte maṅgalam 'ācaraṇīyam iti śiṣṭācāra// / ata//🔽maṅgalācaraṇaṃ vihāya prathamam eva kimarthaṃ nicitaṃ kha	mahākāvya tvam  nanu grantha ādau                  maṅgala ācaraṇam vihāya prathamam eva kimartham nicitam kha 	It is a great poem.🔽But it is the practice of the cultured to perform auspicious rites at the beginning, middle, and end of a text. Therefore,
['SA_GK19_ghatgu_u-37']	m upetyetyGhKh /ādi varṣartuvarṇanam //	        	why, without performing an auspicious rite, did he first describe the autumn season in the sky, etc.?
['SA_GK19_ghatgu_u-38', 'SA_GK19_ghatgu_u-39']	tatrāha //🔽nanu maṅgalakaraṇaṃ ki	tatra āha  nanu maṅgala karaṇam ki 	To that, he says:
