segmentnr	original	analyzed	translated
['SA_GSP28_prakp06u-0', 'SA_GSP28_prakp06u-1']	oṃ🔽śrīmatprabhākaragurutantradhurandhareṇa	om  śrīmat prabhākara guru tantra dhurandhareṇa 	Om🔽By the one who bears the banner of the doctrine of the illustrious Prabhākara guru,
['SA_GSP28_prakp06u-2']	mahāmahopādhyāyaśālikanāthamiśreṇa praṇītā prakaraṇapañcikā	mahā mahā upādhyāya śālikanāthamiśreṇa praṇītā prakaraṇa pañcikā 	Composed by the illustrious Śālikanātha Miśra, the great preceptor who upholds the banner of the philosophy of the revered Prabhākara,🔽The Five Chapters
['SA_GSP28_prakp06u-3']	nyāyasiddhyākhyayā vyākhyayā viṣamasthalaṭipparāyā	nyāyasiddhi ākhyayā vyākhyayā viṣama sthala ṭipparāyā 	Adorned with the commentary called Nyāyasiddhi, which is a commentary on difficult passages,
['SA_GSP28_prakp06u-4']	ca samalaṅkṛtā	ca samalaṅkṛtā 	And also adorned.
['SA_GSP28_prakp06u-5']	atha nāma	atha nāma 	Now, the name
['SA_GSP28_prakp06u-6']	ṣaṣṭhaṃ prakaraṇam /	ṣaṣṭham prakaraṇam 	The sixth chapter.
['SA_GSP28_prakp06u-7']	prathamaḥ pratyakṣaparicchedaḥ prakaraṇārthapratijñā /	           	The first chapter on perception, the promise of the purpose of the chapter.
['SA_GSP28_prakp06u-8']	svarūpasaṃkhyārthaphaleṣu vādibhiḥ yato vivādā bahudhā vitenire /	sva rūpa saṃkhyā artha phaleṣu vādibhiḥ yatas vivādāḥ bahudhā vitenire 	Since there are many disputes among the disputants regarding the nature, number, purpose, and result,
['SA_GSP28_prakp06u-9']	tato vayaṃ tatpratibodhasiddhaye pramāṇapārāyaṇamārabhāmahe // //	tatas vayam tad pratibodha siddhaye pramāṇa pārāyaṇam ārabhāmahe 	Therefore, for the sake of establishing their understanding, we begin the study of the means of valid knowledge.
['SA_GSP28_prakp06u-10']	kiṃ punaridaṃ pramāṇaṃ nāma /	kim punar idam pramāṇam nāma 	What, then, is this means of valid knowledge?
['SA_GSP28_prakp06u-11']	na tāvadavisaṃvādi jñānaṃ pramāṇam /	na tāvat avisaṃvādi jñānam pramāṇam 	A cognition that is not in conflict is not a means of valid knowledge.
['SA_GSP28_prakp06u-12', 'SA_GSP28_prakp06u-13']	smṛterapi tathābhāvaprasakteḥ /🔽atha smṛtirvikalparūpatayā paramārthasat svalakṣaṇamagṛhṇāntī saṃvṛtisantamākāramavastubhūtamullikhantī dvicandrādibodhavannāvisaṃvādinīti	smṛteḥ api tathā bhāva prasakteḥ  atha smṛtiḥ vikalpa rūpa tayā paramārtha sat sva lakṣaṇam agṛhṇāntī saṃvṛti santam ākāram avastu bhūtam ullikhantī dvi candra ādi bodha vat na avisaṃvādinī iti 	Because memory would also be subject to that.
['SA_GSP28_prakp06u-14']	evamapi nānumānaṃ pramāṇaṃ syāt /	evam api na anumānam pramāṇam syāt 	Even so, inference would not be a means of valid knowledge.
['SA_GSP28_prakp06u-15']	tasyāpi vikalparūpatvāt /	tasya api vikalpa rūpa tvāt 	Because that also has the form of a conceptual construction.
['SA_GSP28_prakp06u-16']	tarhi vikalparūpamanumānamavastuviṣayamapi vastuviṣayamivādhyavasīyate /	tarhi vikalpa rūpam anumānam avastu viṣayam api vastu viṣayam iva adhyavasīyate 	Then inference, which has the form of a conceptual cognition, is determined as having a real object, even though it has a non-existent object.
['SA_GSP28_prakp06u-17']	ityadhyavasīyamānavastubhūtasvalakṣaṇāvisaṃvāditayā tatpramāṇam /	iti adhyavasīyamāna vastu bhūta sva lakṣaṇa avisaṃvādi tayā tat pramāṇam 	Thus, it is a means of valid knowledge by not contradicting the particular that is determined as a real object.
['SA_GSP28_prakp06u-18']	smṛtirapi tathā syāt /	smṛtiḥ api tathā syāt 	Memory would also be like that.
['SA_GSP28_prakp06u-19']	sāpi hi svalakṣaṇādhyavasāyinyeva jāyate /	sā api hi sva lakṣaṇa adhyavasāyinī eva jāyate 	For that also arises as determining a particular.
['SA_GSP28_prakp06u-20']	api cāvastubhūtaṃ svaviṣayaṃ vastutayādhyavasyacchuktikārajatabedhavat kathamanumānamavisaṃvādi /	api ca avastu bhūtam sva viṣayam vastu tayā adhyavasyat śuktikā rajata bedha vat katham anumānam avisaṃvādi 	Moreover, how can inference, which determines its own non-existent object as existent, like the distinction between mother-of-pearl and silver, be non-contradictory?
['SA_GSP28_prakp06u-21']	kiñca yadyanumānaṃ vikalparūpatayā svalakṣaṇaṃ na gṛhṇāti /	kiñca yadi anumānam vikalpa rūpa tayā sva lakṣaṇam na gṛhṇāti 	Moreover, if inference does not grasp the particular by virtue of being a conceptual cognition,
['SA_GSP28_prakp06u-22']	kathaṃ tarhyadhyavasyatyapi /	katham tarhi adhyavasyati api 	then how does it determine it?
['SA_GSP28_prakp06u-23']	nahi grahaṇādanyo 'dhyavasāyo nāma /	nahi grahaṇāt anyaḥ dhī avasāyaḥ nāma 	For determination is not different from grasping.
['SA_GSP28_prakp06u-24']	yo hyākāro na gṛhyate sa kathamadhyavasīyetāpi /	yaḥ hi ākāraḥ na gṛhyate sa katham adhyavasīyeta api 	How can that aspect which is not grasped be even determined?
['SA_GSP28_prakp06u-25']	pratītiviruddhaṃ cedamucyate smṛtiranumānavad bāhyaṃ vastu na viṣayīkurute iti /	pratīti viruddham ca idam ucyate smṛtiḥ anumāna vat bāhyam vastu na viṣayīkurute iti 	And this is said to contradict experience: that memory does not make the external object its object, like inference.
['SA_GSP28_prakp06u-26']	vikalpabhūtayorapi tayoḥ pratyakṣapratītavastugrāhakatvapratīteḥ /	vikalpa bhūtayoḥ api tayoḥ pratyakṣa pratīta vastu grāhaka tva pratīteḥ 	Because it is known that those two, even though conceptual, grasp the object perceived by perception.
['SA_GSP28_prakp06u-27']	athocyetana vayaṃ yathāvasthitārthagrāhakamavisaṃvādakamabhidadhmahe /	atha ucyetana vayam yathā avasthita artha grāhakam avisaṃvādakam abhidadhmahe 	If it is said: we do not assert that it grasps the object as it is and is non-contradictory,
['SA_GSP28_prakp06u-28']	kintvarthakriyāsamarthavastupariprāpakam /	kintu artha kriyā samartha vastu pariprāpakam 	But it is that which causes the attainment of a thing capable of effective action.
['SA_GSP28_prakp06u-29']	yathābhūtaṃ hi yena vastūpadarśitaṃ /	yathābhūtam hi yena vastu upadarśitam 	For that by which a thing is shown as it really is,
