segmentnr	original	analyzed	translated
['SA_GP12_brndp3_u-0']	athottarabhāgaprāramabhaḥ	atha uttarabhāga prāram abhaḥ 	Now begins the fourth Parva.
['SA_GP12_brndp3_u-1']	śrutvā pādaṃ tṛtīyaṃ tu krāntaṃ sūtena dhīmatā /	śrutvā pādam tṛtīyam tu krāntam sūtena dhīmatā 	Having heard the third Parva traversed by the wise Sūta,
['SA_GP12_brndp3_u-2', 'SA_GP12_brndp3_u-3']	tataścaturthaṃ papracchuḥ pādaṃ vai ṛṣisattamāḥ // / / //🔽pādaḥ krāntastṛtīyo 'yamanuṣaṅgeṇa nastvayā /	tatas caturtham papracchuḥ pādam vai ṛṣi sattamāḥ  pādaḥ krāntaḥ tṛtīyaḥ yam anuṣaṅgeṇa naḥ tvayā 	the best of sages then asked about the fourth Parva.🔽This third Parva has been traversed by you incidentally.
['SA_GP12_brndp3_u-4']	caturthaṃ vistarātpādaṃ saṃhāraṃ pārikīrttaya // / / //	caturtham vistarāt pādam saṃhāram pārikīrttaya 	Declare the fourth Parva in detail, that on the dissolution (of the world).
['SA_GP12_brndp3_u-5']	manvantarāṇi sarvāṇi pūrvāṇyevāparaiḥ saha /	manvantarāṇi sarvāṇi pūrvāṇi eva aparaiḥ saha 	All the previous Manvantaras along with the future ones,
['SA_GP12_brndp3_u-6']	saptarṣīṇāmathaiteṣāṃ sāṃpratasyāntare manoḥ // / / //	saptarṣīṇām atha eteṣām sāṃpratasya antare manoḥ 	of these seven sages, of the present Manu,
['SA_GP12_brndp3_u-7']	vistarāvayavaṃ caiva nisargasya mahātmanaḥ /	vistara avayavam ca eva nisargasya mahātmanaḥ 	and the detailed creation of the great soul,
['SA_GP12_brndp3_u-8']	vistareṇānupūrvyā ca sarvameva bravīhi naḥ // / / //	vistareṇa ānupūrvyā ca sarvam eva bravīhi naḥ 	tell us everything in detail and in due order.
['SA_GP12_brndp3_u-9']	sūta uvāca	sūtaḥ uvāca 	Sūta said:
['SA_GP12_brndp3_u-10']	bhavatāṃ kathayiṣyāmi sarvametadyathātatham /	bhavatām kathayiṣyāmi sarvam etat yathātatham 	I shall tell you all this as it is,
['SA_GP12_brndp3_u-11']	pādaṃ tvimaṃ sasaṃhāraṃ caturthaṃ munisattamāḥ // / / //	pādam tu imam sa saṃhāram caturtham muni sattamāḥ 	this fourth Parva along with the dissolution, O best of sages.
['SA_GP12_brndp3_u-12']	manorvaivasvatasyemaṃ sāṃpratasya mahātmaṃnaḥ /	manoḥ vaivasvatasya imam sāṃpratasya mahātmaṃnaḥ 	Of the present great Manu Vaivasvata,
['SA_GP12_brndp3_u-13']	vistareṇānupūrvyā ca nisargaṃ śṛṇuta dvijāḥ // / / //	vistareṇa ānupūrvyā ca nisargam śṛṇuta dvijāḥ 	listen, O Brahmins, to the creation in detail and in due order.
['SA_GP12_brndp3_u-14']	manvantarāṇāṃ saṃkṣepaṃ bhaviṣyaiḥ saha saptabhiḥ /	manvantarāṇām saṃkṣepam bhaviṣyaiḥ saha saptabhiḥ 	The summary of the Manvantaras along with the seven future ones,
