segmentnr	original	analyzed	translated
['SA_MBIPVV__1_hk-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MBIPVV__1_hk-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be otherwise copied, republished, redistributed, or resold without the prior written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalog Number:
['SA_MBIPVV__1_hk-2']	Uniform title / īśvarapratyabhijñāvivṛtivimarśinī Volume	uniform title īśvarapratyabhijñā vivṛti vimarśinī volume 	Uniform Title: Iśvarapratyabhijñāvivṛti-vimarsinī Volume
['SA_MBIPVV__1_hk-3']	Author /abhinavagupta	authoḥ abhinavagupta 	Author: Abhinavagupta
['SA_MBIPVV__1_hk-4']	Editor /śāstrī m / k /	e t itoḥ śāstrī m k 	Editor: Śāstrī M. K.
['SA_MBIPVV__1_hk-5']	Description / Text taken from Vol / of the Kashmir Series of Texts and Studies / The īśvarapratyabhijñā vivṛtivimarśinī by Abhinavagupta Vol /	description text taken from vol of the kashmir series of texts and studies the īśvarapratyabhijñā vivṛti vimarśinī by abhinavagupta 	Description: Text taken from vol. 1 of the Kashmir Series of Texts and Studies. The Isvarapratyabhijna-vivrti-vimarsini by Abhinavagupta vol. 1
['SA_MBIPVV__1_hk-6']	Notes / Dataentered by the staff of Muktabodha under the supervision of Mark Dyczkowski / Revision / //	notes data entered by the staff muktabodha under the supervision of mark dyczkowski 	Notes: Entered by the staff of Muktabodha under the supervision of Mark Dyczkowski. Revision 0.0.
['SA_MBIPVV__1_hk-7']	Publisher / Research Department Jammu and Kashmir State	publisher research depatment jammu and kashmir state 	Publisher: Research Department Jammu and Kashmir State
['SA_MBIPVV__1_hk-8']	Publication year /	publication year 	Publication year: 1931
['SA_MBIPVV__1_hk-9']	Publication city / Bombay	publication citi bombay 	Publication city: Bombay
['SA_MBIPVV__1_hk-10']	Publication country / India	publication country india 	Publication country: India
['SA_MBIPVV__1_hk-11']	ṭitle page	ṭitle page 	Title page
['SA_MBIPVV__1_hk-12']	oṃ	om 	Om🔽🔽
['SA_MBIPVV__1_hk-13']	kāśmīrasaṃskṛtagranthāvaliḥ /	kāśmīra saṃskṛta grantha āvaliḥ 	Kashmir Sanskrit Series.
['SA_MBIPVV__1_hk-14']	granthāṅkaḥ	grantha aṅkaḥ 	Volume number
['SA_MBIPVV__1_hk-15', 'SA_MBIPVV__1_hk-16']	īśvarapratyabhijñāvivṛtivimarśinī🔽śrīmanmahāmāheśvarācāryavaryaśrīmadabhinavaguptaviracitā /	         śrīmat mahā māheśvara ācārya varya śrīmat abhinavagupta viracitā 	Isvarapratyabhijna-vivrti-vimarsini🔽Composed by the illustrious Abhinavagupta, the foremost teacher of the great Mahesvaras.
['SA_MBIPVV__1_hk-17']	śrīrājarājeśvaramahārājādhirājakāśmīranarendraśrīharisiṃhajī	                                                                   	By the order of His Majesty Maharaja Sri Harishchandra Bahadur, the Raja Raja, the great king, the lord of Kashmir,
['SA_MBIPVV__1_hk-18', 'SA_MBIPVV__1_hk-19', 'SA_MBIPVV__1_hk-20']	bahādurājñayā🔽risarcakāryālayādhyakṣapaṇḍita🔽madhusūdanakaulaśāstriṇā	bahā durājñayā  risarca kāryālaya adhyakṣa paṇḍita  madhusūdana kaula śāstriṇā 	By Pandit🔽Madhusudana Kaul Shastri, the head of the Research Department,
['SA_MBIPVV__1_hk-21']	uddiṣṭakāryālayasthetarapaṇḍitasahāyena	uddiṣṭa kārya ālaya stha itara paṇḍita sahāyena 	Assisted by other pandits in the office.
['SA_MBIPVV__1_hk-22']	saṃśodhanādisaṃskaraṇottaraṃ	saṃśodhana ādi saṃskaraṇa uttaram 	After purification and other processes,
['SA_MBIPVV__1_hk-23']	saṃpādya	saṃpādya 	having composed,
['SA_MBIPVV__1_hk-24']	mumbayyāṃ nirṇayasāgara mudraṇālaye mudrāpayitvā prākāśyamupanītā /	mumbayyām nirṇayasāgara mudraṇa ālaye mudrāpayitvā prākāśyam upanītā 	it has been printed in the Nirnayasagara Press in Mumbai and brought to light.
['SA_MBIPVV__1_hk-25']	prathamo bhāgaḥ	prathamaḥ bhāgaḥ 	First part
['SA_MBIPVV__1_hk-26', 'SA_MBIPVV__1_hk-27']	saṃvat kāśmīraśrīnagara straistābdaḥ /🔽asya granthasya mudrāpaṇādyadhikārāḥ proktamahārājavaryaiḥ	saṃvat kāśmīra śrīnagara straista abdaḥ  asya granthasya mudrāpaṇa ādi adhikārāḥ prokta mahā rāja varyaiḥ 	The year of Kashmir, the glorious city, the three years.
