segmentnr	original	analyzed	translated
['SA_GK22_ksdarppu-0']	darpadalanam	darpa dalanam 	The Destroyer of Pride
['SA_GK22_ksdarppu-1']	prathamo vicāraḥ	prathamaḥ vicāraḥ 	The First Chapter
['SA_GK22_ksdarppu-2']	praśāntāśeṣavighnāya darpasarpāpasarpaṇāt /	praśānta aśeṣa vighnāya darpa sarpa apasarpaṇāt 	For the complete pacification of all obstacles, for the removal of the creeping serpent of pride,
['SA_GK22_ksdarppu-3', 'SA_GK22_ksdarppu-4']	satyāmṛtanidhānāya svaprakāśavikāsine // / //🔽saṃsāravyatirekāya hṛtotsekāya cetasaḥ /	              saṃsāra vyatirekāya hṛta utsekāya cetasaḥ 	For the treasure of the nectar of truth, for the unfolding of self-luminous consciousness,🔽For transcending the world, for subduing the arrogance of the mind,
['SA_GK22_ksdarppu-5']	praśamāmṛtasekāya vivekāya namo namaḥ // / //	praśama amṛta sekāya vivekāya namaḥ namaḥ 	Salutations again and again to tranquility, the nectar-like watering, and to discrimination.
['SA_GK22_ksdarppu-6', 'SA_GK22_ksdarppu-7']	yugmam🔽kṣemendraḥ suhṛdāṃ prītyā darpadoṣacikitsakaḥ /	yugmam               	A pair of verses🔽Kshemendra, out of affection for his friends, the physician of the faults of pride,
['SA_GK22_ksdarppu-8']	svāsthyāya kurute yatnaṃ madhuraiḥ sūktibheṣajaiḥ // / //	svāsthyāya kurute yatnam madhuraiḥ su ukti bheṣajaiḥ 	Strive for their well-being with sweet medicinal verses.
['SA_GK22_ksdarppu-9']	kulaṃ vittaṃ śrutaṃ rūpaṃ śauryaṃ dānaṃ tapastathā /	kulam vittam śrutam rūpam śauryam dānam tapaḥ tathā 	Family, wealth, learning, beauty, valor, charity, and austerity,🔽These seven are the primary causes of pride in men.
['SA_GK22_ksdarppu-10']	prādhānyena manuṣyāṇāṃ saptaite madahetavaḥ // / //	prādhānyena manuṣyāṇām saptā ete mada hetavaḥ 	For the benefit and to quell delusion, the destruction of pride is done
['SA_GK22_ksdarppu-11', 'SA_GK22_ksdarppu-12']	ahaṃkārābhibhūtānāṃ bhūtānāmiva dehinām /🔽hitāya darpadalanaṃ kriyate mohaśāntaye // / //	ahaṃkāra abhibhūtānām bhūtānām iva dehinām  hitāya darpa dalanam kriyate moha śāntaye 	For embodied beings overwhelmed by ego, like beings under the influence of planets.
['SA_GK22_ksdarppu-13']	kulaṃ kulaṃ kalayatāṃ mohānmithyābhimāninām /	kulam kulam kalayatām mohāt mithyā abhimāninām 	For those who falsely pride themselves out of delusion, counting family after family,
['SA_GK22_ksdarppu-14']	lagnaḥ ko 'yaṃ na jānīmaḥ stabdhagrīvāgrahagrahaḥ // / //	lagnaḥ kaḥ yam na jānīmaḥ stabdha grīvā graha grahaḥ 	We do not know which one is clinging, this stubborn neck-grasping planet.
['SA_GK22_ksdarppu-15']	kulasya kamalasyeva mūlamanviṣyate yadi /	kulasya kamalasya iva mūlam anviṣyate yadi 	If the root of a family is sought, like that of a lotus,
['SA_GK22_ksdarppu-16']	doṣapaṅkaprastāntas tadāvaśyaṃ prakāśate // / //	doṣa paṅka prastāntaḥ tadā avaśyam prakāśate 	Then the edge of the mire of faults will certainly be revealed.
['SA_GK22_ksdarppu-17']	yathā jātyaturaṃgasya na śakyajjātya /mucyate /	yathā jātya turaṃgasya na śakyat jātyam ucyate 	Just as a horse born of a noble breed cannot be freed from its noble nature,
['SA_GK22_ksdarppu-18']	tathā guṇavataḥ sūnur nirguṇastatkulodbhavaḥ // / //	tathā guṇavataḥ sūnuḥ nirguṇaḥ tad kula udbhavaḥ 	so is the son of a virtuous person, though devoid of qualities, born in that noble family.
['SA_GK22_ksdarppu-19']	ekaścetpūrvapuruṣaḥ kule yajvā bahuśrutaḥ /	ekaḥ ced pūrvapuruṣaḥ kule yajvā bahu śrutaḥ 	If there is only one man in the family who is a performer of sacrifices and has much learning,
['SA_GK22_ksdarppu-20']	aparaḥ pāpakṛnmūrkhaḥ kulaṃ kasyānurvartatām // / //	aparaḥ pāpa kṛt mūrkhaḥ kulam 	and another who is a sinner and a fool, whose family will continue?
['SA_GK22_ksdarppu-21']	loke kulaṃ kulaṃ tāvad yāvatpūrvasamanvayaḥ /	loke kulam kulam tāvat yāvat pūrva samanvayaḥ 	In the world, a family is considered noble only as long as there is continuity with the ancestors.
['SA_GK22_ksdarppu-22']	guṇaprabhāve vicchinne samāptaṃ sakalaṃ kulam // / //	guṇa prabhāve vicchinne samāptam sakalam kulam 	When the power of qualities is severed, the entire family comes to an end.
['SA_GK22_ksdarppu-23', 'SA_GK22_ksdarppu-24']	kulābhimānaḥ kasteṣāṃ jaghanyasthānajanmanām /🔽kulakūlaṃkaṣā yeṣāṃ jananyo nimnagāḥ striyaḥ // / //	kula abhimānaḥ kaḥ teṣām jaghanya sthāna janmanām  kula kūlaṃkaṣāḥ yeṣām jananyaḥ nimnagāḥ striyaḥ 	What pride of family can they have who are born in the lowest place?🔽Their mothers, the low-born women, are like rivers that erode the banks of noble families.
['SA_GK22_ksdarppu-25']	kulīnasya kulīnasya navadāridryalajjayā /	kulīnasya kulīnasya nava dāridrya lajjayā 	Out of shame for poverty, a noble person may abandon his own family.
['SA_GK22_ksdarppu-26']	kiṃ kulenākulīnāgre yāñcādainyapralāpinaḥ // / //	kim kulena akulīna agre yān ca a dainya pralāpinaḥ 	What use is a family to one who is not noble, who begs and laments out of dejection?
['SA_GK22_ksdarppu-27']	guṇavatkulajāto 'pi nirguṇaḥ kena pūjyate /	guṇavat kula jātaḥ pi nirguṇaḥ kena pūjyate 	Even one born in a noble family with good qualities, if devoid of qualities, is not honored by anyone.
['SA_GK22_ksdarppu-28', 'SA_GK22_ksdarppu-29']	dogdhrīkulodbhavā dhenur vandhyā kasyopayujyate // / //🔽svayaṃ kulakṛtastasmād vicārya tyajyatāṃ madaḥ /	dogdhrī kula udbhavā dhenuḥ vandhyā kasya upayujyate  svayam kula kṛtaḥ tasmāt vicārya tyajyatām madaḥ 	What use is a cow born in a good milking family if it is barren?🔽Therefore, considering that nobility is self-made, let pride be abandoned.
['SA_GK22_ksdarppu-30']	guṇādhīnaṃ kulaṃ jñātvā guṇeṣvādhīyatāṃ matiḥ // / //	guṇa adhīnam kulam jñātvā guṇeṣu ādhīyatām matiḥ 	Knowing that nobility depends on qualities, let the mind be fixed on qualities.
['SA_GK22_ksdarppu-31']	mūlānveṣaṇacintyamānamaniśaṃ nāstyeva puṃsāṃ kulaṃ strīṇāṃ yatra paramparaiva tanute saṃtānatantukramam /	mūla anveṣaṇa cintyamānam aniśam nā asti eva puṃsām kulam strīṇām yatra paramparā eva tanute saṃtāna tantu kramam 	The family of men is never found, when sought for from the beginning, since it is only the line of women that perpetuates the succession of descendants.
['SA_GK22_ksdarppu-32', 'SA_GK22_ksdarppu-33']	etāsāṃ kṛtakaprapañcaracanālajjāvatīnāṃ puraḥ saṃsaktasmararūḍhagūḍhacaritaṃ tattvena jānāti kaḥ // / //🔽kulābhimānābharaṇasya mātā pitāmahī vā prapitāmahī vā /	etāsām kṛtaka prapañca racanā lajjāvatīnām puras saṃsakta smara rūḍha gūḍha caritam tattvena jānāti kaḥ  kula abhimāna ābharaṇasya mātā pitāmahī vā prapitāmahī vā 	Who can truly know the secret conduct of these women, who are full of shame at the fabrication of their intrigues, and who are deeply attached to love?
['SA_GK22_ksdarppu-34']	yoṣitsvabhāvena yadi praduṣṭā tadeṣa doṣaḥ kulamūlaghātaḥ // / //	yoṣit svabhāvena yadi praduṣṭā tat eṣa doṣaḥ kula mūla ghātaḥ 	If the mother, grandmother, or great-grandmother of a man proud of his family is corrupted by the nature of a woman, then this is a fault that destroys the root of the family.
['SA_GK22_ksdarppu-35']	sūryavaṃśe triśaṅkuryaś caṇḍālo 'bhūnmahīpatiḥ /	sūrya vaṃśe triśaṅkuḥ yaḥ caṇḍālaḥ bhūt mahīpatiḥ 	In the solar dynasty, King Trisanku became an outcaste,
['SA_GK22_ksdarppu-36']	dilīparaghurāmādyāḥ kṣitipāstatkulodbhavāḥ // / //	dilīpa raghu rāma ādyāḥ kṣitipāḥ tad kula udbhavāḥ 	and kings like Dilipa, Raghu, and Rama were born in his family.
['SA_GK22_ksdarppu-37']	bhūbhujāṃ somavaṃśyānāṃ yaḥ pūrvapuruṣo budhaḥ /	bhūbhujām soma vaṃśyānām yaḥ pūrvapuruṣaḥ budhaḥ 	Budha, the son of Soma, was the ancestor of the lunar dynasty kings.
['SA_GK22_ksdarppu-38']	gurutalpe sa candrasya jāto jagati viśrutaḥ // / //	gurutalpe sa candrasya jātaḥ jagati viśrutaḥ 	He was born from the moon in a famous act of adultery.
