segmentnr	original	analyzed	translated
['SA_MBL_ingadhaaranachandrikaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MBL_ingadhaaranachandrikaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be modified or distributed in any form without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalog Number:
['SA_MBL_ingadhaaranachandrikaHK-2']	Uniform title / liṅgadhāraṇacandrikā	uniform title liṅga dhāraṇa candrikā 	Uniform Title: Lingadharana-candrika
['SA_MBL_ingadhaaranachandrikaHK-3']	Author /nandikeśvara	authoḥ nandikeśvara 	Author: Nandikesvara
['SA_MBL_ingadhaaranachandrikaHK-4']	Commentator /śivakumāraśāstri	commentatoḥ śivakumāraśāstri 	Commentator: Shivakumarasastri
['SA_MBL_ingadhaaranachandrikaHK-5']	Notes / Commentary written in /	notes commentary 	Notes: Commentary written in:
['SA_MBL_ingadhaaranachandrikaHK-6']	Data entered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /	data entered by the staff of muktabodha under the direction of mark s g dyczkowski 	Therefore entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.
['SA_MBL_ingadhaaranachandrikaHK-7']	Revision / Dec / /	revision dec 	Revision. Dec.
['SA_MBL_ingadhaaranachandrikaHK-8']	Publisher / Medical Hall	publisher medical hall 	Publisher. Medical Hall
['SA_MBL_ingadhaaranachandrikaHK-9']	Publication year /	publication year 	Publication year.
['SA_MBL_ingadhaaranachandrikaHK-10']	Publication city / Varanasi	publication citi 	Publication city. Varanasi
['SA_MBL_ingadhaaranachandrikaHK-11']	Publication country / India	publication country india 	Publication country. India
['SA_MBL_ingadhaaranachandrikaHK-12']	liṅgadhāraṇacandrikā	         	Linga Dharaṇa Candraikā
['SA_MBL_ingadhaaranachandrikaHK-13']	śrīnandikeśvaraśivācāryaviracitā	śrī nandikeśvara śivācārya viracitā 	Composed by Śrī Nandikeśvara Śivācārya
['SA_MBL_ingadhaaranachandrikaHK-14']	śrīśivakumāraśāstrikṛtyā śaranāmikā vyākhyayā	            	With the commentary named Śrī Śiva Kumāra Śāstrakṛti
['SA_MBL_ingadhaaranachandrikaHK-15']	medical hall publiśer	medical hall 	Medical Hall Publisher
['SA_MBL_ingadhaaranachandrikaHK-16']	Varanasi	vara nasi 	Varanasi
['SA_MBL_ingadhaaranachandrikaHK-17']	p / 	p 	P.🔽🔽
['SA_MBL_ingadhaaranachandrikaHK-18']	śrīgaṇeśāya namaḥ	śrī gaṇeśāya namaḥ 	Salutations to the illustrious Gaṇeśa
['SA_MBL_ingadhaaranachandrikaHK-19']	śrīmate viśvārādhyāya namaḥ	śrīmate viśvārādhyāya namaḥ 	Salutations to the illustrious Viśvarādhāyana
['SA_MBL_ingadhaaranachandrikaHK-20']	liṅgadhāraṇacandrikā	         	Linga Dharaṇa Candraikā
['SA_MBL_ingadhaaranachandrikaHK-21']	nandikeśvaraviracitā	          	Composed by Nandikeśvara
['SA_MBL_ingadhaaranachandrikaHK-22']	pūrvabhāgaḥ	pūrva bhāgaḥ 	Part One
['SA_MBL_ingadhaaranachandrikaHK-23']	ādhārādisamastacakranicaye yo haṃsarūpaḥ śivo	ādhāra ādi samasta cakra nicaye yaḥ haṃsa rūpaḥ 	The Śiva in the form of the swan in the collection of all cakras beginning with the foundation,
['SA_MBL_ingadhaaranachandrikaHK-24']	nityānandaguruprasādavibhavād bhāvādisaṃjño'bhavat /	             	By the grace of the eternal bliss guru, became known as Bhāva and others.
