segmentnr	original	analyzed	translated
['SA_GSP30_abhtantu-0']	Tantrasāra / Prathamam āhnikam	tantrasāra prathamam āhnikam 	The Essence of Tantra, First Chapter
['SA_GSP30_abhtantu-1']	vimalakalāśrayābhinavasṛṣṭimahā jananī bharitatanuś ca pañcamukhaguptarucir janakaḥ /	vimala kalā āśraya abhinava sṛṣṭi mahā jananī bharita tanuḥ ca pañcamukha gupta ruciḥ janakaḥ 	The great mother of the new creation, which is based on the pure arts, and the father, whose radiance is concealed by the five faces, whose body is filled,
['SA_GSP30_abhtantu-2']	tadubhayayāmalasphuritabhāvavisargamayaṃ hṛdayam anuttarāmṛtakulaṃ mama saṃsphuratāt // /	tad ubhaya yāmala sphurita bhāva visarga mayam hṛdayam anuttara amṛta kulam mama saṃsphuratāt 	May my heart, which is the outpouring of the bliss that radiates from the union of those two, the family of the unsurpassed nectar, shine forth.
['SA_GSP30_abhtantu-3']	vitatas tantrāloko vigāhituṃ naiva śakyate sarvaiḥ /	vitataḥ tantrālokaḥ vigāhitum nā eva śakyate sarvaiḥ 	The extensive Tantra-loka cannot be fully comprehended by all.
['SA_GSP30_abhtantu-4', 'SA_GSP30_abhtantu-5']	ṛjuvacanaviracitam idaṃ tu tantrasāraṃ tataḥ śṛṇuta // /🔽śrīśambhunāthabhāskaracaraṇanipātaprabhāpagatasaṃkocam /	ṛju vacana viracitam idam tu tantrasāram tatas śṛṇuta  śrī śambhunātha bhāskara caraṇa nipāta prabhā apagata saṃkocam 	But this essence of Tantra, composed in simple language, should be listened to.
['SA_GSP30_abhtantu-6']	abhinavaguptahṛdambujam etad vicinuta maheśapūjanahetoḥ // /	abhinavagupta hṛd ambujam etat vicinuta maheśa pūjana hetoḥ 	The lotus of the heart of Abhinavagupta, which has become free from contraction by the radiance of the descent of the feet of the illustrious Sambhunatha-bhaskara,🔽Should be examined for the worship of Mahesha.
['SA_GSP30_abhtantu-7']	iha jñānaṃ mokṣakāraṇaṃ bandhanimittasya ajñānasya virodhakatvāt dvividhaṃ ca ajñānaṃ buddhigataṃ pauruṣaṃ ca tatra buddhigatam aniścayasvabhāvaṃ 	iha jñānam mokṣa kāraṇam bandha nimittasya ajñānasya virodhaka tvāt dvividham ca ajñānam buddhi gatam pauruṣam ca tatra buddhi gatam aniścaya svabhāvam 	Here, knowledge is the cause of liberation because it is the opposite of ignorance, which is the cause of bondage. And ignorance is of two kinds: mental and personal. Among them, the mental is of the nature of indecision
['SA_GSP30_abhtantu-8']	viparītaniścayātmakaṃ ca /	viparīta niścaya ātmakam ca 	and of the nature of erroneous certainty.
['SA_GSP30_abhtantu-9']	pauruṣaṃ tu vikalpasvabhāvaṃ saṃkucitaprathātmakaṃ tad eva ca mūlakāraṇaṃ saṃsārasya iti vakṣyāmo malanirṇaye /	pauruṣam tu vikalpa svabhāvam saṃkucita prathā ātmakam tat eva ca mūla kāraṇam saṃsārasya iti vakṣyāmaḥ mala nirṇaye 	But we will explain in the section on impurity that the individual soul's ignorance, which is of the nature of doubt, and which is the contracted manifestation of consciousness, is itself the root cause of worldly existence.
['SA_GSP30_abhtantu-10']	tatra pauruṣam ajñānaṃ dīkṣādinā nivartetāpi kiṃ tu dīkṣāpi buddhigate anadhyavasāyātmake	tatra pauruṣam ajñānam dīkṣā ādinā nivarteta api kim tu dīkṣā api buddhi gate anadhyavasāya ātmake 	There, the individual soul's ignorance can be removed by initiation and other means, but initiation itself is not possible when there is ignorance in the form of indecision in the intellect.
