segmentnr	original	analyzed	translated
['SA_T03_knavslou-0']	Navaślokī	nava ślokī 	Navasloki
['SA_T03_knavslou-1']	āryāṣṭasāhaśrikāyāḥ prajñāpāramitāyāḥ piṇḍārthaḥ	ārya aṣṭa sāhaśrikāyāḥ prajñāpāramitāyāḥ piṇḍa arthaḥ 	The Condensed Meaning of the Noble Perfection of Wisdom in Eight Thousand Lines
['SA_T03_knavslou-2']	prajñāpāramitāmbodhau śubharatnākare svayam /	            	In the ocean of the perfection of wisdom, a mine of auspicious jewels,
['SA_T03_knavslou-3', 'SA_T03_knavslou-4']	sarvā pāramitās tatra tādātmyena vyavasthitāḥ // //🔽niṣprapañcā nirābhāsā nirvikalpā nirālayā /	sarvā pāramitāḥ tatra tādātmyena vyavasthitāḥ  niṣprapañcā nirābhāsā nirvikalpā nirālayā 	all the perfections are established there by identity.🔽Free from conceptual proliferation, free from appearances, free from conceptualization, free from abode,
['SA_T03_knavslou-5']	niḥsvabhāvā parā sūkṣmā bindunādavivarjitā // //	niḥsvabhāvā parā sūkṣmā bindu nāda vivarjitā 	without intrinsic nature, supreme, subtle, devoid of the drop and sound.
['SA_T03_knavslou-6']	prajñāpāramitā mātā sarvabuddhodayā parā /	prajñāpāramitā mātā sarva buddha udayā parā 	The perfection of wisdom is the mother, supreme in giving rise to all buddhas,
['SA_T03_knavslou-7']	trayānupalabdhirūpā sarvajñajñānagocarā // //	            	having the nature of the non-apprehension of the three, the domain of the knowledge of omniscience.
['SA_T03_knavslou-8']	prajñāpāramitāṃ saṃyag yo bhāvayitum icchati /	prajñāpāramitām saṃyak yaḥ bhāvayitum icchati 	One who wishes to properly cultivate the perfection of wisdom
['SA_T03_knavslou-9']	tenārthato navaślokāś cintanīyāḥ samāsataḥ // //	tena arthataḥ nava ślokāḥ cintanīyāḥ samāsatas 	should contemplate these nine verses in terms of their meaning in brief.
['SA_T03_knavslou-10']	karmaprabhāvasaṃbhūtaṃ ṣaḍāyatanalakṣaṇam /	karma prabhāva saṃbhūtam ṣaṣ āyatana lakṣaṇam 	The characteristic of the six sense bases, arisen from the power of karma,
['SA_T03_knavslou-11']	punarbhavam iti khyātaṃ pratibhāsopamaṃ hi tat // //	punarbhavam iti khyātam pratibhāsa upamam hi tat 	is known as rebirth, for it is like a reflection.
['SA_T03_knavslou-12']	nirmitaṃ nagaraṃ yadvad vilokayati nirmitaḥ /	nirmitam nagaram yadvat vilokayati nirmitaḥ 	Just as a magical creation sees a magical city,
['SA_T03_knavslou-13']	tadvat paśyati rūpāṇi karmabhir nirmitaṃ jagat // //	tadvat paśyati rūpāṇi karmabhiḥ nirmitam jagat 	so the world, created by karma, sees forms.
['SA_T03_knavslou-14']	dharmaṃ deśayataḥ śabdā ye kecit śrutigocarāḥ /	dharmam deśayataḥ śabdāḥ ye kecid śruti gocarāḥ 	Whatever sounds are within the range of hearing, when the Dharma is being taught,
['SA_T03_knavslou-15']	pratiśrutkopamāḥ sarve prodbhūtaśrutinaḥ śrutāḥ // //	pratiśrutkā upamāḥ sarve prodbhūta śrutinaḥ śrutāḥ 	All are like echoes, heard with the auditory faculty arisen from the elements.
['SA_T03_knavslou-16']	āghrataṃ svāditaṃ tathā spraṣṭaṃ viṣayalālāsaiḥ /	svāditam tathā spraṣṭam viṣaya lālāsaiḥ 	Smelled, tasted, and touched by the impurities of objects,
['SA_T03_knavslou-17']	svapnatulyam idaṃ sarvam upalabdhaṃ na vidyate // //	svapna tulyam idam sarvam upalabdham na vidyate 	All this is like a dream, the experience does not exist.
