segmentnr	original	analyzed	translated
['SA_GSP31_samkhsuu-0']	viṣayādhyāyaḥ	viṣaya adhyāyaḥ 	Chapter on Objects
['SA_GSP31_samkhsuu-1']	atha trividhaduḥkhātyantanivṛttiḥ atyanta puruṣārthaḥ / / /	atha trividha duḥkha atyanta nivṛttiḥ atyanta puruṣa arthaḥ 	Now, the complete cessation of the three kinds of suffering is the ultimate human goal.
['SA_GSP31_samkhsuu-2']	paramapuruṣārthasvarūpaṃ	            	The nature of the supreme human goal
['SA_GSP31_samkhsuu-3']	na dṛṣṭāt tatsiddhiḥ /	na dṛṣṭāt tad siddhiḥ 	is not established by perception.
['SA_GSP31_samkhsuu-4']	nivṛtte 'pyanuvṛtti darśanāt / / /	nivṛtte pi anuvṛtti darśanāt 	Because continuation is seen even when there is cessation.
['SA_GSP31_samkhsuu-5']	laukikopāyaiḥ duḥkhanivṛttyanupapattiḥ	            	The impossibility of cessation of suffering by worldly means
['SA_GSP31_samkhsuu-6']	prātyahika kṣutpratīkāravat tatpratīkāra ceṣṭanāt puruṣārthatvaṃ / / /	prātyahika kṣudh pratīkāra vat tad pratīkāra ceṣṭanāt puruṣa artha tvam 	because of the effort to remedy it, the human goal is like the daily remedy for hunger.
['SA_GSP31_samkhsuu-7']	laukikopāyaiḥ duḥkhanivṛttyanupapattiḥ	            	The impossibility of cessation of suffering by worldly means
['SA_GSP31_samkhsuu-8']	sarvāsambhavāt /	sarva asambhavāt 	because of the impossibility of all [means].
['SA_GSP31_samkhsuu-9']	sambhave 'pi sattāsambhavāt heyaḥ pramāṇakuśalaiḥ / / /	sambhave pi sattā sambhavāt heyaḥ pramāṇa kuśalaiḥ 	Even if possible, it is to be rejected by those skilled in valid cognition because of the possibility of existence.
['SA_GSP31_samkhsuu-10']	laukikopāyaiḥ duḥkhanivṛttyanupapattiḥ	            	The impossibility of cessation of suffering by worldly means
