segmentnr	original	analyzed	translated
['SA_MB_kaalaanalatantraHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_kaalaanalatantraHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be otherwise copied, republished, redistributed, or resold, either in whole or in part, in any form, without the prior written permission of Muktabodha Indological Research Institute. Entered by the Muktabodha staff under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MB_kaalaanalatantraHK-2']	Uniform title / kālānalatantra	uniform title kālānalatantra 	Uniform Title: Kalānālatantra
['SA_MB_kaalaanalatantraHK-3']	Manuscript / NGMPP Reel / manuscript No / 	manuscript 	Manuscript: NGMPP Reel No.:
['SA_MB_kaalaanalatantraHK-4']	Description / NGMPP manuscript śaivatantra reel no / /	description ngmpp manuscript 	Description: NGMPP manuscript Śaivāgama reel no.
['SA_MB_kaalaanalatantraHK-5']	leaves missing at the beginning	leaves missing at the beginning 	Leaves missing at the beginning
['SA_MB_kaalaanalatantraHK-6']	Notes / Dataentered by the staff of Muktabodha under the supervision of Mark S /G / Dyczkowski /	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 	Entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['SA_MB_kaalaanalatantraHK-7']	Revision / October /	revision october 	Revision: October.
['SA_MB_kaalaanalatantraHK-8']	Publication country / India	publication country india 	Publication country: India
['SA_MB_kaalaanalatantraHK-9']	smākhamyakheḍā bhaṭīdhaṭī /	a smā khamī akheḍā bhaṭīdhaṭī 	Smakhamykheda Bhatidhati.
['SA_MB_kaalaanalatantraHK-10']	verāvehaṇḍā pudyaṇḍī nāyalī phenilādrumī /	verā vehaṇḍā pudyaṇḍī nāyalī phenilādrumī 	Veravehanda, Pudyandi, Nayali, Pheniladrume.
['SA_MB_kaalaanalatantraHK-11']	bhaṭīdhmākṣī vaṭīveśyā phāṇitā phullitādhunī /	            	Bhatidhmashi, Vadiveshya, Phanita, Phullitadhun.
['SA_MB_kaalaanalatantraHK-12']	vohinī madhuraṣṭi / dvikāhaṃgī prakriyārumī /	         	Vohi, Madhurashti, Dvikaa, Hangi, Prakriyarume.
['SA_MB_kaalaanalatantraHK-13']	pippalā vāsitādaṃtī kāraṇākaraṭāṃkitā //	           	Pippala, Vasitadanti, Karana, Akaratankita.
['SA_MB_kaalaanalatantraHK-14']	āśīnurūpī cedānī dvitrādyaktānatho śṛṇu /	āśi inurūpī ca idānī dvitra ādi aktān atho śṛṇu 	Ashinurupi, Chedani, Dvitri, Adya, Kta, Athau, Shru.
['SA_MB_kaalaanalatantraHK-15']	ajaḥ saviṃvavedīko gaṇāṃ duḥpaṃcadhā bhavet //	ajaḥ sa viṃva vedīkaḥ bhavet 	Ajah, Savimva, Vedika, Gana, Duh, Pancha, Bhave.
['SA_MB_kaalaanalatantraHK-16']	adyāta prothamāṇḍīrasūnāmanūranāmakaḥ /	adyāta 	Adya, Protha, Mandhira, Sunam, Anura, Namana.
['SA_MB_kaalaanalatantraHK-17']	sarvājūnaḥ kalādyaśca nandisaṃdāyisaṃjñikau //	kalā ādyaḥ ca nandi saṃdāyi saṃjñikau 	Sarvajun, Kala, Adya, Ch, Nandisa, Ndayi, Sanjnika.
['SA_MB_kaalaanalatantraHK-18']	sa eva dīptanigaḍoraśmīretaḥ paśurvatuḥ /	saḥ eva paśuḥ vatuḥ 	Sa eva, Dipta, Nigada, Rashmi, Retah, Pashu, Vatu.
['SA_MB_kaalaanalatantraHK-19']	varhiṇo'dastṛtīyaścet tādūgavadurādhurā //	varhiṇa udaḥ tṛtīyaḥ ced tādūgava durādhurā 	Varhino, Adas, Tridhi, Cheta, Taaduga, Vadudhur.
['SA_MB_kaalaanalatantraHK-20']	amarāhaimanīsomaḥ para īdṛgvidhe sati /	paraḥ īdṛgvidhe sati 	Amarah, Aiman, Soma, Para, Edirgvidhe, Sati.
['SA_MB_kaalaanalatantraHK-21']	durgatiḥ siddhibhūrmīnā pretolī vāhavī tathā //	durgatiḥ siddhibhūḥ mīnā pretolī vāhavī tathā 	Durggati, Siddhibhu, Mina, Pretoli, Vahavi, Tath.
['SA_MB_kaalaanalatantraHK-22']	nayegaṇāṃdau vaidhavyā viṃvena ca yute tariḥ /	vaidhavyā viṃvena ca yute tariḥ 	The three are joined with the Vidyā of the three and a half strands, the Vidyā of the three and a half strands, and the Vidyā of the three and a half strands.
['SA_MB_kaalaanalatantraHK-23']	haro'daḥ śṛṃkhalo vipravivarṇā mukhyaviṃvayuk //	        	Hara, the fettered soul, the Brahmin, the color, the principal Vidyā, and the Vidyā.
['SA_MB_kaalaanalatantraHK-24']	sā haṃgaḥ sukhadā cārcci vīrudhādyulmitā'ḍyanī /	sā haṃgaḥ sukhadā vīrudhādi ulmitāḍyanī 	That is the syllable ha, which gives happiness, is the flame, and is the best of creepers, etc.
['SA_MB_kaalaanalatantraHK-25']	tu daṃtī cintyadadṛkṣed viśeṣone vṛyahayat //	tu daṃtī viśeṣa ūne 	One should contemplate the tusked one in the mind, the special one, the horse, and the increased one.
['SA_MB_kaalaanalatantraHK-26', 'SA_MB_kaalaanalatantraHK-27']	cillīcakorī hārītā vaṃdyapī dṛgvidhe paṭau /🔽bharmārī vairaṇī lohī vicakṣājūvarī tathā //	                         	The three, Chिल्ली, चकोरी, and हारीता, are to be worshipped, and the two, वंद्य and दृक्, are the two eyes.🔽भर्मारी, वैरणी, लोही, विचक्ष, and जूवरी,
['SA_MB_kaalaanalatantraHK-28', 'SA_MB_kaalaanalatantraHK-29']	arddhāṃgā veśmarī vrātā bhāsitā sālasāpi ca /🔽mānyādi tritayabhadrapīṭhaśāṃtāḥ krameṇa te //	             mānya ādi tritaya bhadrapīṭha śāṃtāḥ krameṇa te 	अर्द्धाङ्गी, वेश्मरी, व्राता, भासिता, and सालसा,🔽The three, मान्या, आदि, and त्रितयभद्रपीठशांता, are in order.
['SA_MB_kaalaanalatantraHK-30']	ga /dhārāvedi viṃvasrajaḥ syustriṃśad eva te /	gadhārāvedi viṃvasrajaḥ syuḥ triṃśat eva te 	The thirty are g, धारा, वेदि, विंव, and स्रज्.
['SA_MB_kaalaanalatantraHK-31']	prāṃśuraṃ śuribhoraṃ bhāvidhorī vayuvomurā //	prāṃśuram śuribhoram bhāvidhorī vayuvomurā 	प्रांशु, रंशु, भोरं, भावि, धोरि, वयु, and मुरा,
['SA_MB_kaalaanalatantraHK-32']	vehe cīṭāṃkanī nāmyā dhuṃganī paryāvabharā /	vehe cīṭāṃkanī nāmyā dhuṃganī 	Vehe, Chiṭāṅkanī, Nāmyā, Dhungaṇī, Paryāvaṃbhara,
['SA_MB_kaalaanalatantraHK-33']	suratho devīkā sādhvī cāṃtaraprastarapriyāḥ //	surathaḥ devīkā sādhvī ca antaraprastarapriyāḥ 	सुरथ, देवीका, साध्वी, चांतर, प्रस्तर, and प्रिया,
['SA_MB_kaalaanalatantraHK-34']	dakṣojūkṣūścaṭī ghorī nikṛtīvaṃ kṛtirhalaḥ /	ghorī kṛtiḥ ha laḥ 	Daksha, Ujju, Chati, Ghori, Nikriti, Vam, Krit, and Hala,
['SA_MB_kaalaanalatantraHK-35']	carvacārvā karo rakṣa kṣapaṇāḥ kanyadṛdṛśe //	karaḥ rakṣa kṣapaṇāḥ kanyadṛdṛśe 	Charva Charva, protect the eyes of the young girl from destruction.
['SA_MB_kaalaanalatantraHK-36']	tathā dīptapade bhṛgvī kārāruṇḍīt tulāhradaḥ /	tathā dīptapade bhṛgvī tulāhradaḥ 	Similarly, in the word दीप्त, भृगु, ऋ, कार, अरुण्डीत्, तुला, and ह्रद.
['SA_MB_kaalaanalatantraHK-37']	kṣephamyogaṇapade vimveṃdriya viśvānviteśirā //	vimva iṃdriya 	In the position of the Kshephya Yoga, the lord of the universe, endowed with the universe, is the head.
['SA_MB_kaalaanalatantraHK-38']	aṃ traṃ pīṭhoharāllīṣa indrākṣaḥ prativiṃvavān /	indrākṣaḥ 	The three, the seat, the remover of obstacles, and the lotus, Indra, the eye, and the one with the serpent, are the two with the serpent.
['SA_MB_kaalaanalatantraHK-39']	medhirasmin kalāhīne vimve muṣmichikhāni te //	medhiḥ asmin kalā hīne vimve muṣmic śikhāni te 	The wise one, in this one lacking the digit, the serpent, you desire the crest.
['SA_MB_kaalaanalatantraHK-40']	tathā saprativiṃve ca sarpā nakraḥ kramādimau /	tathā ca sarpāḥ nakraḥ kramāt imau 	Similarly, the serpent and the one with the serpent, the crocodile, the serpent, and the two in order.
['SA_MB_kaalaanalatantraHK-41']	haṃso vrahmeti nirdiṣṭaṃ sohaṃ vācyaṃ mahādinam //	haṃsaḥ vrahma iti nirdiṣṭam vācyam mahādinam 	The swan is indicated as Brahma, the syllable Om, or the great day.
['SA_MB_kaalaanalatantraHK-42']	halāṃ trayāṇamaikyena vījānyanyāni vāḍavat /	trayāṇam aikyena vījāni anyāni vāḍa vat 	The three syllables, by the union of the three, are the other seed syllables, O Brahmin.
['SA_MB_kaalaanalatantraHK-43']	rajuvoniḥ phalokṣokto'kṣaramauliḥ sakhīmatā //	          	The one with the serpent as the rope, the one with the fruit as the eye, the one with the syllable Om as the crest, and the one with the friend as the mind.
['SA_MB_kaalaanalatantraHK-44']	hale ca gata cāndrike gaṇāpīḍemavedike /	hale ca gata cāndrike gaṇāpīḍemavedike 	And when the moon has gone, in the altar of the afflicted Gaṇa,
