segmentnr	original	analyzed	translated
['SA_GV05_brbiuppu-0']	oṃ	om 	Om🔽🔽
['SA_GV05_brbiuppu-1']	mano hi dvividhaṃ proktaṃ śuddhaṃ cāśuddham eva ca /	manaḥ hi dvividham proktam śuddham ca aśuddham eva ca 	The mind is said to be of two kinds, pure and impure.
['SA_GV05_brbiuppu-2']	aśuddhaṃ kāmasaṃkalpaṃ śuddhaṃ kāmavivarjitam // //	aśuddham kāma saṃkalpam śuddham kāma vivarjitam 	The impure is full of desires, the pure is free from desires.
['SA_GV05_brbiuppu-3', 'SA_GV05_brbiuppu-4']	mana eva manuṣyāṇāṃ kāraṇaṃ bandhamokṣayoḥ /🔽bandhāya viṣayāsaktaṃ muktyai nirviṣayaṃ smṛtam // //	manaḥ eva manuṣyāṇām kāraṇam bandha mokṣayoḥ  bandhāya viṣaya āsaktam muktyai nirviṣayam smṛtam 	The mind is the cause of bondage and liberation for humans.🔽It is said that the mind attached to objects is for bondage, free from objects for liberation.
['SA_GV05_brbiuppu-5']	yato nirviṣayasyāsya manaso muktir iṣyate /	yatas nirviṣayasya asya manasaḥ muktiḥ iṣyate 	Since liberation of the mind is desired when it is free from objects,
['SA_GV05_brbiuppu-6']	tasmān nirviṣayaṃ nityaṃ manaḥ kāryaṃ mumukṣuṇā // //	tasmāt nirviṣayam nityam manaḥ kāryam mumukṣuṇā 	Therefore, the mind should always be made free from objects by one who desires liberation.
['SA_GV05_brbiuppu-7']	nirastaviṣayāsaṅgaṃ saṃniruddhaṃ mano hṛdi /	nirasta viṣaya āsaṅgam saṃniruddham manaḥ hṛdi 	When the mind, with attachment to objects removed, is restrained in the heart,
['SA_GV05_brbiuppu-8']	yadā yāty unmanībhāvaṃ tadā tat paramamadam // //	yadā yāti unmanībhāvam tadā tat parama madam 	And attains the state of being without mind, then that is the highest bliss.
['SA_GV05_brbiuppu-9']	tāvad eva niroddhavyaṃ yāvaddhṛdi gataṃ kṣayam /	tāvat eva niroddhavyam yāvat hṛdi gatam kṣayam 	It should be restrained only until it reaches destruction in the heart.
['SA_GV05_brbiuppu-10']	etaj jñānaṃ ca mokṣaṃ ca ato 'nyo granthavistaraḥ // //	etat jñānam ca mokṣam ca atas nyaḥ grantha vistaraḥ 	This is knowledge and liberation; everything else is just elaboration in words.
['SA_GV05_brbiuppu-11']	naiva cintyaṃ na cācintyam acintyaṃ cintyam eva ca /	na eva cintyam na ca acintyam acintyam cintyam eva ca 	It should not be thought of, nor should it be thought of as unthinkable. It is unthinkable, yet thinkable.
['SA_GV05_brbiuppu-12']	pakṣapātavinirmuktaṃ brahma sampadyate tadā // //	pakṣapāta vinirmuktam brahma sampadyate tadā 	When one is free from partiality, then one becomes united with Brahman.
