segmentnr	original	analyzed	translated
['SA_GSP33_samkupad_u-0', 'SA_GSP33_samkupad_u-1']	Śaṃkara / Upadeśasāhasrī🔽caitanyaṃ sarvagaṃ sarvaṃ sarvabhūtaguhāśayam /	         caitanyam sarva gam sarvam sarva bhūta guhā āśayam 	The Thousand Teachings of Shankara🔽The consciousness that is all-pervading, all, the abode of the heart of all beings,
['SA_GSP33_samkupad_u-2']	yat sarvaviṣayātītaṃ tasmai sarvavide namaḥ // / / //	yat sarva viṣaya atītam tasmai sarva vide namaḥ 	Which is beyond all objects, salutations to that knower of all.
['SA_GSP33_samkupad_u-3']	samāpayya kriyāḥ sarvā dārāgnyādhānapūrvikāḥ /	samāpayya kriyāḥ sarvāḥ dāra agnyādhāna pūrvikāḥ 	Having completed all rites beginning with the establishment of wife and fire,
['SA_GSP33_samkupad_u-4', 'SA_GSP33_samkupad_u-5']	brahmavidyām athedānīṃ vaktuṃ vedaḥ pracakrame // / / //🔽karmāṇi dehayogārthaṃ dehayoge priyāpriye /	brahma vidyām atha idānīm vaktum vedaḥ pracakrame  karmāṇi deha yoga artham deha yoge priya apriye 	The Veda then began to speak of the knowledge of Brahman.🔽Actions are for the sake of the union with the body; in the union with the body, pleasure and pain are certain.
['SA_GSP33_samkupad_u-6']	dhruve syātāṃ tato rāgo dveṣaś caiva tataḥ kriyāḥ // / / //	dhruve syātām tatas rāgaḥ dveṣaḥ ca eva tatas kriyāḥ 	From that, attachment and aversion, and then actions.
['SA_GSP33_samkupad_u-7']	dharmādharmau tato 'jñasya dehayogas tathā punaḥ	dharma adharmau tatas jñasya deha yogaḥ tathā punar 	From that, virtue and vice, and then again the union with the body for the ignorant.
['SA_GSP33_samkupad_u-8']	evaṃ nityapravṛtto 'yaṃ saṃsāraś cakravad bhṛśam // / / //	evam nitya pravṛttaḥ yam saṃsāraḥ cakra vat bhṛśam 	Thus, this world of transmigration is always active like a wheel.
['SA_GSP33_samkupad_u-9']	ajñānaṃ tasya mūlaṃ syād iti taddhānam iṣyate /	ajñānam tasya mūlam syāt iti tat hānam iṣyate 	Ignorance would be its root; therefore, its destruction is desired.
['SA_GSP33_samkupad_u-10']	brahmavidyāta ārabdhā tato niḥśreyasaṃ bhavet // / / //	brahma vidyātaḥ ārabdhā tatas niḥśreyasam bhavet 	From the knowledge of Brahman, then there would be the highest good.
['SA_GSP33_samkupad_u-11']	vidyaivājñānahānāya na karmāpratikūlataḥ /	vidyā eva ajñāna hānāya na karma a pratikūlataḥ 	Knowledge alone is for the destruction of ignorance, not action contrary to it.
