segmentnr	original	analyzed	translated
['SA_GK19_jivskd_u-0']	saṅkalpakalpadruma	        	The wish-fulfilling tree of imagination
['SA_GK19_jivskd_u-1']	śrīrādhādāmodarābhyāṃ	śrī rādhā dāmodarābhyām namaḥ 	To Sri Radha and Sri Dāmodara
['SA_GK19_jivskd_u-2']	śrīkṛṣṇa kṛṣṇacaitanya sasanātanarūpaka /	            	O Krishna, Krishna Chaitanya, along with the eternal form,
['SA_GK19_jivskd_u-3']	gopāla raghunāthāpta vrajavallabha pāhi mām ////	gopāla raghunātha āpta vraja vallabha pāhi mām 	Gopala, Raghunatha, the beloved of Vraja, please protect me.
['SA_GK19_jivskd_u-4']	nandanandana ity uktas trailokyānandavardhanaḥ /	              	He who is called the son of Nanda, the enhancer of the bliss of the three worlds,
['SA_GK19_jivskd_u-5', 'SA_GK19_jivskd_u-6']	anādijanmasiddhānāṃ gopīnāṃ patir eva //🔽navīnanīradaśyāmaṃ taṃ rājīvavilocanam /	anādi janma siddhānām gopīnām patiḥ eva yaḥ  navīna nīrada śyāmam tam rājīva vilocanam 	The husband of the gopis who have been accomplished from beginningless births.🔽I bow to Krishna, dark like the fresh cloud, having lotus eyes,
['SA_GK19_jivskd_u-7']	vallavīnandanaṃ vande kṛṣṇaṃ gopālarūpinam //	             	The delighter of the cowherdesses, appearing in the form of a cowherd.
['SA_GK19_jivskd_u-8']	yugmam	yugmam 	A pair (of verses)
['SA_GK19_jivskd_u-9']	vṛndāraṇye jaran jīvaḥ kaścit prāha manaḥ prati /	vṛndāraṇye jaran jīvaḥ kaścid prāha manaḥ prati 	In Vrndavana, an old man said to his mind,
['SA_GK19_jivskd_u-10']	mriyase mūḍhaḥ gūḍhām etāṃ sudhāṃ piba //	mriyase sāmpratam mūḍhaḥ gūḍhām etām sudhām piba 	O deluded one, you are dying. Drink this hidden nectar.
['SA_GK19_jivskd_u-11']	tāṃ pibann eva he svānta svaṃ ca gokulasaṅgatam /	tām piban eva he svānta svam ca go kula saṅgatam 	O mind, while drinking that, think of yourself as associated with Gokula,
['SA_GK19_jivskd_u-12', 'SA_GK19_jivskd_u-13']	sevāṃ ca vāñchitāṃ kāñcid bhāvabhedena bhāvaya //🔽maṅgalaḥ sarvalokānāṃ gopakṣauṇībhṛdaṅgajaḥ /	sevām ca vāñchitām kāñcid bhāva bhedena bhāvaya    sarva          	And desire some desired service with a difference in mood.🔽May the auspicious one, the bearer of the line of cowherds, the elephant of all worlds,
['SA_GK19_jivskd_u-14']	bhavyaṃ pallavayan pāyād vallavījanavallabhaḥ //	             	The beloved of the group of cowherdesses, protect while promoting the auspicious.
['SA_GK19_jivskd_u-15']	aho ādikīrtiḥ kṛṣṇas tu bhagavān svayam /	aho baki iti ādikīrtiḥ kṛṣṇaḥ tu bhagavān svayam 	Oh, the Lord Krishna is the original fame itself.
['SA_GK19_jivskd_u-16']	asti yas tasya pitrāditayā citrāya k ptavān //	asti yaḥ tasya pitṛ āditayā citrāya k 	He who has been conceived in a wonderful way as the father etc. of that (Lord).
['SA_GK19_jivskd_u-17']	stutas tad tathā cetthaṃ satām /	stutaḥ tat bhūri bhāgya iti tathā ca ittham satām iti 	Praised by the good in that way and thus.
['SA_GK19_jivskd_u-18']	nemaṃ viriñca nāyaṃ śriya vrajaḥ //	na imam viriñca na ayam śriyaḥ vrajaḥ 	This is not the abode of Brahmā, nor of Śrī, nor of Indra.
['SA_GK19_jivskd_u-19']	yas taṃ ko vāśrayen nātra kṣitāv indriyavān naraḥ /	yaḥ tam kaḥ vā āśrayet na atra kṣitau indriyavān naraḥ 	What man on this earth, endowed with senses, would not take refuge in him?
['SA_GK19_jivskd_u-20']	tasmād bhrātar nijatrātaḥ svānta svāntas tam āśraya //	tasmāt bhrātar nija trātar svānta svāntaḥ tam āśraya 	Therefore, O brother, being your own protector, O mind, take refuge in him.
['SA_GK19_jivskd_u-21']	tribhiḥ kulakam	tribhiḥ kulakam 	A group of three verses.
['SA_GK19_jivskd_u-22']	upadeśaṃ deśarūpaṃ mama mānaya mānasa /	upadeśam deśa rūpam mama mānaya mānasa 	O mind, respect my instruction in the form of this country.
