segmentnr	original	analyzed	translated
['SA_XX_sghancsu-0']	śrīghanācārasaṃgrahaḥ	       	The Compendium of Venerable Conduct
['SA_XX_sghancsu-1']	prathamo 'dhyāyaḥ	prathamaḥ dhyāyaḥ 	Chapter One
['SA_XX_sghancsu-2']	buddhanamaskāraḥ	buddha namaskāraḥ 	Salutation to the Buddha
['SA_XX_sghancsu-3']	prahīṇāśeṣasaṃkleśajñeyāmbhonidhipāragaṃ /	prahīṇa aśeṣa saṃkleśa jñeya ambhonidhi pāragam 	Having crossed the ocean of knowable objects, with all afflictions completely abandoned,
['SA_XX_sghancsu-4']	praṇamya śrāmaṇerāṇāmācāraḥ saṃgrahīṣyate // / //	praṇamya śrāmaṇerāṇām ācāraḥ saṃgrahīṣyate 	The conduct of novice monks will be compiled.
['SA_XX_sghancsu-5']	iti saṃghasenena saṃvihitoddhāre śrīghanācārasaṃgrahe buddhanamaskāro nāma prathamo 'dhyāyaḥ //	iti saṃghasenena saṃvihita uddhāre śrīghana ācārasaṃgrahe buddhanamaskāraḥ nāma prathamaḥ dhyāyaḥ 	Thus, in the Compendium of Venerable Conduct compiled by Saṃghasena, the first chapter named Salutation to the Buddha is concluded.
['SA_XX_sghancsu-6']	dvitīyo 'dhyāyaḥ	dvitīyaḥ dhyāyaḥ 	Chapter Two
['SA_XX_sghancsu-7', 'SA_XX_sghancsu-8']	śrāmaṇerabhāvaḥ🔽śaraṇaṃ gatavān buddhaṃ dharmaṃ saṃghaṃ ca bhaktitaḥ /	śrāmaṇeḥ abhāvaḥ  śaraṇam gatavān buddham dharmam saṃgham ca bhaktitaḥ 	The State of a Novice Monk🔽With devotion, he has gone for refuge to the Buddha, the Dharma, and the Saṅgha,
['SA_XX_sghancsu-9', 'SA_XX_sghancsu-10']	śikṣāpañcakamādāya yo 'nupravrajito jinaṃ // / //🔽yāvajjīvaṃ vadhasteyamaithunānṛtavākyataḥ /	śikṣā pañcakam ādāya yaḥ nupravrajitaḥ jinam  yāvajjīvam vadha steya maithuna anṛta vākyataḥ 	And having taken the five precepts, he has gone forth under the Victorious One.🔽For as long as he lives, he abstains from killing, stealing, sexual activity, false speech,
['SA_XX_sghancsu-11']	virataḥ madyapānācca mahoccaiḥ śayanāsanāt // / //	virataḥ madya pānāt ca mahā uccais śayana āsanāt 	And drinking alcohol, from high and luxurious beds and seats,
['SA_XX_sghancsu-12']	nṛtyāder gandhamālyādyāt vikālāśanatastathā /	nṛtya ādeḥ gandha mālya ādyāt vikāla aśanataḥ tathā 	From dancing and so forth, from perfumes, garlands, and ornaments, from eating at improper times,
['SA_XX_sghancsu-13']	rukmarūpyagrahāccaiṣa śrāmaṇero munermataḥ / / //	rukma rūpya grahāt ca eṣa śrāmaṇeraḥ muneḥ mataḥ 	And from accepting gold and silver - he is considered a novice monk by the Sage.
['SA_XX_sghancsu-14']	iti saṃghasenena saṃvihitoddhāre śrīghanācārasaṃgrahe śrāmaṇerabhāvo nāma dvitīyo 'dhyāyaḥ //	iti saṃghasenena saṃvihita uddhāre śrīghana ācārasaṃgrahe śrāmaṇerabhāvaḥ nāma dvitīyaḥ dhyāyaḥ 	Thus, in the Compendium of Venerable Conduct compiled by Saṃghasena, the second chapter named The State of a Novice Monk is concluded.
['SA_XX_sghancsu-15']	tṛtīyo 'dhyāyaḥ	tṛtīyaḥ dhyāyaḥ 	Chapter Three
['SA_XX_sghancsu-16']	śrāmaṇerabhāvopāyaḥ	śrāmaṇeḥ abhāva upāyaḥ 	The Means for Attaining the State of a Novice Monk
['SA_XX_sghancsu-17']	prāṇivadhaviratiśikṣāpadaṃ	         	The precept of abstaining from killing living beings
['SA_XX_sghancsu-18']	saṃvaratyāgaḥ	saṃvara tyāgaḥ 	Abandoning the discipline
['SA_XX_sghancsu-19']	sakalena śarīreṇa śarīrānyatareṇa vā /	sakalena śarīreṇa śarīra anyatareṇa vā 	Either with the whole body or with part of the body.
['SA_XX_sghancsu-20']	pañcaśākhādinirvṛttaṃ na hanyāt prāṇinaṃ yatiḥ // / / //	pañcaśākhā ādi nirvṛttam na hanyāt prāṇinam yatiḥ 	The ascetic should not kill a living being that has arisen from the five branches, etc.
